SA4_CODE16,Year,NV,rsNV,INT,rsINT,HOSP,rsHOSP,GS,rsGS,VI,rsVI
213,2011,7.20789393300875,0.6136363636363636,NA,NA,0.11031714223330902,0.36363636363636365,NA,NA,176.28279826657993,0.5113636363636364
214,2011,5.210752088729614,0.22727272727272727,NA,NA,0.11347530959820533,0.38636363636363635,NA,NA,199.63105575243637,0.7159090909090909
215,2011,6.683054060535415,0.5340909090909091,NA,NA,0.14677237614224728,0.48863636363636365,NA,NA,141.57536549038358,0.14772727272727273
216,2011,5.529578102540292,0.32954545454545453,NA,NA,0.15574580063501772,0.5227272727272727,NA,NA,161.1566439129058,0.3409090909090909
217,2011,5.400982289891593,0.29545454545454547,NA,NA,0.1211183860696042,0.42045454545454547,NA,NA,213.1710308619908,0.8181818181818182
301,2011,5.340167071211595,0.25,NA,NA,0.009639268163769291,0.011363636363636364,NA,NA,171.84762285626127,0.4772727272727273
302,2011,8.215235570368659,0.7613636363636364,NA,NA,0.09665194766275734,0.3181818181818182,NA,NA,164.60785194396973,0.38636363636363635
303,2011,8.526436582650486,0.8181818181818182,NA,NA,0.09265161074940818,0.3068181818181818,NA,NA,150.32052948895625,0.19318181818181818
304,2011,6.116505803317457,0.3977272727272727,NA,NA,208.37373488751516,0.9886363636363636,NA,NA,189.23957580990262,0.6022727272727273
305,2011,13.04894947408017,0.9318181818181818,NA,NA,0.23539014959616342,0.6363636363636364,NA,NA,150.47646917478005,0.20454545454545456
306,2011,8.300256018686484,0.7727272727272727,NA,NA,212.43579766878202,1,NA,NA,212.49160338893083,0.7954545454545454
307,2011,5.0465980933826184,0.14772727272727273,NA,NA,0.15347277069691775,0.5,NA,NA,150.67211047390052,0.2159090909090909
308,2011,6.289970982702577,0.4431818181818182,NA,NA,34.227944034294254,0.9090909090909091,NA,NA,159.66170296014525,0.3068181818181818
309,2011,5.283090983548185,0.23863636363636365,NA,NA,0.1201810422583887,0.4090909090909091,NA,NA,203.43901199764676,0.7613636363636364
310,2011,6.335532444834223,0.4659090909090909,NA,NA,11.928696849026,0.875,NA,NA,175.56363745296704,0.5
311,2011,5.59447154561407,0.3409090909090909,NA,NA,0.01809650772524462,0.03409090909090909,NA,NA,168.53590075174972,0.45454545454545453
312,2011,5.35484449367796,0.26136363636363635,NA,NA,40.92841565127505,0.9318181818181818,NA,NA,203.75641644795735,0.7727272727272727
313,2011,5.684435217066703,0.36363636363636365,NA,NA,0.0854945198682287,0.25,NA,NA,217.88316154479983,0.8522727272727273
314,2011,3.5976052898133104,0.022727272727272728,NA,NA,0.028203395152127397,0.06818181818181818,NA,NA,209.7791579808944,0.7840909090909091
315,2011,20.365230418918543,0.9772727272727273,NA,NA,0.2546699926606681,0.6704545454545454,NA,NA,152.55445875944918,0.2727272727272727
316,2011,5.169074468413452,0.18181818181818182,NA,NA,0.12824065904785376,0.4431818181818182,NA,NA,223.16979533494123,0.9204545454545454
317,2011,6.640959405214922,0.5227272727272727,NA,NA,0.42646067715316877,0.7045454545454546,NA,NA,164.8045086330838,0.3977272727272727
318,2011,8.16654498225697,0.75,NA,NA,0.2537096002177496,0.6590909090909091,NA,NA,169.86582189798358,0.4659090909090909
319,2011,6.086032202723113,0.38636363636363635,NA,NA,3.895988619150324,0.8068181818181818,NA,NA,191.77683979216079,0.6363636363636364
401,2011,8.410547284407823,0.7954545454545454,NA,NA,0.1308553879244335,0.4659090909090909,NA,NA,144.20837349361844,0.1590909090909091
402,2011,7.6889494767303646,0.6818181818181818,NA,NA,0.31546428247094505,0.6931818181818182,NA,NA,133.35519707202917,0.09090909090909091
403,2011,6.477597619279226,0.48863636363636365,NA,NA,0.02859365877410909,0.07954545454545454,NA,NA,151.4751423293469,0.23863636363636365
404,2011,10.910244302863708,0.875,NA,NA,0.01628346813706526,0.022727272727272728,NA,NA,133.30022605260214,0.07954545454545454
405,2011,5.151169320815634,0.17045454545454544,NA,NA,0.12978996263257014,0.45454545454545453,NA,NA,150.8887461946722,0.22727272727272727
406,2011,11.470588070271438,0.8977272727272727,NA,NA,1.0684136359718768,0.75,NA,NA,127.2321293089125,0.022727272727272728
407,2011,5.129268550559727,0.1590909090909091,NA,NA,0.16195482693107935,0.5681818181818182,NA,NA,166.84170772915797,0.4431818181818182
501,2011,3.9477193170326736,0.03409090909090909,NA,NA,9.937438360395694,0.8636363636363636,NA,NA,202.70326412085333,0.75
502,2011,4.9145880115722065,0.125,NA,NA,0.21007104264818377,0.6022727272727273,NA,NA,241.08166680512605,0.9886363636363636
503,2011,7.8775367850748985,0.6931818181818182,NA,NA,16.011110757539885,0.8977272727272727,NA,NA,177.40567134675527,0.5227272727272727
504,2011,4.329674350737818,0.07954545454545454,NA,NA,0.10815680576731472,0.3522727272727273,NA,NA,134.84207725524905,0.10227272727272728
505,2011,4.277425531654242,0.06818181818181818,NA,NA,0.057929247812908834,0.17045454545454544,NA,NA,188.4266470236372,0.5909090909090909
506,2011,7.66021507215993,0.6704545454545454,NA,NA,0.02168622292661972,0.045454545454545456,NA,NA,127.26197421759892,0.03409090909090909
507,2011,4.531276927531034,0.09090909090909091,NA,NA,37.917805250340216,0.9204545454545454,NA,NA,184.28884630425034,0.5681818181818182
509,2011,4.253004217393347,0.056818181818181816,NA,NA,0.22804229631671452,0.625,NA,NA,149.45607896951532,0.18181818181818182
510,2011,11.34657532302168,0.8863636363636364,NA,NA,0.15742690558762573,0.5454545454545454,NA,NA,111.80979575051205,0.011363636363636364
511,2011,6.194497285467544,0.4318181818181818,NA,NA,5.421058743305936,0.8295454545454546,NA,NA,130.29810165940674,0.056818181818181816
601,2011,8.532279321580317,0.8295454545454546,NA,NA,0.06505676574375999,0.18181818181818182,NA,NA,194.15104301089332,0.6704545454545454
602,2011,7.6250482715848955,0.6590909090909091,NA,NA,0.5283050634655735,0.7272727272727273,NA,NA,189.3255324045817,0.6136363636363636
603,2011,8.343456817203347,0.7840909090909091,NA,NA,6.322662523616322,0.8409090909090909,NA,NA,220.58100700378412,0.8863636363636364
604,2011,6.172771161379415,0.42045454545454547,NA,NA,41.92651444734,0.9431818181818182,NA,NA,232.77580510245434,0.9659090909090909
701,2011,6.728603900889476,0.5681818181818182,NA,NA,0.43101342199086606,0.7159090909090909,NA,NA,217.66018189805928,0.8409090909090909
702,2011,25.42840104852686,0.9886363636363636,NA,NA,0.07160396999902355,0.19318181818181818,NA,NA,136.90731843312585,0.125
801,2011,5.7489574812408035,0.375,NA,NA,115.69939929556875,0.9772727272727273,NA,NA,151.70022651439407,0.25
101,2012,5.155189852951901,0.2727272727272727,NA,NA,1.5276791474934206,0.7727272727272727,NA,NA,193.04061277413075,0.6931818181818182
102,2012,6.913301151387945,0.625,NA,NA,0.1816298948412153,0.5795454545454546,NA,NA,216.95423626369904,0.875
103,2012,6.377493182181394,0.5227272727272727,NA,NA,91.1035887322087,0.9659090909090909,NA,NA,163.12986535737014,0.4318181818181818
104,2012,6.155446726320897,0.4772727272727273,NA,NA,0.18299756285501076,0.5909090909090909,NA,NA,227.50570000542535,0.9545454545454546
105,2012,8.706404759081309,0.8409090909090909,NA,NA,0.2103872485317263,0.6136363636363636,NA,NA,128.3108217875163,0.06818181818181818
106,2012,4.924077454651483,0.17045454545454544,NA,NA,0.07173609265191781,0.20454545454545456,NA,NA,190.90019154203114,0.6704545454545454
107,2012,7.794021858107872,0.7386363636363636,NA,NA,13.964986854161115,0.8863636363636364,NA,NA,236.15390655729507,0.9772727272727273
108,2012,7.192389548666385,0.6477272727272727,NA,NA,0.11129275034099363,0.375,NA,NA,220.22244341411292,0.9204545454545454
109,2012,6.84386605488153,0.6022727272727273,NA,NA,0.24756782218927553,0.6477272727272727,NA,NA,144.30951776958653,0.19318181818181818
110,2012,6.835194379964861,0.5909090909090909,NA,NA,0.15638653473983308,0.5340909090909091,NA,NA,153.77964499791466,0.3068181818181818
111,2012,8.1413151427003,0.7840909090909091,NA,NA,0.07285045692841108,0.2159090909090909,NA,NA,216.66911023457848,0.8636363636363636
112,2012,6.153843002829844,0.4659090909090909,NA,NA,0.11662513041117949,0.3977272727272727,NA,NA,225.6951107834325,0.9431818181818182
113,2012,6.384782434449879,0.5340909090909091,NA,NA,0.30204507497381544,0.6818181818181818,NA,NA,156.79393760363266,0.3522727272727273
114,2012,4.591339233646188,0.10227272727272728,NA,NA,1.1760905202111172,0.7613636363636364,NA,NA,220.04212527804907,0.9090909090909091
115,2012,2.89429498176105,0.011363636363636364,NA,NA,0.04120041344770218,0.10227272727272728,NA,NA,173.3207839143043,0.5227272727272727
116,2012,7.52793092134331,0.7159090909090909,NA,NA,2.228373983785956,0.7840909090909091,NA,NA,150.83390189053722,0.2727272727272727
117,2012,26.138532409285588,1,NA,NA,7.620319355022812,0.8522727272727273,NA,NA,198.62804817735108,0.7272727272727273
118,2012,16.89767854192349,0.9545454545454546,NA,NA,0.09139733696341386,0.29545454545454547,NA,NA,254.999998304579,1
119,2012,12.354694551573978,0.9204545454545454,NA,NA,0.03825247037553575,0.09090909090909091,NA,NA,130.22969075043997,0.09090909090909091
120,2012,13.686799781873184,0.9431818181818182,NA,NA,0.027280991433161348,0.056818181818181816,NA,NA,138.2789645989736,0.13636363636363635
121,2012,10.088641528205157,0.8636363636363636,NA,NA,0.15530199009071075,0.5113636363636364,NA,NA,201.2449282443885,0.75
122,2012,6.551932260764043,0.5681818181818182,NA,NA,0.052625435163689775,0.125,NA,NA,210.93772354125977,0.8068181818181818
123,2012,6.056244477181828,0.4431818181818182,NA,NA,0.05300971545856687,0.14772727272727273,NA,NA,179.57733551661175,0.5568181818181818
124,2012,6.111158892888443,0.45454545454545453,NA,NA,44.67411606528658,0.9545454545454546,NA,NA,190.0233929951986,0.6477272727272727
125,2012,11.582533979548927,0.9090909090909091,NA,NA,2.657757844473769,0.7954545454545454,NA,NA,134.41627089182535,0.125
126,2012,9.853336560240699,0.8522727272727273,NA,NA,0.0873389198681811,0.2727272727272727,NA,NA,160.8955884933472,0.42045454545454547
127,2012,7.709572026275012,0.7272727272727273,NA,NA,0.15908400091782962,0.5568181818181818,NA,NA,153.25195091072172,0.29545454545454547
128,2012,5.032209830838439,0.2159090909090909,NA,NA,0.10168573341104854,0.32954545454545453,NA,NA,213.58344762465535,0.8295454545454546
201,2012,4.744851144310219,0.13636363636363635,NA,NA,0.12425134960165063,0.4318181818181818,NA,NA,170.40482954885448,0.48863636363636365
202,2012,5.124377953234716,0.26136363636363635,NA,NA,0.07462724435936073,0.22727272727272727,NA,NA,156.16848023732504,0.3409090909090909
203,2012,5.3330073372069835,0.32954545454545453,NA,NA,0.08774657250806375,0.2840909090909091,NA,NA,193.018806997935,0.6818181818181818
204,2012,4.740389159445775,0.125,NA,NA,0.08426138752958973,0.23863636363636365,NA,NA,184.66566707148698,0.5909090909090909
205,2012,5.0792921674138665,0.23863636363636365,NA,NA,4.068133863097624,0.8181818181818182,NA,NA,218.17563716844586,0.8863636363636364
206,2012,19.63462477745375,0.9772727272727273,NA,NA,0.10598112382815086,0.3409090909090909,NA,NA,184.21062674173496,0.5795454545454546
207,2012,7.438946093784137,0.6818181818181818,NA,NA,0.052861548695001155,0.13636363636363635,NA,NA,144.72491477192312,0.20454545454545456
208,2012,7.943722474093603,0.7613636363636364,NA,NA,0.6114673506357658,0.7386363636363636,NA,NA,200.68042584123285,0.7386363636363636
209,2012,5.420959347189345,0.3522727272727273,NA,NA,0.13272513121132432,0.4772727272727273,NA,NA,159.38172943527638,0.4090909090909091
210,2012,5.885497682020566,0.3977272727272727,NA,NA,0.05014335323436313,0.11363636363636363,NA,NA,156.82779027056952,0.36363636363636365
211,2012,4.073039242661031,0.045454545454545456,NA,NA,0.05589775801585731,0.1590909090909091,NA,NA,177.74303407669072,0.5454545454545454
212,2012,5.449551666123305,0.36363636363636365,NA,NA,0.08677149542608038,0.26136363636363635,NA,NA,157.2944640124286,0.38636363636363635
213,2012,6.976528030793316,0.6363636363636364,NA,NA,0.11031714223330902,0.36363636363636365,NA,NA,170.90522678185866,0.5
214,2012,5.023952856091598,0.20454545454545456,NA,NA,0.11347530959820533,0.38636363636363635,NA,NA,195.33644207318625,0.7045454545454546
215,2012,6.38529058676323,0.5454545454545454,NA,NA,0.14677237614224728,0.48863636363636365,NA,NA,128.60304765852672,0.07954545454545454
216,2012,5.283928934272615,0.3068181818181818,NA,NA,0.15574580063501772,0.5227272727272727,NA,NA,156.98947075435098,0.375
217,2012,5.194364142307969,0.2840909090909091,NA,NA,0.1211183860696042,0.42045454545454547,NA,NA,198.45736349196665,0.7159090909090909
301,2012,5.090010903733478,0.25,NA,NA,0.009639268163769291,0.011363636363636364,NA,NA,166.93654017978247,0.4659090909090909
302,2012,7.922505392799814,0.75,NA,NA,0.09665194766275734,0.3181818181818182,NA,NA,163.55191683451338,0.45454545454545453
303,2012,8.18016317954136,0.7954545454545454,NA,NA,0.09265161074940818,0.3068181818181818,NA,NA,148.7421102710799,0.23863636363636365
304,2012,5.93580943323789,0.4090909090909091,NA,NA,208.37373488751516,0.9886363636363636,NA,NA,187.1262901624044,0.6136363636363636
305,2012,12.690746923433464,0.9318181818181818,NA,NA,0.23539014959616342,0.6363636363636364,NA,NA,147.76498833087962,0.2159090909090909
306,2012,8.237951986162598,0.8181818181818182,NA,NA,212.43579766878202,1,NA,NA,213.27788158378218,0.8181818181818182
307,2012,4.81892420203702,0.14772727272727273,NA,NA,0.15347277069691775,0.5,NA,NA,140.22972023277953,0.1590909090909091
308,2012,6.323254070771191,0.5,NA,NA,34.227944034294254,0.9090909090909091,NA,NA,153.0869033102896,0.2840909090909091
309,2012,5.061949731012766,0.22727272727272727,NA,NA,0.1201810422583887,0.4090909090909091,NA,NA,201.62950372695926,0.7613636363636364
310,2012,6.055847884141918,0.4318181818181818,NA,NA,11.928696849026,0.875,NA,NA,171.92398557475974,0.5113636363636364
311,2012,5.419498246385575,0.3409090909090909,NA,NA,0.01809650772524462,0.03409090909090909,NA,NA,163.191180229187,0.4431818181818182
312,2012,5.298639353629934,0.3181818181818182,NA,NA,40.92841565127505,0.9318181818181818,NA,NA,202.8816604868571,0.7727272727272727
313,2012,5.45106852826653,0.375,NA,NA,0.0854945198682287,0.25,NA,NA,216.2343154271444,0.8522727272727273
314,2012,3.4898899820979055,0.022727272727272728,NA,NA,0.028203395152127397,0.06818181818181818,NA,NA,210.00135353284003,0.7954545454545454
315,2012,19.607407096520618,0.9659090909090909,NA,NA,0.2546699926606681,0.6704545454545454,NA,NA,147.89006049544722,0.22727272727272727
316,2012,4.917779242060729,0.1590909090909091,NA,NA,0.12824065904785376,0.4431818181818182,NA,NA,221.0814464453495,0.9318181818181818
317,2012,6.359784395007345,0.5113636363636364,NA,NA,0.42646067715316877,0.7045454545454546,NA,NA,155.86220419141986,0.32954545454545453
318,2012,8.01135562609833,0.7727272727272727,NA,NA,0.2537096002177496,0.6590909090909091,NA,NA,169.3376764257749,0.4772727272727273
319,2012,5.874220554374894,0.38636363636363635,NA,NA,3.895988619150324,0.8068181818181818,NA,NA,189.038643464588,0.6363636363636364
401,2012,8.218000772632713,0.8068181818181818,NA,NA,0.1308553879244335,0.4659090909090909,NA,NA,138.79441369904413,0.14772727272727273
402,2012,7.471382461890514,0.6931818181818182,NA,NA,0.31546428247094505,0.6931818181818182,NA,NA,125.73871278762817,0.03409090909090909
403,2012,6.26973333120139,0.48863636363636365,NA,NA,0.02859365877410909,0.07954545454545454,NA,NA,149.41783551608816,0.26136363636363635
404,2012,11.152869220830846,0.875,NA,NA,0.01628346813706526,0.022727272727272728,NA,NA,130.3438988685608,0.10227272727272728
405,2012,4.943277653094583,0.19318181818181818,NA,NA,0.12978996263257014,0.45454545454545453,NA,NA,140.78013737996423,0.17045454545454544
406,2012,11.530642868954152,0.8977272727272727,NA,NA,1.0684136359718768,0.75,NA,NA,120.48148170047338,0.022727272727272728
407,2012,4.938796172528472,0.18181818181818182,NA,NA,0.16195482693107935,0.5681818181818182,NA,NA,158.4406078202384,0.3977272727272727
501,2012,3.805053686153576,0.03409090909090909,NA,NA,9.937438360395694,0.8636363636363636,NA,NA,205.73534855698097,0.7840909090909091
502,2012,4.727995623105815,0.11363636363636363,NA,NA,0.21007104264818377,0.6022727272727273,NA,NA,242.3350515012388,0.9886363636363636
503,2012,7.51786412628822,0.7045454545454546,NA,NA,16.011110757539885,0.8977272727272727,NA,NA,177.0887093771072,0.5340909090909091
504,2012,4.1718921425092885,0.07954545454545454,NA,NA,0.10815680576731472,0.3522727272727273,NA,NA,142.54823581988998,0.18181818181818182
505,2012,4.136801331247617,0.06818181818181818,NA,NA,0.057929247812908834,0.17045454545454544,NA,NA,190.42305962614313,0.6590909090909091
506,2012,6.896401706348144,0.6136363636363636,NA,NA,0.02168622292661972,0.045454545454545456,NA,NA,132.73656165808967,0.11363636363636363
507,2012,4.485284290320124,0.09090909090909091,NA,NA,37.917805250340216,0.9204545454545454,NA,NA,186.45518740572672,0.6022727272727273
509,2012,4.088396535294027,0.056818181818181816,NA,NA,0.22804229631671452,0.625,NA,NA,149.0076254086617,0.25
510,2012,11.250844274374638,0.8863636363636364,NA,NA,0.15742690558762573,0.5454545454545454,NA,NA,107.07228893703885,0.011363636363636364
511,2012,6.3978460121257426,0.5568181818181818,NA,NA,5.421058743305936,0.8295454545454546,NA,NA,127.30751352142873,0.056818181818181816
601,2012,8.310334080436755,0.8295454545454546,NA,NA,0.06505676574375999,0.18181818181818182,NA,NA,187.8974556332543,0.625
602,2012,7.397430458307658,0.6704545454545454,NA,NA,0.5283050634655735,0.7272727272727273,NA,NA,183.88378274705678,0.5681818181818182
603,2012,7.193924388953978,0.6590909090909091,NA,NA,6.322662523616322,0.8409090909090909,NA,NA,219.04394874572753,0.8977272727272727
604,2012,6.033457572357751,0.42045454545454547,NA,NA,41.92651444734,0.9431818181818182,NA,NA,231.34054655498932,0.9659090909090909
701,2012,6.595166516869569,0.5795454545454546,NA,NA,0.43101342199086606,0.7159090909090909,NA,NA,214.75778205466995,0.8409090909090909
702,2012,25.097132472668246,0.9886363636363636,NA,NA,0.07160396999902355,0.19318181818181818,NA,NA,126.60159624947441,0.045454545454545456
801,2012,5.278334900283721,0.29545454545454547,NA,NA,115.69939929556875,0.9772727272727273,NA,NA,155.02813874067547,0.3181818181818182
101,2013,4.915932732174601,0.26136363636363635,NA,NA,1.5276791474934206,0.7727272727272727,NA,NA,184.7464686499702,0.6136363636363636
102,2013,6.567376119105279,0.6363636363636364,NA,NA,0.1816298948412153,0.5795454545454546,NA,NA,217.5355722215441,0.8977272727272727
103,2013,6.0680845971145265,0.5227272727272727,NA,NA,91.1035887322087,0.9659090909090909,NA,NA,157.13780686349583,0.4090909090909091
104,2013,5.829845528032193,0.45454545454545453,NA,NA,0.18299756285501076,0.5909090909090909,NA,NA,228.96778339809848,0.9545454545454546
105,2013,8.358656340928201,0.8409090909090909,NA,NA,0.2103872485317263,0.6136363636363636,NA,NA,118.96328671773277,0.022727272727272728
106,2013,4.670372860855514,0.17045454545454544,NA,NA,0.07173609265191781,0.20454545454545456,NA,NA,188.9989603844242,0.6818181818181818
107,2013,7.44824993195454,0.7386363636363636,NA,NA,13.964986854161115,0.8863636363636364,NA,NA,236.0537155999078,0.9772727272727273
108,2013,6.850718845693126,0.6590909090909091,NA,NA,0.11129275034099363,0.375,NA,NA,221.40032377697173,0.9204545454545454
109,2013,6.552775689951036,0.625,NA,NA,0.24756782218927553,0.6477272727272727,NA,NA,135.91992291950046,0.13636363636363635
110,2013,6.506378462709258,0.6136363636363636,NA,NA,0.15638653473983308,0.5340909090909091,NA,NA,152.02633466720584,0.3522727272727273
111,2013,7.791769207443806,0.7613636363636364,NA,NA,0.07285045692841108,0.2159090909090909,NA,NA,216.35904680887862,0.875
112,2013,5.806311860278308,0.4431818181818182,NA,NA,0.11662513041117949,0.3977272727272727,NA,NA,227.28753430915606,0.9431818181818182
113,2013,6.053406576704153,0.5,NA,NA,0.30204507497381544,0.6818181818181818,NA,NA,150.38495234648389,0.29545454545454547
114,2013,4.319589781935139,0.09090909090909091,NA,NA,1.1760905202111172,0.7613636363636364,NA,NA,218.54760713930486,0.9090909090909091
115,2013,2.8613436876425555,0.011363636363636364,NA,NA,0.04120041344770218,0.10227272727272728,NA,NA,171.84285784702672,0.5227272727272727
116,2013,7.1639777261531075,0.6818181818181818,NA,NA,2.228373983785956,0.7840909090909091,NA,NA,147.970889777468,0.26136363636363635
117,2013,26.124632112071552,1,NA,NA,7.620319355022812,0.8522727272727273,NA,NA,198.45291161118897,0.7272727272727273
118,2013,16.70730892252628,0.9545454545454546,NA,NA,0.09139733696341386,0.29545454545454547,NA,NA,254.999998304579,1
119,2013,12.092051979821845,0.9204545454545454,NA,NA,0.03825247037553575,0.09090909090909091,NA,NA,128.48135111729303,0.07954545454545454
120,2013,13.510615739497108,0.9431818181818182,NA,NA,0.027280991433161348,0.056818181818181816,NA,NA,138.55256346861523,0.1590909090909091
121,2013,9.983810776218,0.8636363636363636,NA,NA,0.15530199009071075,0.5113636363636364,NA,NA,200.70647072069573,0.75
122,2013,6.3210666024195525,0.5909090909090909,NA,NA,0.052625435163689775,0.125,NA,NA,209.4647577073839,0.8068181818181818
123,2013,5.792303793292214,0.4318181818181818,NA,NA,0.05300971545856687,0.14772727272727273,NA,NA,178.42869961261755,0.5454545454545454
124,2013,5.856814356963235,0.4659090909090909,NA,NA,44.67411606528658,0.9545454545454546,NA,NA,188.0884295039707,0.6704545454545454
125,2013,11.234804131610463,0.8977272727272727,NA,NA,2.657757844473769,0.7954545454545454,NA,NA,133.13822371619088,0.125
126,2013,9.590762173778304,0.8522727272727273,NA,NA,0.0873389198681811,0.2727272727272727,NA,NA,160.85249036153164,0.42045454545454547
127,2013,7.440231016651616,0.7272727272727273,NA,NA,0.15908400091782962,0.5568181818181818,NA,NA,151.07852196967468,0.32954545454545453
128,2013,4.878990381658322,0.23863636363636365,NA,NA,0.10168573341104854,0.32954545454545453,NA,NA,211.74682822881962,0.8295454545454546
201,2013,4.584627220837992,0.13636363636363635,NA,NA,0.12425134960165063,0.4318181818181818,NA,NA,163.6701017267564,0.4659090909090909
202,2013,4.88177695785595,0.25,NA,NA,0.07462724435936073,0.22727272727272727,NA,NA,150.43574802080792,0.3068181818181818
