SA3_CODE16,Year,PD,rsPD,MI,rsMI,LI,rsLI,HS,rsHS,UR,rsUR,ELD,rsELD,INF,rsINF,SP,rsSP,UC,rsUC,ASS,rsASS,WD,rsWD,LA,rsLA,SL,rsSL,IND,rsIND,MH,rsMH,CD,rsCD,RD,rsRD,MP,rsMP,ALC,rsALC,OB,rsOB,OW,rsOW,SMO,rsSMO
10701,2011,NA,NA,NA,NA,NA,NA,68.62857142857143,0.8198198198198198,11.342857142857142,0.990990990990991,NA,NA,NA,NA,11.636100562044824,0.7590361445783133,29.633333333333333,0.6646525679758308,7.133333333333333,0.963963963963964,NA,NA,23.83303755331675,0.45345345345345345,18.771428571428572,0.7147147147147147,2.9166666666666665,0.6846846846846847,NA,NA,NA,NA,24.933333333333334,0.382089552238806,32.68333333333333,0.48348348348348347,NA,NA,NA,NA,NA,NA,NA,NA
10702,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0.9970149253731343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10703,2011,NA,NA,NA,NA,NA,NA,64.425,0.6906906906906907,5.8625,0.6066066066066066,NA,NA,NA,NA,11.194455860578742,0.6807228915662651,31.6125,0.8489425981873112,5.3375,0.7327327327327328,NA,NA,20.457679319954885,0.27627627627627627,7.875,0.4954954954954955,2.4,0.6006006006006006,NA,NA,NA,NA,23.125,0.28955223880597014,35.975,0.6426426426426426,NA,NA,NA,NA,NA,NA,NA,NA
10704,2011,NA,NA,NA,NA,NA,NA,52.0625,0.37537537537537535,6.6375,0.7117117117117117,NA,NA,NA,NA,10.453441970826738,0.5662650602409639,29.25,0.6344410876132931,5,0.6486486486486487,NA,NA,26.478015314186138,0.6576576576576577,15.0375,0.6606606606606606,1.7375,0.4954954954954955,NA,NA,NA,NA,31.5,0.6567164179104478,31.7125,0.4144144144144144,NA,NA,NA,NA,NA,NA,NA,NA
10801,2011,NA,NA,NA,NA,NA,NA,74.125,0.972972972972973,8.775,0.93993993993994,NA,NA,NA,NA,11.006694613218942,0.6566265060240963,21.95,0.03625377643504532,7.775,0.990990990990991,NA,NA,29.98905396177355,0.8768768768768769,2.175,0.07507507507507508,3.8249999999999997,0.7777777777777778,NA,NA,NA,NA,24.475,0.35522388059701493,24.425,0.07807807807807808,NA,NA,NA,NA,NA,NA,NA,NA
10802,2011,NA,NA,NA,NA,NA,NA,74.11666666666666,0.96996996996997,9.466666666666667,0.978978978978979,NA,NA,NA,NA,14.477014638861839,0.9427710843373494,22.933333333333334,0.06646525679758308,8.45,1,NA,NA,29.797264379842765,0.8648648648648649,2.0833333333333335,0.06306306306306306,8.2,0.9159159159159159,NA,NA,NA,NA,26.46666666666667,0.4597014925373134,25.183333333333334,0.1021021021021021,NA,NA,NA,NA,NA,NA,NA,NA
10803,2011,NA,NA,NA,NA,NA,NA,51.5,0.35735735735735735,1.4,0.003003003003003003,NA,NA,NA,NA,NA,NA,NA,NA,2.2,0.024024024024024024,NA,NA,30.14705882352941,0.8918918918918919,3.1,0.16816816816816818,0.8,0.24924924924924924,NA,NA,NA,NA,41.4,0.8746268656716418,21.1,0.04804804804804805,NA,NA,NA,NA,NA,NA,NA,NA
10804,2011,NA,NA,NA,NA,NA,NA,69,0.8438438438438438,7,0.7777777777777778,NA,NA,NA,NA,11.28200151585865,0.7018072289156626,25.54,0.19637462235649547,6.52,0.9219219219219219,NA,NA,26.497735977184785,0.6636636636636637,2.28,0.09009009009009009,3.52,0.7447447447447447,NA,NA,NA,NA,24.54,0.3582089552238806,28.54,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA
10805,2011,NA,NA,NA,NA,NA,NA,73.52,0.963963963963964,8.14,0.9129129129129129,NA,NA,NA,NA,12.267897459904797,0.8253012048192772,24.62,0.1419939577039275,7.14,0.9669669669669669,NA,NA,27.324868687373502,0.7207207207207207,1.94,0.03303303303303303,4.6,0.8408408408408409,NA,NA,NA,NA,24.84,0.3761194029850746,27.22,0.15315315315315314,NA,NA,NA,NA,NA,NA,NA,NA
10901,2011,NA,NA,NA,NA,NA,NA,62.58,0.6276276276276276,5.54,0.5585585585585585,NA,NA,NA,NA,12.1832790871718,0.8162650602409639,28.419999999999998,0.540785498489426,5.06,0.6666666666666666,NA,NA,28.946807514916483,0.8228228228228228,4.7,0.33633633633633636,2.26,0.5765765765765766,NA,NA,NA,NA,29.92,0.5880597014925373,34.48,0.5735735735735735,NA,NA,NA,NA,NA,NA,NA,NA
10902,2011,NA,NA,NA,NA,NA,NA,71.76666666666667,0.9069069069069069,4.6,0.3213213213213213,NA,NA,NA,NA,9.53387326673328,0.3885542168674699,26.333333333333332,0.29607250755287007,5.2,0.6966966966966966,NA,NA,27.919265686429398,0.7717717717717718,4.1,0.27627627627627627,7.433333333333334,0.9009009009009009,NA,NA,NA,NA,27.966666666666665,0.5134328358208955,28,0.1981981981981982,NA,NA,NA,NA,NA,NA,NA,NA
10903,2011,NA,NA,NA,NA,NA,NA,71.78333333333333,0.9099099099099099,4.316666666666666,0.22822822822822822,NA,NA,NA,NA,9.13941207270547,0.3313253012048193,25.78333333333333,0.229607250755287,5.4,0.7507507507507507,NA,NA,29.28794413184378,0.8348348348348348,1.95,0.03903903903903904,2.316666666666667,0.5885885885885885,NA,NA,NA,NA,23.583333333333332,0.31044776119402984,29.083333333333332,0.24924924924924924,NA,NA,NA,NA,NA,NA,NA,NA
11001,2011,NA,NA,NA,NA,NA,NA,60.175,0.5765765765765766,5.225,0.47147147147147145,NA,NA,NA,NA,9.501942212151256,0.3855421686746988,26.674999999999997,0.3293051359516616,4.65,0.5525525525525525,NA,NA,26.598745540534633,0.6696696696696697,2.95,0.14414414414414414,6.175,0.8768768768768769,NA,NA,NA,NA,26.700000000000003,0.4746268656716418,27.625,0.17417417417417416,NA,NA,NA,NA,NA,NA,NA,NA
11002,2011,NA,NA,NA,NA,NA,NA,72.68,0.9429429429429429,7.08,0.7957957957957958,NA,NA,NA,NA,11.181520872816066,0.677710843373494,25.62,0.20241691842900303,6.7,0.93993993993994,NA,NA,29.007012549038212,0.8258258258258259,1.72,0.009009009009009009,6.44,0.8888888888888888,NA,NA,NA,NA,24.62,0.3611940298507463,26.7,0.14114114114114115,NA,NA,NA,NA,NA,NA,NA,NA
11003,2011,NA,NA,NA,NA,NA,NA,69.125,0.8498498498498499,5.4,0.5285285285285285,NA,NA,NA,NA,12.159536465922455,0.8102409638554217,29.375,0.6465256797583081,4.05,0.37237237237237236,NA,NA,27.31263266494701,0.7177177177177178,1.9,0.02702702702702703,15.55,0.960960960960961,NA,NA,NA,NA,35.25,0.7492537313432835,25.875,0.11711711711711711,NA,NA,NA,NA,NA,NA,NA,NA
11004,2011,NA,NA,NA,NA,NA,NA,70.44285714285715,0.8828828828828829,6.442857142857143,0.6936936936936937,NA,NA,NA,NA,13.65500116804776,0.9156626506024096,28.442857142857143,0.5438066465256798,5.385714285714286,0.7447447447447447,NA,NA,26.283321718594593,0.6396396396396397,1.7428571428571429,0.015015015015015015,10.557142857142857,0.924924924924925,NA,NA,NA,NA,30.685714285714287,0.6238805970149254,29.557142857142857,0.27627627627627627,NA,NA,NA,NA,NA,NA,NA,NA
11101,2011,NA,NA,NA,NA,NA,NA,65.5111111111111,0.7327327327327328,5.233333333333333,0.4744744744744745,NA,NA,NA,NA,11.158666848487348,0.6746987951807228,30.366666666666667,0.7341389728096677,5.766666666666667,0.8108108108108109,NA,NA,25.338136563724838,0.5675675675675675,3.588888888888889,0.2222222222222222,2.7111111111111112,0.6516516516516516,NA,NA,NA,NA,23.91111111111111,0.3253731343283582,32.74444444444445,0.4924924924924925,NA,NA,NA,NA,NA,NA,NA,NA
11102,2011,NA,NA,NA,NA,NA,NA,69.22857142857143,0.8558558558558559,5.771428571428571,0.5945945945945946,NA,NA,NA,NA,12.125007486512757,0.8072289156626506,30.128571428571426,0.7099697885196374,6.885714285714285,0.954954954954955,NA,NA,22.420529330282754,0.3663663663663664,3.1285714285714286,0.1831831831831832,3.557142857142857,0.7537537537537538,NA,NA,NA,NA,22.414285714285715,0.2417910447761194,38.05714285714286,0.7117117117117117,NA,NA,NA,NA,NA,NA,NA,NA
11103,2011,NA,NA,NA,NA,NA,NA,56.51538461538462,0.4864864864864865,6.107692307692307,0.6486486486486487,NA,NA,NA,NA,12.055552194283218,0.7981927710843374,27.26153846153846,0.40181268882175225,6.184615384615385,0.8738738738738738,NA,NA,29.130436700328353,0.8288288288288288,7.9,0.4984984984984985,2.853846153846154,0.6786786786786787,NA,NA,NA,NA,34.542857142857144,0.7343283582089553,33.02857142857143,0.5045045045045045,NA,NA,NA,NA,NA,NA,NA,NA
11201,2011,NA,NA,NA,NA,NA,NA,56.575,0.4894894894894895,7.5625,0.8648648648648649,NA,NA,NA,NA,14.365313740108816,0.9367469879518072,28.3375,0.5226586102719033,5.0875,0.6786786786786787,NA,NA,27.15107669044497,0.7027027027027027,4.55,0.3183183183183183,2.375,0.5945945945945946,NA,NA,NA,NA,30.4875,0.6119402985074627,28.325,0.2072072072072072,NA,NA,NA,NA,NA,NA,NA,NA
11202,2011,NA,NA,NA,NA,NA,NA,67.75,0.7867867867867868,8.3,0.9219219219219219,NA,NA,NA,NA,14.199128667973834,0.9337349397590361,27.866666666666667,0.4652567975830816,6.4,0.9069069069069069,NA,NA,27.02014637058193,0.6906906906906907,3.216666666666667,0.18618618618618618,5.45,0.8588588588588588,NA,NA,NA,NA,25.983333333333334,0.42686567164179107,31.55,0.4024024024024024,NA,NA,NA,NA,NA,NA,NA,NA
11203,2011,NA,NA,NA,NA,NA,NA,65.0625,0.7087087087087087,8.0375,0.9069069069069069,NA,NA,NA,NA,12.596705061208885,0.8433734939759037,26.6125,0.32628398791540786,6.6625000000000005,0.9369369369369369,NA,NA,26.451462810542516,0.6486486486486487,3.65,0.22822822822822822,3.3249999999999997,0.7237237237237237,NA,NA,NA,NA,26.675,0.4716417910447761,29.85,0.29429429429429427,NA,NA,NA,NA,NA,NA,NA,NA
11301,2011,NA,NA,NA,NA,NA,NA,72.55,0.9369369369369369,4.65,0.3333333333333333,NA,NA,NA,NA,11.051807944077838,0.6596385542168675,28.700000000000003,0.5770392749244713,5.25,0.7117117117117117,NA,NA,26.930289753733874,0.6846846846846847,10.1,0.5525525525525525,6.4,0.8828828828828829,NA,NA,NA,NA,28.375,0.5253731343283582,30.075,0.30930930930930933,NA,NA,NA,NA,NA,NA,NA,NA
11302,2011,NA,NA,NA,NA,NA,NA,72.23333333333333,0.9279279279279279,5.633333333333334,0.5795795795795796,NA,NA,NA,NA,9.42158467436504,0.37650602409638556,26.4,0.30513595166163143,4.866666666666667,0.6096096096096096,NA,NA,28.938639140104456,0.8198198198198198,3.1,0.16816816816816818,3.7,0.7627627627627628,NA,NA,NA,NA,25.9,0.42388059701492536,27.933333333333334,0.1891891891891892,NA,NA,NA,NA,NA,NA,NA,NA
11303,2011,NA,NA,NA,NA,NA,NA,65.16666666666667,0.7147147147147147,4.955555555555556,0.39039039039039036,NA,NA,NA,NA,10.77612347247955,0.6114457831325302,27.477777777777778,0.4199395770392749,4.9,0.6186186186186187,NA,NA,26.46417701278422,0.6516516516516516,3.2666666666666666,0.1891891891891892,3.8555555555555556,0.7807807807807807,NA,NA,NA,NA,26.57777777777778,0.46865671641791046,31.977777777777778,0.43843843843843844,NA,NA,NA,NA,NA,NA,NA,NA
11401,2011,NA,NA,NA,NA,NA,NA,70.88333333333333,0.8888888888888888,7.5636363636363635,0.8678678678678678,NA,NA,NA,NA,10.819488836365865,0.6234939759036144,24.045454545454547,0.12084592145015106,6.825,0.9519519519519519,NA,NA,27.265594195658565,0.7117117117117117,3.7363636363636363,0.23723723723723725,3.9272727272727272,0.7897897897897898,NA,NA,NA,NA,23.275,0.29253731343283584,27.608333333333334,0.17117117117117117,NA,NA,NA,NA,NA,NA,NA,NA
11402,2011,NA,NA,NA,NA,NA,NA,58.483333333333334,0.5435435435435435,4.166666666666667,0.18018018018018017,NA,NA,NA,NA,10.216040496260396,0.536144578313253,29.05,0.5981873111782477,4.9,0.6186186186186187,NA,NA,24.831958587975276,0.5285285285285285,4.3,0.2972972972972973,1.85,0.5165165165165165,NA,NA,NA,NA,20.3,0.1582089552238806,35.766666666666666,0.6276276276276276,NA,NA,NA,NA,NA,NA,NA,NA
11501,2011,NA,NA,NA,NA,NA,NA,36.4,0.13213213213213212,4.2,0.1921921921921922,NA,NA,NA,NA,6.186334789731246,0.009036144578313253,30.727272727272727,0.7854984894259819,3.672727272727273,0.2672672672672673,NA,NA,12.499931826756777,0.018018018018018018,28.618181818181817,0.8468468468468469,0.3090909090909091,0.06306306306306306,NA,NA,NA,NA,14.036363636363637,0.023880597014925373,46.13636363636364,0.8858858858858859,NA,NA,NA,NA,NA,NA,NA,NA
11502,2011,NA,NA,NA,NA,NA,NA,48.2,0.2852852852852853,3.2,0.03903903903903904,NA,NA,NA,NA,6.9451903094753416,0.05421686746987952,30.200000000000003,0.7220543806646526,3.65,0.25825825825825827,NA,NA,17.058940238220956,0.12012012012012012,12.2,0.6066066066066066,0.5,0.13813813813813813,NA,NA,NA,NA,15.649999999999999,0.056716417910447764,38.650000000000006,0.7237237237237237,NA,NA,NA,NA,NA,NA,NA,NA
11503,2011,NA,NA,NA,NA,NA,NA,63.25,0.6426426426426426,3.9,0.13813813813813813,NA,NA,NA,NA,6.466493312095799,0.024096385542168676,27.95,0.4743202416918429,3.25,0.16816816816816818,NA,NA,19.262637352985095,0.1891891891891892,4.2,0.2852852852852853,1.95,0.5345345345345346,NA,NA,NA,NA,13.600000000000001,0.01791044776119403,47,0.9129129129129129,NA,NA,NA,NA,NA,NA,NA,NA
11504,2011,NA,NA,NA,NA,NA,NA,53.65,0.40540540540540543,3.65,0.08108108108108109,NA,NA,NA,NA,6.913054180777338,0.05120481927710843,36.39999999999999,0.9818731117824774,2.55,0.057057057057057055,NA,NA,12.34665654352455,0.012012012012012012,15.149999999999999,0.6636636636636637,1.1,0.3333333333333333,NA,NA,NA,NA,15.6,0.05373134328358209,52.099999999999994,0.972972972972973,NA,NA,NA,NA,NA,NA,NA,NA
11601,2011,NA,NA,NA,NA,NA,NA,50.51428571428571,0.33633633633633636,7.071428571428571,0.7927927927927928,NA,NA,NA,NA,11.53351297813045,0.7349397590361446,28.985714285714284,0.5891238670694864,4.871428571428571,0.6126126126126126,NA,NA,18.739058797738224,0.17117117117117117,40.028571428571425,0.9219219219219219,1.9714285714285713,0.5405405405405406,NA,NA,NA,NA,30.228571428571428,0.6029850746268657,38.97142857142857,0.7417417417417418,NA,NA,NA,NA,NA,NA,NA,NA
11602,2011,NA,NA,NA,NA,NA,NA,43.6,0.22822822822822822,4.92,0.3843843843843844,NA,NA,NA,NA,8.730852299899842,0.2740963855421687,35.660000000000004,0.972809667673716,2.76,0.08408408408408409,NA,NA,11.88549583917938,0.009009009009009009,32.68,0.8918918918918919,1.4,0.43843843843843844,NA,NA,NA,NA,21.04,0.18507462686567164,56.66,0.993993993993994,NA,NA,NA,NA,NA,NA,NA,NA
11603,2011,NA,NA,NA,NA,NA,NA,57.65,0.5135135135135135,9.6,0.9819819819819819,NA,NA,NA,NA,17.68387819113782,0.9879518072289156,30.366666666666667,0.7341389728096677,5.45,0.7567567567567568,NA,NA,14.959241799740091,0.07207207207207207,36.93333333333334,0.9159159159159159,4.516666666666667,0.8288288288288288,NA,NA,NA,NA,35.2,0.746268656716418,42.3,0.8078078078078078,NA,NA,NA,NA,NA,NA,NA,NA
11701,2011,NA,NA,NA,NA,NA,NA,46.3,0.25225225225225223,5.1,0.4294294294294294,NA,NA,NA,NA,10.42746983424779,0.5542168674698795,26.9,0.36253776435045315,5.066666666666666,0.6696696696696697,NA,NA,24.48001459551037,0.5015015015015015,40.53333333333333,0.924924924924925,1.7666666666666666,0.5015015015015015,NA,NA,NA,NA,52.4,0.9432835820895522,32.266666666666666,0.45645645645645644,NA,NA,NA,NA,NA,NA,NA,NA
11702,2011,NA,NA,NA,NA,NA,NA,37.56666666666667,0.14414414414414414,5.266666666666667,0.4894894894894895,NA,NA,NA,NA,9.698510947504376,0.4307228915662651,22.5,0.0513595166163142,4.333333333333333,0.43543543543543545,NA,NA,27.375106009783682,0.7267267267267268,31.233333333333334,0.8738738738738738,1.5666666666666667,0.4774774774774775,NA,NA,NA,NA,39.43333333333334,0.8417910447761194,33.06666666666667,0.5075075075075075,NA,NA,NA,NA,NA,NA,NA,NA
11703,2011,NA,NA,NA,NA,NA,NA,29.740000000000002,0.06306306306306306,5.7,0.5885885885885885,NA,NA,NA,NA,6.40694935733542,0.02108433734939759,12.1,0.0030211480362537764,2.5,0.05105105105105105,NA,NA,39.60649173960797,0.996996996996997,28.06,0.8318318318318318,1.31,0.4114114114114114,NA,NA,NA,NA,59.58,0.9582089552238806,23.66,0.06606606606606606,NA,NA,NA,NA,NA,NA,NA,NA
11801,2011,NA,NA,NA,NA,NA,NA,28.250000000000004,0.03903903903903904,3.875,0.13213213213213212,NA,NA,NA,NA,7.383295717381863,0.10542168674698796,23.9125,0.10876132930513595,2.6125,0.06606606606606606,NA,NA,31.000366344871694,0.9369369369369369,16.2125,0.6786786786786787,0.275,0.04504504504504504,NA,NA,NA,NA,41.3375,0.8716417910447761,24.3125,0.07207207207207207,NA,NA,NA,NA,NA,NA,NA,NA
11802,2011,NA,NA,NA,NA,NA,NA,34.544444444444444,0.0990990990990991,5.811111111111111,0.6006006006006006,NA,NA,NA,NA,8.711378655112066,0.26506024096385544,22.733333333333334,0.0634441087613293,3.7888888888888888,0.3003003003003003,NA,NA,26.782122247016062,0.6756756756756757,32.37777777777778,0.8858858858858859,1.2222222222222223,0.3843843843843844,NA,NA,NA,NA,44.32222222222222,0.8985074626865671,24.288888888888888,0.06906906906906907,NA,NA,NA,NA,NA,NA,NA,NA
