SA4_CODE16,Year,PD,rsPD,MI,rsMI,LI,rsLI,HS,rsHS,UR,rsUR,ELD,rsELD,INF,rsINF,SP,rsSP,UC,rsUC,ASS,rsASS,WD,rsWD,LA,rsLA,SL,rsSL,IND,rsIND,MH,rsMH,CD,rsCD,RD,rsRD,MP,rsMP,ALC,rsALC,OB,rsOB,OW,rsOW,SMO,rsSMO
112,2011,NA,NA,NA,NA,NA,NA,62.70909090909091,0.625,7.9363636363636365,0.9318181818181818,NA,NA,NA,NA,13.676860109926574,0.9545454545454546,27.581818181818182,0.3977272727272727,6.0181818181818185,0.9090909090909091,NA,NA,26.860963374154156,0.7272727272727273,3.859090909090909,0.18181818181818182,3.559090909090909,0.7386363636363636,NA,NA,NA,NA,27.87272727272727,0.5568181818181818,29.759090909090908,0.20454545454545456,NA,NA,NA,NA,NA,NA,NA,NA
113,2011,NA,NA,NA,NA,NA,NA,68.3375,0.8409090909090909,5.00625,0.3977272727272727,NA,NA,NA,NA,10.591068565732652,0.5568181818181818,27.58125,0.38636363636363635,4.98125,0.5795454545454546,NA,NA,27.044666846894177,0.75,4.94375,0.32954545454545453,4.4625,0.8181818181818182,NA,NA,NA,NA,26.9,0.5,30.74375,0.2727272727272727,NA,NA,NA,NA,NA,NA,NA,NA
114,2011,NA,NA,NA,NA,NA,NA,66.75,0.75,6.364705882352941,0.7159090909090909,NA,NA,NA,NA,10.606507069269817,0.5681818181818182,25.811764705882354,0.09090909090909091,6.183333333333334,0.9318181818181818,NA,NA,26.40666398118211,0.7045454545454546,3.935294117647059,0.20454545454545456,3.1941176470588233,0.6704545454545454,NA,NA,NA,NA,22.283333333333335,0.125,30.32777777777778,0.23863636363636365,NA,NA,NA,NA,NA,NA,NA,NA
115,2011,NA,NA,NA,NA,NA,NA,42.976470588235294,0.18181818181818182,3.9823529411764707,0.09090909090909091,NA,NA,NA,NA,6.394068134808275,0.011363636363636364,31.005882352941175,0.875,3.488235294117647,0.2159090909090909,NA,NA,13.813865786105044,0.011363636363636364,22.229411764705883,0.7840909090909091,0.6176470588235294,0.1590909090909091,NA,NA,NA,NA,14.358823529411765,0.011363636363636364,46.05882352941177,0.9772727272727273,NA,NA,NA,NA,NA,NA,NA,NA
116,2011,NA,NA,NA,NA,NA,NA,50.97222222222222,0.29545454545454547,7.316666666666666,0.875,NA,NA,NA,NA,12.805117860735514,0.875,31.3,0.9204545454545454,4.477777777777778,0.45454545454545453,NA,NA,15.575352309916946,0.045454545454545456,36.955555555555556,0.9318181818181818,2.661111111111111,0.5909090909090909,NA,NA,NA,NA,29.333333333333332,0.6590909090909091,44.99444444444445,0.9545454545454546,NA,NA,NA,NA,NA,NA,NA,NA
117,2011,NA,NA,NA,NA,NA,NA,34.3125,0.11363636363636363,5.50625,0.5568181818181818,NA,NA,NA,NA,7.777964744913168,0.10227272727272728,16.825,0.011363636363636364,3.325,0.14772727272727273,NA,NA,34.47689245074761,1,30.99375,0.875,1.44375,0.38636363636363635,NA,NA,NA,NA,54.33529411764706,0.9659090909090909,27.0375,0.10227272727272728,NA,NA,NA,NA,NA,NA,NA,NA
118,2011,NA,NA,NA,NA,NA,NA,31.58235294117647,0.06818181818181818,4.9,0.32954545454545453,NA,NA,NA,NA,8.086398449121381,0.14772727272727273,23.288235294117648,0.045454545454545456,3.235294117647059,0.11363636363636363,NA,NA,28.767178293065772,0.8977272727272727,24.770588235294117,0.8181818181818182,0.7764705882352941,0.25,NA,NA,NA,NA,42.917647058823526,0.9204545454545454,24.3,0.045454545454545456,NA,NA,NA,NA,NA,NA,NA,NA
119,2011,NA,NA,NA,NA,NA,NA,46.83870967741935,0.20454545454545456,7.15483870967742,0.8409090909090909,NA,NA,NA,NA,9.981849398617467,0.38636363636363635,25.951612903225808,0.125,5.329032258064516,0.7159090909090909,NA,NA,21.278052622769874,0.25,55.81290322580645,0.9886363636363636,0.6096774193548387,0.14772727272727273,NA,NA,NA,NA,31.60967741935484,0.75,31.093548387096774,0.29545454545454547,NA,NA,NA,NA,NA,NA,NA,NA
120,2011,NA,NA,NA,NA,NA,NA,35.34375,0.125,5.21875,0.4772727272727273,NA,NA,NA,NA,8.176084832520338,0.1590909090909091,25.025,0.06818181818181818,4.18125,0.36363636363636365,NA,NA,24.27640158868411,0.48863636363636365,39.48125,0.9545454545454546,0.61875,0.17045454545454544,NA,NA,NA,NA,36,0.8409090909090909,31.15625,0.3068181818181818,NA,NA,NA,NA,NA,NA,NA,NA
121,2011,NA,NA,NA,NA,NA,NA,28.068181818181817,0.011363636363636364,4.327272727272727,0.125,NA,NA,NA,NA,6.913965104574198,0.022727272727272728,28.586363636363636,0.6022727272727273,2.9,0.045454545454545456,NA,NA,23.901817335955798,0.4772727272727273,24.536363636363635,0.8068181818181818,0.2545454545454546,0.03409090909090909,NA,NA,NA,NA,29.663636363636364,0.6818181818181818,33.38181818181818,0.4772727272727273,NA,NA,NA,NA,NA,NA,NA,NA
122,2011,NA,NA,NA,NA,NA,NA,39.626666666666665,0.1590909090909091,3.486666666666667,0.022727272727272728,NA,NA,NA,NA,7.0528012408268195,0.056818181818181816,32.193333333333335,0.9772727272727273,3.3333333333333335,0.17045454545454544,NA,NA,21.233393888110086,0.23863636363636365,12.74,0.5795454545454546,0.4,0.06818181818181818,NA,NA,NA,NA,23.233333333333334,0.20454545454545456,36.693333333333335,0.6590909090909091,NA,NA,NA,NA,NA,NA,NA,NA
123,2011,NA,NA,NA,NA,NA,NA,60.306666666666665,0.5568181818181818,5.833333333333333,0.6363636363636364,NA,NA,NA,NA,12.072557500760846,0.8068181818181818,31.513333333333332,0.9431818181818182,4.64,0.5227272727272727,NA,NA,17.25925660091831,0.056818181818181816,16.266666666666666,0.7045454545454546,2.7,0.6022727272727273,NA,NA,NA,NA,23.906666666666666,0.25,46.29333333333333,0.9886363636363636,NA,NA,NA,NA,NA,NA,NA,NA
124,2011,NA,NA,NA,NA,NA,NA,59.65,0.5454545454545454,5.431818181818182,0.5340909090909091,NA,NA,NA,NA,12.16712772193724,0.8181818181818182,30.695454545454545,0.8636363636363636,4.390909090909091,0.4090909090909091,NA,NA,21.32928670140713,0.26136363636363635,10.722727272727273,0.5340909090909091,2.713636363636364,0.6136363636363636,NA,NA,NA,NA,24.37727272727273,0.2840909090909091,42.595652173913045,0.875,NA,NA,NA,NA,NA,NA,NA,NA
125,2011,NA,NA,NA,NA,NA,NA,45.432,0.19318181818181818,7.66,0.9090909090909091,NA,NA,NA,NA,9.799365155965162,0.3522727272727273,26.036,0.13636363636363635,5.036,0.6022727272727273,NA,NA,20.153245295955813,0.18181818181818182,55.476,0.9772727272727273,0.736,0.2159090909090909,NA,NA,NA,NA,40.196296296296296,0.8977272727272727,32.812,0.38636363636363635,NA,NA,NA,NA,NA,NA,NA,NA
126,2011,NA,NA,NA,NA,NA,NA,34.02,0.09090909090909091,5.13,0.4431818181818182,NA,NA,NA,NA,6.922231680163113,0.03409090909090909,27.34,0.32954545454545453,4.16,0.32954545454545453,NA,NA,22.823604032139812,0.3977272727272727,35.74,0.9090909090909091,0.3,0.045454545454545456,NA,NA,NA,NA,28.06,0.5681818181818182,32.38,0.375,NA,NA,NA,NA,NA,NA,NA,NA
127,2011,NA,NA,NA,NA,NA,NA,55.762068965517244,0.42045454545454547,8.148148148148149,0.9545454545454546,NA,NA,NA,NA,12.20487548816958,0.8295454545454546,26.366666666666667,0.14772727272727273,5.85,0.875,NA,NA,14.924567214603009,0.022727272727272728,57.12592592592593,1,1.3357142857142856,0.36363636363636365,NA,NA,NA,NA,32.851724137931036,0.7840909090909091,38.53703703703704,0.7613636363636364,NA,NA,NA,NA,NA,NA,NA,NA
128,2011,NA,NA,NA,NA,NA,NA,48.55625,0.26136363636363635,3.45625,0.011363636363636364,NA,NA,NA,NA,7.381856040256036,0.06818181818181818,31.6375,0.9545454545454546,3.33125,0.1590909090909091,NA,NA,18.880099161096634,0.125,10.6875,0.5227272727272727,0.75625,0.22727272727272727,NA,NA,NA,NA,21.86470588235294,0.11363636363636363,41.0125,0.8181818181818182,NA,NA,NA,NA,NA,NA,NA,NA
201,2011,NA,NA,NA,NA,NA,NA,63.258823529411764,0.6590909090909091,5.670588235294118,0.5795454545454546,NA,NA,NA,NA,10.742805979519915,0.5909090909090909,28.376470588235293,0.5340909090909091,5.729411764705882,0.8522727272727273,NA,NA,26.359151589061412,0.6818181818181818,3.347058823529412,0.14772727272727273,1,0.2727272727272727,NA,NA,NA,NA,19.258823529411764,0.03409090909090909,36.90588235294118,0.6818181818181818,NA,NA,NA,NA,NA,NA,NA,NA
202,2011,NA,NA,NA,NA,NA,NA,61.775,0.5909090909090909,4.88125,0.29545454545454547,NA,NA,NA,NA,11.107636829192622,0.6590909090909091,29.375,0.7045454545454546,5.1875,0.6477272727272727,NA,NA,25.582873206806347,0.6022727272727273,2.89375,0.11363636363636363,1.16875,0.3068181818181818,NA,NA,NA,NA,20.30625,0.06818181818181818,37.96875,0.7159090909090909,NA,NA,NA,NA,NA,NA,NA,NA
203,2011,NA,NA,NA,NA,NA,NA,57.26,0.4431818181818182,5.05,0.4318181818181818,NA,NA,NA,NA,10.00772997628475,0.3977272727272727,29.35,0.6931818181818182,5.295,0.6818181818181818,NA,NA,25.68785727880281,0.6136363636363636,7.395,0.45454545454545453,0.715,0.20454545454545456,NA,NA,NA,NA,22.775,0.18181818181818182,35.815,0.6136363636363636,NA,NA,NA,NA,NA,NA,NA,NA
204,2011,NA,NA,NA,NA,NA,NA,65.25,0.7045454545454546,4.859090909090909,0.2727272727272727,NA,NA,NA,NA,10.399010241248579,0.5113636363636364,26.686363636363637,0.2159090909090909,5.463636363636364,0.7840909090909091,NA,NA,27.522729973853473,0.7840909090909091,4.077272727272727,0.22727272727272727,1.190909090909091,0.3181818181818182,NA,NA,NA,NA,21.636363636363637,0.09090909090909091,34.21363636363636,0.5568181818181818,NA,NA,NA,NA,NA,NA,NA,NA
205,2011,NA,NA,NA,NA,NA,NA,67.58076923076923,0.8181818181818182,5.608,0.5681818181818182,NA,NA,NA,NA,10.441738589335758,0.5340909090909091,26.6,0.19318181818181818,5.608,0.8181818181818182,NA,NA,27.957826525058913,0.8409090909090909,4.224,0.26136363636363635,1.5041666666666667,0.4090909090909091,NA,NA,NA,NA,23.634615384615383,0.22727272727272727,33.068,0.42045454545454547,NA,NA,NA,NA,NA,NA,NA,NA
206,2011,NA,NA,NA,NA,NA,NA,29.78717948717949,0.03409090909090909,5.484615384615385,0.5454545454545454,NA,NA,NA,NA,7.798413323473885,0.11363636363636363,18.73421052631579,0.022727272727272728,3.586842105263158,0.23863636363636365,NA,NA,33.585146463876114,0.9886363636363636,26.851282051282052,0.8522727272727273,0.3736842105263158,0.056818181818181816,NA,NA,NA,NA,49.666666666666664,0.9545454545454546,24.52051282051282,0.056818181818181816,NA,NA,NA,NA,NA,NA,NA,NA
207,2011,NA,NA,NA,NA,NA,NA,34.052173913043475,0.10227272727272728,5.047826086956522,0.4090909090909091,NA,NA,NA,NA,7.467105919180127,0.07954545454545454,27.082608695652173,0.25,4.165217391304348,0.3409090909090909,NA,NA,22.54376631344012,0.36363636363636365,31.830434782608698,0.8863636363636364,0.15217391304347827,0.011363636363636364,NA,NA,NA,NA,24.11304347826087,0.26136363636363635,30.12608695652174,0.22727272727272727,NA,NA,NA,NA,NA,NA,NA,NA
208,2011,NA,NA,NA,NA,NA,NA,38.06296296296296,0.13636363636363635,4.351851851851852,0.13636363636363635,NA,NA,NA,NA,7.989196713166357,0.13636363636363635,28.674074074074074,0.6136363636363636,4.155555555555556,0.3181818181818182,NA,NA,26.27759388985835,0.6590909090909091,22.185185185185187,0.7727272727272727,0.20370370370370372,0.022727272727272728,NA,NA,NA,NA,26.385185185185186,0.42045454545454547,34.55925925925926,0.5795454545454546,NA,NA,NA,NA,NA,NA,NA,NA
209,2011,NA,NA,NA,NA,NA,NA,47.75945945945946,0.2159090909090909,5.048648648648649,0.42045454545454547,NA,NA,NA,NA,9.117982169337289,0.22727272727272727,29.608333333333334,0.7613636363636364,4.424324324324324,0.4431818181818182,NA,NA,18.388372345167923,0.09090909090909091,28.42162162162162,0.8636363636363636,0.6657142857142857,0.18181818181818182,NA,NA,NA,NA,20.191891891891892,0.056818181818181816,42.637837837837836,0.8977272727272727,NA,NA,NA,NA,NA,NA,NA,NA
210,2011,NA,NA,NA,NA,NA,NA,53.56333333333333,0.36363636363636365,5.75,0.5909090909090909,NA,NA,NA,NA,9.680436592104398,0.3181818181818182,28.126666666666665,0.48863636363636365,5.141379310344828,0.6363636363636364,NA,NA,18.802855069936136,0.11363636363636363,33.32,0.8977272727272727,0.5275862068965517,0.11363636363636363,NA,NA,NA,NA,19.82,0.045454545454545456,41.836666666666666,0.8409090909090909,NA,NA,NA,NA,NA,NA,NA,NA
211,2011,NA,NA,NA,NA,NA,NA,50.475,0.2840909090909091,4.235,0.11363636363636363,NA,NA,NA,NA,9.12960353765587,0.25,30.41,0.8522727272727273,3.99,0.2840909090909091,NA,NA,20.093815408747933,0.17045454545454544,14.685,0.6477272727272727,0.425,0.09090909090909091,NA,NA,NA,NA,16.45,0.022727272727272728,45.1675,0.9659090909090909,NA,NA,NA,NA,NA,NA,NA,NA
212,2011,NA,NA,NA,NA,NA,NA,50.980000000000004,0.3068181818181818,6.282222222222222,0.7045454545454546,NA,NA,NA,NA,10.026737925677459,0.42045454545454547,28.462222222222223,0.5681818181818182,4.635555555555555,0.5113636363636364,NA,NA,18.04750081435574,0.07954545454545454,35.88,0.9204545454545454,0.4222222222222222,0.07954545454545454,NA,NA,NA,NA,22.515555555555554,0.14772727272727273,42.6,0.8863636363636364,NA,NA,NA,NA,NA,NA,NA,NA
213,2011,NA,NA,NA,NA,NA,NA,49.78936170212766,0.2727272727272727,6.8872340425531915,0.7954545454545454,NA,NA,NA,NA,11.382182354988291,0.7045454545454546,28.485106382978724,0.5795454545454546,4.585106382978723,0.5,NA,NA,19.461669019470612,0.13636363636363635,39.09148936170213,0.9431818181818182,0.5936170212765958,0.13636363636363635,NA,NA,NA,NA,25.72127659574468,0.36363636363636365,42.84893617021277,0.9204545454545454,NA,NA,NA,NA,NA,NA,NA,NA
214,2011,NA,NA,NA,NA,NA,NA,57.275,0.45454545454545453,4.975,0.375,NA,NA,NA,NA,11.402318840776996,0.7159090909090909,29.075,0.6704545454545454,4.5375,0.48863636363636365,NA,NA,25.159111973177666,0.5568181818181818,7.45,0.4659090909090909,0.69375,0.19318181818181818,NA,NA,NA,NA,22.5875,0.1590909090909091,39.41875,0.7840909090909091,NA,NA,NA,NA,NA,NA,NA,NA
215,2011,NA,NA,NA,NA,NA,NA,71.02857142857142,0.9431818181818182,4.647619047619048,0.19318181818181818,NA,NA,NA,NA,9.764697532760838,0.3409090909090909,26.633333333333333,0.20454545454545456,6.152380952380953,0.9204545454545454,NA,NA,29.005720069768493,0.9318181818181818,5.642857142857143,0.38636363636363635,2.223809523809524,0.5454545454545454,NA,NA,NA,NA,22.86190476190476,0.19318181818181818,29.033333333333335,0.18181818181818182,NA,NA,NA,NA,NA,NA,NA,NA
216,2011,NA,NA,NA,NA,NA,NA,71.16428571428571,0.9659090909090909,4.757142857142857,0.22727272727272727,NA,NA,NA,NA,10.324890796610859,0.4659090909090909,27.42142857142857,0.3409090909090909,5.728571428571429,0.8409090909090909,NA,NA,26.21282496786621,0.6477272727272727,5.7,0.3977272727272727,2.2,0.5340909090909091,NA,NA,NA,NA,23.42857142857143,0.2159090909090909,33.69285714285714,0.5,NA,NA,NA,NA,NA,NA,NA,NA
217,2011,NA,NA,NA,NA,NA,NA,67.05714285714286,0.7727272727272727,3.935714285714286,0.07954545454545454,NA,NA,NA,NA,9.632196465344041,0.3068181818181818,28.3,0.5113636363636364,5.3428571428571425,0.7272727272727273,NA,NA,28.628078280053643,0.8863636363636364,2.2642857142857142,0.056818181818181816,1.1928571428571428,0.32954545454545453,NA,NA,NA,NA,22.75,0.17045454545454544,30.457142857142856,0.26136363636363635,NA,NA,NA,NA,NA,NA,NA,NA
301,2011,NA,NA,NA,NA,NA,NA,50.995,0.3181818181818182,5.3,0.5,NA,NA,NA,NA,10.500289710997393,0.5454545454545454,31.685,0.9659090909090909,4.215,0.38636363636363635,NA,NA,19.76408722023051,0.14772727272727273,7.075,0.4431818181818182,2.01,0.5113636363636364,NA,NA,NA,NA,29.395238095238096,0.6704545454545454,40.745,0.7954545454545454,NA,NA,NA,NA,NA,NA,NA,NA
302,2011,NA,NA,NA,NA,NA,NA,47.86,0.22727272727272727,4.929166666666667,0.3522727272727273,NA,NA,NA,NA,10.10506100261316,0.4318181818181818,27.94782608695652,0.4318181818181818,4.524,0.4772727272727273,NA,NA,25.411894088735224,0.5795454545454546,11.492,0.5454545454545454,2.008,0.5,NA,NA,NA,NA,30.744,0.7045454545454546,34.956,0.5909090909090909,NA,NA,NA,NA,NA,NA,NA,NA
303,2011,NA,NA,NA,NA,NA,NA,38.12058823529412,0.14772727272727273,5.938235294117647,0.6590909090909091,NA,NA,NA,NA,9.489965039083597,0.2840909090909091,26.75,0.22727272727272727,3.838235294117647,0.2727272727272727,NA,NA,21.608094788429145,0.3068181818181818,26.138235294117646,0.8409090909090909,1.2823529411764707,0.3522727272727273,NA,NA,NA,NA,33.55,0.7954545454545454,33.8235294117647,0.5113636363636364,NA,NA,NA,NA,NA,NA,NA,NA
304,2011,NA,NA,NA,NA,NA,NA,31.121739130434783,0.056818181818181816,4.868181818181818,0.2840909090909091,NA,NA,NA,NA,7.984158222704572,0.125,30.054545454545455,0.7954545454545454,3.1954545454545453,0.10227272727272728,NA,NA,18.487704785121778,0.10227272727272728,13.818181818181818,0.6136363636363636,0.7636363636363637,0.23863636363636365,NA,NA,NA,NA,26.369565217391305,0.3977272727272727,38.23478260869565,0.75,NA,NA,NA,NA,NA,NA,NA,NA
305,2011,NA,NA,NA,NA,NA,NA,29.44848484848485,0.022727272727272728,4.881818181818182,0.3068181818181818,NA,NA,NA,NA,7.701706480882162,0.09090909090909091,22.342424242424244,0.03409090909090909,2.6363636363636362,0.03409090909090909,NA,NA,30.204642646932836,0.9545454545454546,14.7,0.6590909090909091,0.9272727272727272,0.26136363636363635,NA,NA,NA,NA,47.518181818181816,0.9431818181818182,28.233333333333334,0.13636363636363635,NA,NA,NA,NA,NA,NA,NA,NA
306,2011,NA,NA,NA,NA,NA,NA,58.21935483870968,0.5,8.716129032258065,0.9886363636363636,NA,NA,NA,NA,14.995720096731665,0.9886363636363636,28.429032258064517,0.5454545454545454,4.2,0.375,NA,NA,25.78009065639403,0.6363636363636364,10.229032258064516,0.5113636363636364,12.706451612903226,0.9431818181818182,NA,NA,NA,NA,38.54838709677419,0.875,31.75,0.32954545454545453,NA,NA,NA,NA,NA,NA,NA,NA
307,2011,NA,NA,NA,NA,NA,NA,67.4578947368421,0.8068181818181818,3.9105263157894736,0.06818181818181818,NA,NA,NA,NA,9.126905782319133,0.23863636363636365,28.173684210526314,0.5,5.352631578947368,0.7386363636363636,NA,NA,25.088083488858814,0.5454545454545454,2.9473684210526314,0.125,4.668421052631579,0.8295454545454546,NA,NA,NA,NA,29.00526315789474,0.6136363636363636,28.21578947368421,0.125,NA,NA,NA,NA,NA,NA,NA,NA
308,2011,NA,NA,NA,NA,NA,NA,64.575,0.6931818181818182,5.140625,0.45454545454545453,NA,NA,NA,NA,10.237065334433062,0.4431818181818182,29.29032258064516,0.6818181818181818,4.151612903225806,0.3068181818181818,NA,NA,23.765239135175033,0.45454545454545453,3.884375,0.19318181818181818,5.193548387096774,0.8522727272727273,NA,NA,NA,NA,30.880645161290325,0.7272727272727273,34.025,0.5227272727272727,NA,NA,NA,NA,NA,NA,NA,NA
309,2011,NA,NA,NA,NA,NA,NA,52.41041666666667,0.3522727272727273,7.279166666666667,0.8636363636363636,NA,NA,NA,NA,11.075618866493647,0.6363636363636364,27.125,0.29545454545454547,4.175,0.3522727272727273,NA,NA,22.135442241360067,0.3409090909090909,9.7625,0.5,1.2333333333333334,0.3409090909090909,NA,NA,NA,NA,34.05,0.8181818181818182,35.333333333333336,0.6022727272727273,NA,NA,NA,NA,NA,NA,NA,NA
310,2011,NA,NA,NA,NA,NA,NA,58.36129032258064,0.5227272727272727,7.364516129032258,0.8863636363636364,NA,NA,NA,NA,13.86784953577432,0.9659090909090909,31.203225806451613,0.9090909090909091,5.070967741935484,0.6136363636363636,NA,NA,19.848290043928372,0.1590909090909091,12.32258064516129,0.5568181818181818,3.6677419354838707,0.75,NA,NA,NA,NA,33.561290322580646,0.8068181818181818,38.02258064516129,0.7272727272727273,NA,NA,NA,NA,NA,NA,NA,NA
311,2011,NA,NA,NA,NA,NA,NA,57.68709677419355,0.4772727272727273,7.37741935483871,0.8977272727272727,NA,NA,NA,NA,13.61086284787146,0.9318181818181818,31.419354838709676,0.9318181818181818,4.412903225806452,0.42045454545454547,NA,NA,17.695050634353468,0.06818181818181818,12.63225806451613,0.5681818181818182,2.764516129032258,0.6477272727272727,NA,NA,NA,NA,30.941935483870967,0.7386363636363636,42.41290322580645,0.8636363636363636,NA,NA,NA,NA,NA,NA,NA,NA
312,2011,NA,NA,NA,NA,NA,NA,62.7,0.6136363636363636,3.534782608695652,0.03409090909090909,NA,NA,NA,NA,8.905158357170897,0.2159090909090909,28.830434782608695,0.6363636363636364,3.482608695652174,0.20454545454545456,NA,NA,21.526872161892758,0.29545454545454547,4.6521739130434785,0.29545454545454547,4.277272727272727,0.7954545454545454,NA,NA,NA,NA,35.095652173913045,0.8295454545454546,32.130434782608695,0.3522727272727273,NA,NA,NA,NA,NA,NA,NA,NA
313,2011,NA,NA,NA,NA,NA,NA,62.91,0.6363636363636364,6.735,0.7613636363636364,NA,NA,NA,NA,11.596994125493397,0.75,29.545,0.7386363636363636,5.565,0.8068181818181818,NA,NA,20.270831816962268,0.19318181818181818,4.565,0.2840909090909091,2.515,0.5795454545454546,NA,NA,NA,NA,28.315,0.5795454545454546,38.225,0.7386363636363636,NA,NA,NA,NA,NA,NA,NA,NA
