SA4_CODE16,Year,Month,Week,asrRESP,asrAST,asrCVD,nDeaths
106,2018,12,22,67.4481086675986,7.11374184326153,19.7166040345426,NA
106,2018,12,29,65.9277937655542,NA,19.0703327427559,NA
106,2019,01,05,42.7646361332836,NA,22.7085058854785,NA
106,2019,01,12,35.6842702603532,NA,18.517473948928,NA
106,2019,01,19,43.8602358835975,NA,24.6734858200942,NA
106,2019,01,26,53.2903353525764,NA,20.2153446201615,NA
106,2019,02,02,47.5275320379818,8.92463215875365,19.2082199180846,NA
106,2019,02,09,53.5048375809114,10.3156700893494,20.0973524447204,NA
106,2019,02,16,53.9480414293579,13.0263383717945,20.1582260603906,NA
106,2019,02,23,56.10311257213,NA,19.3563252216492,NA
106,2019,09,01,108.366623157148,7.45857537506976,37.0682896899375,46
106,2019,09,08,99.1709969332105,9.3222890604843,29.804193692605,37
106,2019,09,15,89.3652223131257,9.4562667048367,27.8714895183975,44
106,2019,09,22,82.7517618411712,7.6187854748432,25.8672422314101,38
106,2019,09,29,94.0593570204048,NA,23.917066109119,31
106,2019,10,06,65.0903568502577,NA,21.1661484316233,37
106,2019,10,13,51.6553057905597,NA,18.8212540338699,26
106,2019,10,20,57.6958814312315,7.74454029333893,24.1706435678674,45
106,2019,10,27,64.7105288189354,9.4855757991046,23.0498604119864,33
106,2019,11,03,53.9789712403675,NA,20.1380938609605,35
106,2019,11,10,57.9181097113784,10.4044914483087,24.1040818826124,32
106,2019,11,17,54.0053708309524,NA,23.9544653616272,41
106,2019,11,24,46.4467321148365,NA,28.227578359679,29
106,2019,12,01,54.3594909866939,NA,20.836938831575,35
106,2019,12,08,51.1388864872752,NA,21.2197726573795,36
106,2019,12,15,54.1415521839633,NA,14.4021708059004,36
106,2019,12,22,67.4481086675986,7.11374184326153,19.7166040345426,35
106,2019,12,29,65.9277937655542,NA,19.0703327427559,31
106,2020,01,05,42.7646361332836,NA,22.7085058854785,32
106,2020,01,12,35.6842702603532,NA,18.517473948928,38
106,2020,01,19,43.8602358835975,NA,24.6734858200942,25
106,2020,01,26,53.2903353525764,NA,20.2153446201615,21
106,2020,02,02,47.5275320379818,8.92463215875365,19.2082199180846,34
106,2020,02,09,53.5048375809114,10.3156700893494,20.0973524447204,43
106,2020,02,16,53.9480414293579,13.0263383717945,20.1582260603906,29
106,2020,02,23,56.10311257213,NA,19.3563252216492,26
107,2017,09,01,75.9688135940944,NA,15.830214332046,NA
107,2017,09,08,64.0591531238766,NA,15.2302236075028,NA
107,2017,09,15,68.090140332344,9.2028562772562,17.6101080912819,NA
107,2017,09,22,65.9774434896153,NA,13.3033267823147,NA
107,2017,09,29,55.2879979115671,NA,11.2441324166822,NA
107,2017,10,06,49.8787520855793,6.71124751398953,14.1053222667323,NA
107,2017,10,13,46.3709877766285,7.12793700687948,16.9506561629846,NA
107,2017,10,20,37.9834755304977,7.74026646106229,15.139790637107,NA
107,2017,10,27,54.9122745504141,10.8543585751989,14.6000643173579,NA
107,2017,11,03,41.8800203106207,10.2519925407025,16.8851708008039,NA
107,2017,11,10,46.6253545241218,NA,17.5637161898205,NA
107,2017,11,17,39.4870060268041,7.14656423188897,17.4079188243949,NA
107,2017,11,24,40.9152612466099,NA,15.0381439259036,NA
107,2017,12,01,40.3304065234666,NA,17.9759885929044,NA
107,2017,12,08,35.642964954886,NA,13.4503483228988,NA
107,2017,12,15,40.3491912276522,8.05995721367733,17.3817078378087,NA
107,2017,12,22,42.5379995726659,7.19495313612048,12.1040242300342,NA
107,2017,12,29,50.9226554710028,NA,14.0914987549462,NA
107,2018,01,05,48.1173844360831,NA,14.818763445975,NA
107,2018,01,12,31.3991215735778,NA,14.5046200097979,NA
107,2018,01,19,29.6792416728979,NA,15.5996361413336,NA
107,2018,01,26,35.0328810675269,NA,12.2326064035482,NA
107,2018,02,02,46.5122771191125,10.2605764190212,14.6096560385099,NA
107,2018,02,09,46.792671484746,14.1539958724907,13.5045156447401,NA
107,2018,02,16,45.9655757052842,12.0633059621511,14.7884540750329,NA
107,2018,02,23,44.8637198367422,9.39358160653101,16.6531446593698,NA
107,2018,09,01,75.9688135940944,NA,15.830214332046,NA
107,2018,09,08,64.0591531238766,NA,15.2302236075028,NA
107,2018,09,15,68.090140332344,9.2028562772562,17.6101080912819,NA
107,2018,09,22,65.9774434896153,NA,13.3033267823147,NA
107,2018,09,29,55.2879979115671,NA,11.2441324166822,NA
107,2018,10,06,49.8787520855793,6.71124751398953,14.1053222667323,NA
107,2018,10,13,46.3709877766285,7.12793700687948,16.9506561629846,NA
107,2018,10,20,37.9834755304977,7.74026646106229,15.139790637107,NA
107,2018,10,27,54.9122745504141,10.8543585751989,14.6000643173579,NA
107,2018,11,03,41.8800203106207,10.2519925407025,16.8851708008039,NA
107,2018,11,10,46.6253545241218,NA,17.5637161898205,NA
107,2018,11,17,39.4870060268041,7.14656423188897,17.4079188243949,NA
107,2018,11,24,40.9152612466099,NA,15.0381439259036,NA
107,2018,12,01,40.3304065234666,NA,17.9759885929044,NA
107,2018,12,08,35.642964954886,NA,13.4503483228988,NA
107,2018,12,15,40.3491912276522,8.05995721367733,17.3817078378087,NA
107,2018,12,22,42.5379995726659,7.19495313612048,12.1040242300342,NA
107,2018,12,29,50.9226554710028,NA,14.0914987549462,NA
107,2019,01,05,48.1173844360831,NA,14.818763445975,NA
107,2019,01,12,31.3991215735778,NA,14.5046200097979,NA
107,2019,01,19,29.6792416728979,NA,15.5996361413336,NA
107,2019,01,26,35.0328810675269,NA,12.2326064035482,NA
107,2019,02,02,46.5122771191125,10.2605764190212,14.6096560385099,NA
107,2019,02,09,46.792671484746,14.1539958724907,13.5045156447401,NA
107,2019,02,16,45.9655757052842,12.0633059621511,14.7884540750329,NA
107,2019,02,23,44.8637198367422,9.39358160653101,16.6531446593698,NA
107,2019,09,01,75.9688135940944,NA,15.830214332046,50
107,2019,09,08,64.0591531238766,NA,15.2302236075028,51
107,2019,09,15,68.090140332344,9.2028562772562,17.6101080912819,53
107,2019,09,22,65.9774434896153,NA,13.3033267823147,42
107,2019,09,29,55.2879979115671,NA,11.2441324166822,47
107,2019,10,06,49.8787520855793,6.71124751398953,14.1053222667323,42
107,2019,10,13,46.3709877766285,7.12793700687948,16.9506561629846,36
107,2019,10,20,37.9834755304977,7.74026646106229,15.139790637107,40
107,2019,10,27,54.9122745504141,10.8543585751989,14.6000643173579,48
107,2019,11,03,41.8800203106207,10.2519925407025,16.8851708008039,38
107,2019,11,10,46.6253545241218,NA,17.5637161898205,45
107,2019,11,17,39.4870060268041,7.14656423188897,17.4079188243949,43
107,2019,11,24,40.9152612466099,NA,15.0381439259036,45
107,2019,12,01,40.3304065234666,NA,17.9759885929044,49
107,2019,12,08,35.642964954886,NA,13.4503483228988,42
107,2019,12,15,40.3491912276522,8.05995721367733,17.3817078378087,32
107,2019,12,22,42.5379995726659,7.19495313612048,12.1040242300342,40
107,2019,12,29,50.9226554710028,NA,14.0914987549462,42
107,2020,01,05,48.1173844360831,NA,14.818763445975,53
107,2020,01,12,31.3991215735778,NA,14.5046200097979,40
107,2020,01,19,29.6792416728979,NA,15.5996361413336,44
107,2020,01,26,35.0328810675269,NA,12.2326064035482,43
107,2020,02,02,46.5122771191125,10.2605764190212,14.6096560385099,45
107,2020,02,09,46.792671484746,14.1539958724907,13.5045156447401,48
107,2020,02,16,45.9655757052842,12.0633059621511,14.7884540750329,42
107,2020,02,23,44.8637198367422,9.39358160653101,16.6531446593698,36
108,2017,09,01,149.11055894093,NA,26.221417330612798,NA
108,2017,09,08,150.163187695573,11.1572896869193,21.346399738259,NA
108,2017,09,15,126.992132347641,NA,19.1303762533846,NA
108,2017,09,22,108.733369470172,NA,20.3125350313472,NA
108,2017,09,29,84.576134958629,NA,20.9580680306266,NA
108,2017,10,06,70.0912346401476,NA,18.5046817018609,NA
108,2017,10,13,83.6095925852706,NA,20.4157318951061,NA
108,2017,10,20,86.3286286660789,12.8381770998643,16.2530823084901,NA
108,2017,10,27,79.811127500519,NA,20.4100658104322,NA
108,2017,11,03,77.45938665731,11.1583469285388,19.2417662661178,NA
108,2017,11,10,74.3321515111662,NA,20.1809180628659,NA
108,2017,11,17,80.1791948190091,NA,18.7835602920893,NA
108,2017,11,24,74.7524362161023,NA,27.8126482706749,NA
108,2017,12,01,62.7093020138681,NA,19.7725535521751,NA
108,2017,12,08,61.7963553847503,NA,16.7787907087141,NA
108,2017,12,15,69.2184071948867,NA,21.7981537080477,NA
108,2017,12,22,77.1826270976688,NA,16.5999123368455,NA
108,2017,12,29,66.8416472967247,NA,25.8705025792638,NA
108,2018,01,05,80.271170500721,NA,21.5233680986184,NA
108,2018,01,12,62.8124983087453,NA,17.2159669299121,NA
108,2018,01,19,56.9295599504708,NA,16.1958637062473,NA
108,2018,01,26,56.9126888868589,NA,22.3181581211966,NA
108,2018,02,02,64.3593093386881,NA,17.17591164763,NA
108,2018,02,09,62.8734063438961,NA,20.9884751001183,NA
108,2018,02,16,69.6316015571389,NA,19.7625409946484,NA
108,2018,02,23,70.6932343534277,NA,22.520057075653,NA
108,2018,09,01,149.11055894093,NA,26.221417330612798,NA
108,2018,09,08,150.163187695573,11.1572896869193,21.346399738259,NA
108,2018,09,15,126.992132347641,NA,19.1303762533846,NA
108,2018,09,22,108.733369470172,NA,20.3125350313472,NA
108,2018,09,29,84.576134958629,NA,20.9580680306266,NA
108,2018,10,06,70.0912346401476,NA,18.5046817018609,NA
108,2018,10,13,83.6095925852706,NA,20.4157318951061,NA
108,2018,10,20,86.3286286660789,12.8381770998643,16.2530823084901,NA
108,2018,10,27,79.811127500519,NA,20.4100658104322,NA
108,2018,11,03,77.45938665731,11.1583469285388,19.2417662661178,NA
108,2018,11,10,74.3321515111662,NA,20.1809180628659,NA
108,2018,11,17,80.1791948190091,NA,18.7835602920893,NA
108,2018,11,24,74.7524362161023,NA,27.8126482706749,NA
108,2018,12,01,62.7093020138681,NA,19.7725535521751,NA
108,2018,12,08,61.7963553847503,NA,16.7787907087141,NA
108,2018,12,15,69.2184071948867,NA,21.7981537080477,NA
108,2018,12,22,77.1826270976688,NA,16.5999123368455,NA
108,2018,12,29,66.8416472967247,NA,25.8705025792638,NA
108,2019,01,05,80.271170500721,NA,21.5233680986184,NA
108,2019,01,12,62.8124983087453,NA,17.2159669299121,NA
108,2019,01,19,56.9295599504708,NA,16.1958637062473,NA
108,2019,01,26,56.9126888868589,NA,22.3181581211966,NA
108,2019,02,02,64.3593093386881,NA,17.17591164763,NA
108,2019,02,09,62.8734063438961,NA,20.9884751001183,NA
108,2019,02,16,69.6316015571389,NA,19.7625409946484,NA
108,2019,02,23,70.6932343534277,NA,22.520057075653,NA
108,2019,09,01,149.11055894093,NA,26.221417330612798,57
108,2019,09,08,150.163187695573,11.1572896869193,21.346399738259,53
108,2019,09,15,126.992132347641,NA,19.1303762533846,48
108,2019,09,22,108.733369470172,NA,20.3125350313472,45
108,2019,09,29,84.576134958629,NA,20.9580680306266,40
108,2019,10,06,70.0912346401476,NA,18.5046817018609,42
108,2019,10,13,83.6095925852706,NA,20.4157318951061,59
108,2019,10,20,86.3286286660789,12.8381770998643,16.2530823084901,43
108,2019,10,27,79.811127500519,NA,20.4100658104322,46
108,2019,11,03,77.45938665731,11.1583469285388,19.2417662661178,40
108,2019,11,10,74.3321515111662,NA,20.1809180628659,53
108,2019,11,17,80.1791948190091,NA,18.7835602920893,43
108,2019,11,24,74.7524362161023,NA,27.8126482706749,48
108,2019,12,01,62.7093020138681,NA,19.7725535521751,36
108,2019,12,08,61.7963553847503,NA,16.7787907087141,46
108,2019,12,15,69.2184071948867,NA,21.7981537080477,47
108,2019,12,22,77.1826270976688,NA,16.5999123368455,45
108,2019,12,29,66.8416472967247,NA,25.8705025792638,47
108,2020,01,05,80.271170500721,NA,21.5233680986184,37
108,2020,01,12,62.8124983087453,NA,17.2159669299121,30
108,2020,01,19,56.9295599504708,NA,16.1958637062473,51
108,2020,01,26,56.9126888868589,NA,22.3181581211966,30
108,2020,02,02,64.3593093386881,NA,17.17591164763,43
108,2020,02,09,62.8734063438961,NA,20.9884751001183,49
108,2020,02,16,69.6316015571389,NA,19.7625409946484,42
108,2020,02,23,70.6932343534277,NA,22.520057075653,50
109,2017,09,01,59.6232198425705,NA,NA,NA
109,2017,09,08,41.5443886406027,NA,NA,NA
109,2017,09,15,49.906540870811,NA,NA,NA
109,2017,09,22,46.1943839324205,NA,14.2380315482556,NA
109,2017,09,29,61.547813144962,NA,NA,NA
109,2017,10,06,52.2096302170846,NA,NA,NA
109,2017,10,13,38.8061961093114,NA,10.7036029610124,NA
109,2017,10,20,25.6798062771639,NA,NA,NA
109,2017,10,27,19.7152694517998,NA,NA,NA
109,2017,11,03,28.2532920963272,NA,NA,NA
109,2017,11,10,28.9867306583728,NA,NA,NA
109,2017,11,17,21.5148801569766,NA,NA,NA
109,2017,11,24,21.2818861053721,NA,NA,NA
109,2017,12,01,18.6493876672391,NA,NA,NA
109,2017,12,08,19.1938805932368,NA,NA,NA
109,2017,12,15,NA,NA,NA,NA
109,2017,12,22,29.3252817587469,NA,NA,NA
109,2017,12,29,23.385649129486,NA,NA,NA
109,2018,01,05,18.1607188467236,NA,NA,NA
109,2018,01,12,18.1174571083641,NA,NA,NA
109,2018,01,19,16.9165332775948,NA,NA,NA
109,2018,01,26,17.3793023987387,NA,NA,NA
109,2018,02,02,14.2609711340527,NA,NA,NA
109,2018,02,09,19.5076314729268,NA,NA,NA
109,2018,02,16,15.8286905620672,NA,NA,NA
109,2018,02,23,24.5896248147129,NA,NA,NA
109,2018,09,01,59.6232198425705,NA,NA,NA
109,2018,09,08,41.5443886406027,NA,NA,NA
109,2018,09,15,49.906540870811,NA,NA,NA
109,2018,09,22,46.1943839324205,NA,14.2380315482556,NA
109,2018,09,29,61.547813144962,NA,NA,NA
109,2018,10,06,52.2096302170846,NA,NA,NA
109,2018,10,13,38.8061961093114,NA,10.7036029610124,NA
109,2018,10,20,25.6798062771639,NA,NA,NA
109,2018,10,27,19.7152694517998,NA,NA,NA
109,2018,11,03,28.2532920963272,NA,NA,NA
109,2018,11,10,28.9867306583728,NA,NA,NA
109,2018,11,17,21.5148801569766,NA,NA,NA
109,2018,11,24,21.2818861053721,NA,NA,NA
109,2018,12,01,18.6493876672391,NA,NA,NA
109,2018,12,08,19.1938805932368,NA,NA,NA
109,2018,12,15,NA,NA,NA,NA
109,2018,12,22,29.3252817587469,NA,NA,NA
109,2018,12,29,23.385649129486,NA,NA,NA
109,2019,01,05,18.1607188467236,NA,NA,NA
109,2019,01,12,18.1174571083641,NA,NA,NA
109,2019,01,19,16.9165332775948,NA,NA,NA
109,2019,01,26,17.3793023987387,NA,NA,NA
109,2019,02,02,14.2609711340527,NA,NA,NA
109,2019,02,09,19.5076314729268,NA,NA,NA
109,2019,02,16,15.8286905620672,NA,NA,NA
109,2019,02,23,24.5896248147129,NA,NA,NA
109,2019,09,01,59.6232198425705,NA,NA,28
109,2019,09,08,41.5443886406027,NA,NA,19
109,2019,09,15,49.906540870811,NA,NA,14
109,2019,09,22,46.1943839324205,NA,14.2380315482556,20
109,2019,09,29,61.547813144962,NA,NA,25
109,2019,10,06,52.2096302170846,NA,NA,23
109,2019,10,13,38.8061961093114,NA,10.7036029610124,24
109,2019,10,20,25.6798062771639,NA,NA,24
109,2019,10,27,19.7152694517998,NA,NA,21
109,2019,11,03,28.2532920963272,NA,NA,23
109,2019,11,10,28.9867306583728,NA,NA,21
109,2019,11,17,21.5148801569766,NA,NA,31
109,2019,11,24,21.2818861053721,NA,NA,16
109,2019,12,01,18.6493876672391,NA,NA,18
109,2019,12,08,19.1938805932368,NA,NA,20
109,2019,12,15,NA,NA,NA,16
109,2019,12,22,29.3252817587469,NA,NA,19
109,2019,12,29,23.385649129486,NA,NA,19
109,2020,01,05,18.1607188467236,NA,NA,25
109,2020,01,12,18.1174571083641,NA,NA,14
109,2020,01,19,16.9165332775948,NA,NA,13
109,2020,01,26,17.3793023987387,NA,NA,19
109,2020,02,02,14.2609711340527,NA,NA,17
109,2020,02,09,19.5076314729268,NA,NA,21
109,2020,02,16,15.8286905620672,NA,NA,21
109,2020,02,23,24.5896248147129,NA,NA,17
110,2017,09,01,215.448702290211,15.7089472264825,37.2842402502007,NA
110,2017,09,08,212.708196925806,14.4289864461284,34.073582829814,NA
110,2017,09,15,198.656351966232,10.5168018806786,26.6861700536367,NA
110,2017,09,22,165.814557773189,12.3493638269842,23.5971144122468,NA
110,2017,09,29,163.112176750869,16.209773612108,30.2489581352326,NA
110,2017,10,06,116.841081093639,14.1944688401856,26.6208276227925,NA
110,2017,10,13,94.5167833903764,NA,23.576460197968,NA
110,2017,10,20,99.4637770119631,NA,22.7929092024106,NA
110,2017,10,27,97.601398714394,13.6640574311348,34.8151785988725,NA
110,2017,11,03,79.7226170591804,NA,22.5274570746278,NA
110,2017,11,10,79.4402094582315,NA,23.9025038516488,NA
110,2017,11,17,91.3299024147311,NA,31.8856411143146,NA
110,2017,11,24,96.1201795967497,11.3565409151014,33.5727075957263,NA
110,2017,12,01,74.5088381596962,NA,27.0111561103015,NA
110,2017,12,08,84.1183144954849,NA,17.0003940139772,NA
110,2017,12,15,91.0768040824328,NA,27.1246582741887,NA
110,2017,12,22,113.867142494045,14.2280255365656,21.5446224590181,NA
110,2017,12,29,89.433127027456,NA,18.3212056296409,NA
110,2018,01,05,70.675579304921,NA,28.7314943682971,NA
110,2018,01,12,56.272803607517,NA,27.8589512684684,NA
110,2018,01,19,65.6593597990349,NA,20.5091293338102,NA
110,2018,01,26,69.9329323531542,NA,20.5419058026312,NA
110,2018,02,02,68.0638920331617,NA,26.8421158540646,NA
110,2018,02,09,76.776326559099,NA,33.7684527723067,NA
110,2018,02,16,90.3185061238968,NA,30.4082372409413,NA
110,2018,02,23,72.2890581814527,11.6327944110584,29.3670242865017,NA
110,2018,09,01,215.448702290211,15.7089472264825,37.2842402502007,NA
110,2018,09,08,212.708196925806,14.4289864461284,34.073582829814,NA
110,2018,09,15,198.656351966232,10.5168018806786,26.6861700536367,NA
110,2018,09,22,165.814557773189,12.3493638269842,23.5971144122468,NA
110,2018,09,29,163.112176750869,16.209773612108,30.2489581352326,NA
110,2018,10,06,116.841081093639,14.1944688401856,26.6208276227925,NA
110,2018,10,13,94.5167833903764,NA,23.576460197968,NA
110,2018,10,20,99.4637770119631,NA,22.7929092024106,NA
110,2018,10,27,97.601398714394,13.6640574311348,34.8151785988725,NA
110,2018,11,03,79.7226170591804,NA,22.5274570746278,NA
110,2018,11,10,79.4402094582315,NA,23.9025038516488,NA
110,2018,11,17,91.3299024147311,NA,31.8856411143146,NA
110,2018,11,24,96.1201795967497,11.3565409151014,33.5727075957263,NA
110,2018,12,01,74.5088381596962,NA,27.0111561103015,NA
110,2018,12,08,84.1183144954849,NA,17.0003940139772,NA
110,2018,12,15,91.0768040824328,NA,27.1246582741887,NA
110,2018,12,22,113.867142494045,14.2280255365656,21.5446224590181,NA
110,2018,12,29,89.433127027456,NA,18.3212056296409,NA
110,2019,01,05,70.675579304921,NA,28.7314943682971,NA
110,2019,01,12,56.272803607517,NA,27.8589512684684,NA
110,2019,01,19,65.6593597990349,NA,20.5091293338102,NA
110,2019,01,26,69.9329323531542,NA,20.5419058026312,NA
110,2019,02,02,68.0638920331617,NA,26.8421158540646,NA
110,2019,02,09,76.776326559099,NA,33.7684527723067,NA
110,2019,02,16,90.3185061238968,NA,30.4082372409413,NA
110,2019,02,23,72.2890581814527,11.6327944110584,29.3670242865017,NA
110,2019,09,01,215.448702290211,15.7089472264825,37.2842402502007,35
110,2019,09,08,212.708196925806,14.4289864461284,34.073582829814,31
110,2019,09,15,198.656351966232,10.5168018806786,26.6861700536367,33
110,2019,09,22,165.814557773189,12.3493638269842,23.5971144122468,39
110,2019,09,29,163.112176750869,16.209773612108,30.2489581352326,29
110,2019,10,06,116.841081093639,14.1944688401856,26.6208276227925,31
110,2019,10,13,94.5167833903764,NA,23.576460197968,33
110,2019,10,20,99.4637770119631,NA,22.7929092024106,25
110,2019,10,27,97.601398714394,13.6640574311348,34.8151785988725,27
110,2019,11,03,79.7226170591804,NA,22.5274570746278,32
110,2019,11,10,79.4402094582315,NA,23.9025038516488,18
110,2019,11,17,91.3299024147311,NA,31.8856411143146,27
110,2019,11,24,96.1201795967497,11.3565409151014,33.5727075957263,20
110,2019,12,01,74.5088381596962,NA,27.0111561103015,24
110,2019,12,08,84.1183144954849,NA,17.0003940139772,29
110,2019,12,15,91.0768040824328,NA,27.1246582741887,20
110,2019,12,22,113.867142494045,14.2280255365656,21.5446224590181,30
110,2019,12,29,89.433127027456,NA,18.3212056296409,27
110,2020,01,05,70.675579304921,NA,28.7314943682971,25
110,2020,01,12,56.272803607517,NA,27.8589512684684,23
110,2020,01,19,65.6593597990349,NA,20.5091293338102,24
110,2020,01,26,69.9329323531542,NA,20.5419058026312,26
110,2020,02,02,68.0638920331617,NA,26.8421158540646,26
110,2020,02,09,76.776326559099,NA,33.7684527723067,30
110,2020,02,16,90.3185061238968,NA,30.4082372409413,24
110,2020,02,23,72.2890581814527,11.6327944110584,29.3670242865017,34
111,2017,09,01,57.3226624516035,7.37465297013915,14.5613603091724,NA
111,2017,09,08,55.6653250862871,6.03189175159041,16.0905778813898,NA
111,2017,09,15,52.9484272839069,NA,12.1022141437687,NA
111,2017,09,22,48.5337771954947,5.97104134860621,13.1291608322821,NA
111,2017,09,29,47.7477592119436,NA,17.0060587734224,NA
111,2017,10,06,47.3962742475227,NA,16.1025592659217,NA
111,2017,10,13,30.153781399723,NA,15.1297473120217,NA
111,2017,10,20,43.4475174096121,6.0275690293371,16.6864183607026,NA
111,2017,10,27,40.0157090007817,5.69488323830927,15.1185543988609,NA
111,2017,11,03,34.4756745823777,NA,14.7529583716448,NA
111,2017,11,10,40.8303494346584,6.99738712605213,11.115080180679,NA
111,2017,11,17,34.2861315543587,7.01952189597191,15.9276781268314,NA
111,2017,11,24,34.826403045189,7.27237614561917,15.4187986334327,NA
111,2017,12,01,32.6876421080072,NA,12.8172936751284,NA
111,2017,12,08,31.7516503904979,7.43543665319074,15.0052082896615,NA
111,2017,12,15,38.2604652350614,8.26898679522543,17.2938110927749,NA
111,2017,12,22,43.8406033067829,7.52799767399707,13.0542913682795,NA
111,2017,12,29,33.8515582570824,6.0896288210261,15.3961846102776,NA
111,2018,01,05,29.009507630534898,NA,13.3717460450772,NA
111,2018,01,12,24.7692135461583,NA,12.9578846953397,NA
111,2018,01,19,30.6920713149907,6.34532385514295,10.9179269488143,NA
111,2018,01,26,28.6964132336596,NA,11.1778872379712,NA
111,2018,02,02,34.2909467341116,10.3381385269722,10.8787051876832,NA
111,2018,02,09,42.8992213392274,14.2913632334059,13.5542732263537,NA
111,2018,02,16,34.4781789797605,10.0931982478935,10.2691948488156,NA
111,2018,02,23,38.9325773476865,8.46523819927048,16.1554213239144,NA
111,2018,09,01,57.3226624516035,7.37465297013915,14.5613603091724,NA
111,2018,09,08,55.6653250862871,6.03189175159041,16.0905778813898,NA
111,2018,09,15,52.9484272839069,NA,12.1022141437687,NA
111,2018,09,22,48.5337771954947,5.97104134860621,13.1291608322821,NA
111,2018,09,29,47.7477592119436,NA,17.0060587734224,NA
111,2018,10,06,47.3962742475227,NA,16.1025592659217,NA
111,2018,10,13,30.153781399723,NA,15.1297473120217,NA
111,2018,10,20,43.4475174096121,6.0275690293371,16.6864183607026,NA
111,2018,10,27,40.0157090007817,5.69488323830927,15.1185543988609,NA
111,2018,11,03,34.4756745823777,NA,14.7529583716448,NA
111,2018,11,10,40.8303494346584,6.99738712605213,11.115080180679,NA
111,2018,11,17,34.2861315543587,7.01952189597191,15.9276781268314,NA
111,2018,11,24,34.826403045189,7.27237614561917,15.4187986334327,NA
111,2018,12,01,32.6876421080072,NA,12.8172936751284,NA
111,2018,12,08,31.7516503904979,7.43543665319074,15.0052082896615,NA
111,2018,12,15,38.2604652350614,8.26898679522543,17.2938110927749,NA
111,2018,12,22,43.8406033067829,7.52799767399707,13.0542913682795,NA
111,2018,12,29,33.8515582570824,6.0896288210261,15.3961846102776,NA
111,2019,01,05,29.009507630534898,NA,13.3717460450772,NA
111,2019,01,12,24.7692135461583,NA,12.9578846953397,NA
111,2019,01,19,30.6920713149907,6.34532385514295,10.9179269488143,NA
111,2019,01,26,28.6964132336596,NA,11.1778872379712,NA
111,2019,02,02,34.2909467341116,10.3381385269722,10.8787051876832,NA
111,2019,02,09,42.8992213392274,14.2913632334059,13.5542732263537,NA
111,2019,02,16,34.4781789797605,10.0931982478935,10.2691948488156,NA
111,2019,02,23,38.9325773476865,8.46523819927048,16.1554213239144,NA
111,2019,09,01,57.3226624516035,7.37465297013915,14.5613603091724,77
111,2019,09,08,55.6653250862871,6.03189175159041,16.0905778813898,61
111,2019,09,15,52.9484272839069,NA,12.1022141437687,51
111,2019,09,22,48.5337771954947,5.97104134860621,13.1291608322821,47
111,2019,09,29,47.7477592119436,NA,17.0060587734224,70
111,2019,10,06,47.3962742475227,NA,16.1025592659217,61
111,2019,10,13,30.153781399723,NA,15.1297473120217,63
111,2019,10,20,43.4475174096121,6.0275690293371,16.6864183607026,69
111,2019,10,27,40.0157090007817,5.69488323830927,15.1185543988609,58
111,2019,11,03,34.4756745823777,NA,14.7529583716448,51
111,2019,11,10,40.8303494346584,6.99738712605213,11.115080180679,70
111,2019,11,17,34.2861315543587,7.01952189597191,15.9276781268314,45
111,2019,11,24,34.826403045189,7.27237614561917,15.4187986334327,47
111,2019,12,01,32.6876421080072,NA,12.8172936751284,47
111,2019,12,08,31.7516503904979,7.43543665319074,15.0052082896615,66
111,2019,12,15,38.2604652350614,8.26898679522543,17.2938110927749,45
111,2019,12,22,43.8406033067829,7.52799767399707,13.0542913682795,53
111,2019,12,29,33.8515582570824,6.0896288210261,15.3961846102776,56
111,2020,01,05,29.009507630534898,NA,13.3717460450772,47
111,2020,01,12,24.7692135461583,NA,12.9578846953397,50
111,2020,01,19,30.6920713149907,6.34532385514295,10.9179269488143,52
111,2020,01,26,28.6964132336596,NA,11.1778872379712,45
111,2020,02,02,34.2909467341116,10.3381385269722,10.8787051876832,36
111,2020,02,09,42.8992213392274,14.2913632334059,13.5542732263537,59
111,2020,02,16,34.4781789797605,10.0931982478935,10.2691948488156,65
111,2020,02,23,38.9325773476865,8.46523819927048,16.1554213239144,64
112,2017,09,01,129.354937659866,11.2764803250789,18.5991574832971,NA
112,2017,09,08,132.002097863691,14.286267971558,19.6035964163647,NA
112,2017,09,15,113.665681865688,10.070576130365,23.4478552424432,NA
112,2017,09,22,115.095345185932,8.10984646547864,12.1173245265642,NA
112,2017,09,29,82.0548670818,10.0624512798163,20.3637820960394,NA
112,2017,10,06,76.8208721906571,NA,18.3181822100185,NA
112,2017,10,13,68.2882992665054,NA,11.566153409633,NA
112,2017,10,20,76.5510507005489,13.6829257071289,19.5906903450244,NA
112,2017,10,27,82.8978492045584,16.0456311511085,13.9144900604958,NA
112,2017,11,03,85.5189263059146,14.8777455236784,13.881341826846,NA
112,2017,11,10,88.5842201593771,17.031905435098,15.0066474133039,NA
112,2017,11,17,87.4938791101211,12.3834665733909,16.0190967298688,NA
112,2017,11,24,86.9280188347994,13.1719992156196,19.930434919439602,NA
112,2017,12,01,82.9733768277761,14.037792608223,12.2697022591053,NA
112,2017,12,08,84.0798514451967,12.4605267029845,13.5878645561507,NA
112,2017,12,15,89.0721711173084,10.6214560114431,18.8618062604903,NA
112,2017,12,22,95.478962516818,8.81612944612586,19.0058993934072,NA
112,2017,12,29,79.4262247334294,10.5068101262388,14.9927183650034,NA
112,2018,01,05,59.2362197108931,NA,17.155182056365,NA
112,2018,01,12,54.3853959952288,NA,15.1522938694716,NA
