SA4_CODE16,Year,AvgFCTemp,rHist_AvgFCTemp,nAtRisk_FCHeat,nHighRisk_FCHeat
405,2000,16.70554005442213,0.7083333333333334,59,24
406,2000,18.7719511162,0.5833333333333334,58,23
407,2000,16.04982941841974,0.6666666666666666,60,23
501,2000,16.553135412373262,0.4166666666666667,45,15
502,2000,18.46968890622708,0.375,46,18
503,2000,18.88360496422258,0.4583333333333333,45,20
504,2000,18.407575406226567,0.375,44,18
505,2000,18.863909469363136,0.5,45,20
506,2000,18.504459451465884,0.4166666666666667,44,17
507,2000,18.743956321911874,0.4583333333333333,45,19
509,2000,16.736825314770705,0.20833333333333334,44,10
510,2000,25.540793395862707,0.041666666666666664,13,3
511,2000,19.549223507379782,0.125,39,8
601,2000,12.459592730597892,0.6666666666666666,56,16
602,2000,12.279959194281147,0.5833333333333334,45,19
603,2000,11.000879363632103,0.5416666666666666,59,18
604,2000,12.394925710358491,0.5833333333333334,58,17
701,2000,27.387884472987462,0.16666666666666666,29,6
702,2000,24.201425233960894,0.125,17,4
801,2000,13.220030232033016,0.125,42,8
101,2001,13.84632890867171,0.25,50,18
102,2001,18.110601555538917,0.4166666666666667,47,18
103,2001,14.802809069923759,0.25,50,16
104,2001,18.429734992943217,0.3333333333333333,45,16
105,2001,18.108675907514883,0.25,51,13
106,2001,17.750116253795074,0.25,45,20
107,2001,17.22270846435533,0.4583333333333333,50,14
108,2001,18.30829985697869,0.4166666666666667,50,19
109,2001,16.21746163940724,0.3333333333333333,49,16
110,2001,16.295754411972585,0.16666666666666666,45,15
111,2001,18.27397541597169,0.25,45,18
112,2001,19.843655506986508,0.2916666666666667,44,15
113,2001,15.462395779566489,0.20833333333333334,47,15
114,2001,15.884441375407716,0.375,42,15
115,2001,17.54816276647796,0.25,45,18
116,2001,17.883160626130522,0.25,45,17
117,2001,18.48961673343255,0.3333333333333333,47,19
118,2001,18.484237006190067,0.375,48,19
119,2001,18.120762127059827,0.3333333333333333,47,19
120,2001,18.306557377579402,0.3333333333333333,48,19
121,2001,17.940330847309273,0.3333333333333333,45,18
122,2001,18.16914314936222,0.375,49,19
123,2001,16.95763270484974,0.2916666666666667,47,16
124,2001,16.80203480440374,0.25,47,17
125,2001,18.101504312908204,0.375,45,18
126,2001,18.078424317282515,0.25,48,19
127,2001,17.809657787787042,0.375,46,17
128,2001,17.86463700672256,0.3333333333333333,44,16
201,2001,12.74258967802721,0.125,47,15
202,2001,14.084816079210256,0.125,47,16
203,2001,14.447776529226985,0.2916666666666667,43,17
204,2001,13.85950659368174,0.375,50,19
205,2001,13.861199903123602,0.4166666666666667,52,15
206,2001,15.52859767083037,0.25,44,19
207,2001,15.098239071548667,0.2916666666666667,46,18
208,2001,15.126646141264255,0.25,48,16
209,2001,14.734922296329527,0.3333333333333333,45,18
210,2001,14.502297096029682,0.2916666666666667,44,18
211,2001,14.350655526133703,0.3333333333333333,49,17
212,2001,14.75753485991844,0.2916666666666667,49,16
213,2001,14.897636605810604,0.20833333333333334,44,16
214,2001,14.689118661812595,0.2916666666666667,49,17
215,2001,15.793296621377213,0.25,48,19
216,2001,15.51820817959074,0.375,46,17
217,2001,13.774156745387902,0.3333333333333333,43,21
301,2001,20.670160786916483,0.2916666666666667,39,13
302,2001,20.69215131613498,0.3333333333333333,41,14
303,2001,20.51148274463467,0.25,37,12
304,2001,20.362040373916585,0.2916666666666667,39,11
305,2001,20.742319243642807,0.3333333333333333,40,12
306,2001,24.067960164154695,0.4583333333333333,47,16
307,2001,18.696864069634014,0.2916666666666667,45,18
308,2001,22.594871961055905,0.375,52,13
309,2001,20.67593906961384,0.25,40,14
310,2001,20.069651139499083,0.2916666666666667,43,12
311,2001,20.335609267854664,0.25,39,12
312,2001,23.105440816468274,0.4583333333333333,42,14
313,2001,20.576415162250637,0.3333333333333333,40,14
314,2001,20.464531519728343,0.3333333333333333,40,14
315,2001,25.124705088424193,0.16666666666666666,34,1
316,2001,20.53035020206129,0.25,42,10
317,2001,17.892868426958724,0.3333333333333333,39,13
318,2001,24.470804417240995,0.4583333333333333,55,18
319,2001,21.09702986341453,0.2916666666666667,47,17
401,2001,15.763466182763516,0.125,45,21
402,2001,16.412484186716597,0.041666666666666664,51,22
403,2001,16.07937345599762,0.16666666666666666,48,22
404,2001,16.735303944635103,0.041666666666666664,47,20
405,2001,16.137443292226603,0.16666666666666666,52,20
406,2001,18.18411230958368,0.08333333333333333,49,21
407,2001,15.537404258148864,0.3333333333333333,49,20
501,2001,16.039668969594956,0.08333333333333333,37,14
502,2001,17.45422766252367,0.041666666666666664,34,9
503,2001,18.105455224785896,0.08333333333333333,39,9
504,2001,17.801889820564437,0.08333333333333333,34,11
505,2001,18.047922537345396,0.08333333333333333,39,8
506,2001,17.846824639962243,0.08333333333333333,39,11
507,2001,17.90021142605891,0.08333333333333333,38,9
509,2001,16.30620637268663,0.08333333333333333,30,17
510,2001,25.80429286117222,0.125,18,2
511,2001,19.30976499178175,0.041666666666666664,29,9
601,2001,12.172074539309051,0.375,56,18
602,2001,12.114571021273276,0.375,50,14
603,2001,10.914803656741693,0.5,57,18
604,2001,12.302591430931258,0.5416666666666666,54,20
701,2001,27.670928361139726,0.3333333333333333,29,5
702,2001,24.11947496327087,0.08333333333333333,14,1
801,2001,13.429056595623974,0.20833333333333334,48,14
101,2002,13.854032490566372,0.2916666666666667,39,8
102,2002,17.998402103630514,0.3333333333333333,33,12
103,2002,15.18354103123986,0.4583333333333333,45,7
104,2002,18.64482407226986,0.5,50,12
105,2002,18.767398968322148,0.5,51,7
106,2002,17.98131537244035,0.375,42,10
107,2002,17.068564944332557,0.3333333333333333,33,12
108,2002,18.39803351426223,0.5833333333333334,50,12
109,2002,16.51217818356207,0.5,37,15
110,2002,16.947452583209323,0.5416666666666666,48,6
111,2002,18.38344067206434,0.375,35,14
112,2002,19.969145153663497,0.4583333333333333,52,15
113,2002,15.793635329403951,0.4583333333333333,39,13
114,2002,15.754580422152976,0.25,37,7
115,2002,17.694984021252154,0.4166666666666667,43,13
116,2002,17.99718913242258,0.375,42,13
117,2002,18.383053838475927,0.25,32,11
118,2002,18.327617389423203,0.25,27,12
119,2002,18.05355403765209,0.25,33,11
120,2002,18.250153192335326,0.25,33,13
121,2002,17.9272782952801,0.25,33,13
122,2002,18.061435838920797,0.25,31,12
123,2002,16.90347461885024,0.25,42,12
124,2002,16.986620219465763,0.4166666666666667,47,13
125,2002,18.096926092595027,0.2916666666666667,38,11
126,2002,18.085925161896657,0.2916666666666667,35,15
127,2002,17.740350454017165,0.25,38,11
128,2002,17.760650833940677,0.25,32,10
201,2002,12.799791635472419,0.25,36,7
202,2002,14.287007245307283,0.5,36,11
203,2002,14.35658699770292,0.16666666666666666,33,11
204,2002,14.019976839034475,0.5,42,10
205,2002,13.770465912089382,0.3333333333333333,38,7
206,2002,15.468022777292546,0.20833333333333334,36,9
207,2002,14.989248590142223,0.20833333333333334,38,8
208,2002,15.031821323427394,0.16666666666666666,37,8
209,2002,14.657858607611571,0.25,39,7
210,2002,14.521466394707698,0.3333333333333333,38,8
211,2002,14.206958675224183,0.20833333333333334,40,7
212,2002,14.689220897838858,0.20833333333333334,38,6
213,2002,14.953381509996776,0.2916666666666667,37,8
214,2002,14.590557857530852,0.25,38,7
215,2002,15.854643325353187,0.3333333333333333,37,11
216,2002,15.800432458037413,0.5,42,11
217,2002,13.440020068927838,0.16666666666666666,39,7
301,2002,20.812290285570555,0.4166666666666667,41,14
302,2002,20.882683628097055,0.4166666666666667,44,14
303,2002,20.701077834627963,0.375,45,13
304,2002,20.5921449738324,0.4166666666666667,50,14
305,2002,20.906060561933593,0.375,45,14
306,2002,24.144127087510583,0.5416666666666666,63,26
307,2002,19.12083875215982,0.5416666666666666,62,7
308,2002,22.759643807375717,0.5416666666666666,59,28
309,2002,20.86151093531726,0.5,54,15
310,2002,20.358761547380666,0.5,54,14
311,2002,20.551651839696273,0.4583333333333333,46,12
312,2002,23.11651213904001,0.5,58,27
313,2002,20.804796429787633,0.4583333333333333,46,19
314,2002,20.699272111865685,0.4583333333333333,46,16
315,2002,25.55537956308283,0.4583333333333333,52,9
316,2002,20.682826289115496,0.375,48,19
317,2002,18.207136943216096,0.5,59,9
318,2002,24.408582844766453,0.375,58,31
319,2002,21.25968522913578,0.5416666666666666,49,25
401,2002,15.820842116142705,0.20833333333333334,35,11
402,2002,16.53949847663096,0.20833333333333334,37,12
403,2002,16.106563867847335,0.20833333333333334,36,11
404,2002,16.835319588106824,0.16666666666666666,34,11
405,2002,16.17125946922943,0.3333333333333333,36,12
406,2002,18.364839948780283,0.16666666666666666,28,10
407,2002,15.439345196182412,0.20833333333333334,32,8
501,2002,16.471817929066773,0.25,43,13
502,2002,18.374403075106695,0.25,45,14
503,2002,18.733053481183518,0.2916666666666667,48,14
504,2002,18.329080019312958,0.3333333333333333,47,12
505,2002,18.69214959650479,0.3333333333333333,50,14
506,2002,18.400628224614515,0.25,48,12
507,2002,18.656090397218307,0.3333333333333333,49,13
509,2002,16.836735079019554,0.375,47,9
510,2002,26.80355059573983,0.5,37,12
511,2002,20.15318187394634,0.4583333333333333,33,4
601,2002,12.254018074735837,0.4583333333333333,41,10
602,2002,12.023071692574065,0.20833333333333334,39,7
603,2002,10.860713959016937,0.4166666666666667,42,10
604,2002,12.167143191762449,0.375,36,8
701,2002,27.757906542916956,0.4583333333333333,57,21
702,2002,24.859627837257907,0.375,42,4
801,2002,13.644049251192387,0.375,48,7
101,2003,13.7317754641807,0.20833333333333334,47,12
102,2003,17.749131014183135,0.16666666666666666,33,9
103,2003,14.888660313461317,0.2916666666666667,49,15
104,2003,18.284593778685554,0.25,38,14
105,2003,18.361085954115296,0.2916666666666667,55,16
106,2003,17.60179468393087,0.16666666666666666,41,11
107,2003,16.793971406694073,0.125,36,11
108,2003,18.01378606177969,0.16666666666666666,39,11
109,2003,16.20627679110155,0.2916666666666667,53,15
110,2003,16.40748719719225,0.2916666666666667,48,15
111,2003,18.057459966773273,0.125,37,11
112,2003,19.551140740706757,0.16666666666666666,32,9
113,2003,15.763634303627263,0.4166666666666667,57,15
114,2003,15.562619871508115,0.125,38,12
115,2003,17.413210392980886,0.20833333333333334,38,14
116,2003,17.737178933156397,0.20833333333333334,40,14
117,2003,18.196357710703342,0.125,33,10
118,2003,18.14591899937554,0.125,30,9
119,2003,17.836799707173025,0.125,33,11
120,2003,18.027253747617664,0.125,34,11
121,2003,17.69585801696472,0.16666666666666666,37,9
122,2003,17.843806725854108,0.16666666666666666,33,9
123,2003,16.64797740647209,0.125,37,12
124,2003,16.61757803687293,0.20833333333333334,42,13
125,2003,17.85719998044741,0.20833333333333334,38,11
126,2003,17.850917393770278,0.20833333333333334,39,11
127,2003,17.50637382419444,0.16666666666666666,38,13
128,2003,17.560016226394435,0.125,33,10
201,2003,12.74092024884107,0.08333333333333333,49,17
202,2003,14.012299562282145,0.08333333333333333,50,11
203,2003,14.211078111096473,0.125,39,18
204,2003,13.768178733853546,0.25,54,17
205,2003,13.691004652302789,0.2916666666666667,49,19
206,2003,15.376192984556495,0.16666666666666666,45,17
207,2003,14.873640024035614,0.125,41,17
208,2003,14.895345598775092,0.08333333333333333,40,17
209,2003,14.490698684250837,0.125,42,19
210,2003,14.357116966934198,0.125,45,18
211,2003,14.10334800611482,0.125,42,22
212,2003,14.568615997849015,0.125,41,19
213,2003,14.860065230638957,0.16666666666666666,44,20
214,2003,14.47136958027651,0.125,41,18
215,2003,15.749523599556404,0.125,44,10
216,2003,15.361612065769856,0.125,49,14
217,2003,13.415251976506317,0.08333333333333333,37,19
301,2003,20.405253776411296,0.16666666666666666,26,6
302,2003,20.51297871028079,0.20833333333333334,31,7
303,2003,20.263172348179985,0.16666666666666666,31,7
304,2003,20.129378277604655,0.16666666666666666,32,6
305,2003,20.51116626647531,0.16666666666666666,31,7
306,2003,24.16963198197798,0.625,43,6
307,2003,18.678536223519043,0.25,37,13
308,2003,22.61651503906804,0.4166666666666667,33,6
309,2003,20.36283640546174,0.125,29,10
310,2003,19.804704577936132,0.16666666666666666,34,7
311,2003,20.01959068502408,0.16666666666666666,30,7
312,2003,23.244750332519313,0.6666666666666666,47,12
313,2003,20.422441168259656,0.20833333333333334,31,7
314,2003,20.287027983292443,0.20833333333333334,30,7
315,2003,25.732448218239643,0.5833333333333334,46,9
316,2003,20.391444913570062,0.16666666666666666,19,5
317,2003,17.641274087392063,0.20833333333333334,33,9
318,2003,24.79670237769257,0.7916666666666666,52,15
319,2003,20.993989282491217,0.20833333333333334,29,5
401,2003,15.72064388324433,0.041666666666666664,48,17
402,2003,16.48226796691606,0.125,51,17
403,2003,15.927773482360525,0.041666666666666664,47,17
404,2003,16.762819941933877,0.08333333333333333,50,15
405,2003,16.185164768784304,0.375,53,14
406,2003,18.41513645971627,0.2916666666666667,53,13
407,2003,15.280714178602182,0.041666666666666664,41,16
501,2003,16.79844967830018,0.5833333333333334,51,14
502,2003,18.57730322708087,0.4166666666666667,51,13
503,2003,18.810342269215678,0.4166666666666667,49,16
504,2003,18.439409978556963,0.4583333333333333,48,14
505,2003,18.747767532802584,0.375,50,16
506,2003,18.545529642900775,0.4583333333333333,50,12
507,2003,18.714603249762657,0.4166666666666667,46,15
509,2003,16.975546023103934,0.5416666666666666,59,15
510,2003,26.63609699180344,0.375,37,16
511,2003,19.91191253802102,0.25,55,9
601,2003,12.074541596555827,0.2916666666666667,50,20
602,2003,12.004557694422818,0.16666666666666666,53,12
603,2003,10.723395527292102,0.2916666666666667,51,21
604,2003,12.13791895994105,0.3333333333333333,50,16
701,2003,28.004886728324735,0.5416666666666666,39,5
702,2003,25.037002702429422,0.5416666666666666,41,5
801,2003,13.624683311330582,0.2916666666666667,51,18
101,2004,13.914735198335874,0.375,43,19
102,2004,18.14112274013786,0.5,47,24
103,2004,15.09821842347068,0.4166666666666667,49,23
104,2004,18.589386726123525,0.4583333333333333,52,25
105,2004,18.41724881934117,0.3333333333333333,42,24
106,2004,17.87418957631601,0.3333333333333333,47,24
107,2004,17.0552360481645,0.2916666666666667,41,21
108,2004,18.16329581668516,0.2916666666666667,49,22
109,2004,15.964085203524398,0.08333333333333333,36,11
110,2004,16.50466987274684,0.3333333333333333,41,20
111,2004,18.29774294643396,0.2916666666666667,48,22
112,2004,20.16563250792604,0.6666666666666666,63,28
113,2004,15.489229763045042,0.25,42,17
114,2004,15.915788733162767,0.4166666666666667,41,23
115,2004,17.86639110720613,0.5833333333333334,50,27
116,2004,18.14026782578823,0.5416666666666666,51,26
117,2004,18.609763167080466,0.4166666666666667,47,22
118,2004,18.537631062533123,0.4166666666666667,44,19
119,2004,18.24516045307613,0.4583333333333333,46,23
120,2004,18.460637608714563,0.4583333333333333,49,25
121,2004,18.150310428758647,0.5,51,26
122,2004,18.25115784812649,0.4583333333333333,46,21
123,2004,17.012660318996044,0.375,50,26
124,2004,17.05696125251437,0.4583333333333333,53,24
125,2004,18.28926012329493,0.5416666666666666,50,28
126,2004,18.311425660022287,0.5416666666666666,50,27
127,2004,17.873954646350885,0.4166666666666667,49,24
128,2004,17.935850912143433,0.4166666666666667,43,21
201,2004,12.37662449345604,0.041666666666666664,32,7
202,2004,13.694573728688978,0.041666666666666664,33,7
203,2004,13.97280757941027,0.041666666666666664,28,8
204,2004,13.515692806579663,0.08333333333333333,34,8
205,2004,13.547878233275163,0.041666666666666664,37,7
206,2004,15.220538373294266,0.08333333333333333,38,7
207,2004,14.713897937691268,0.041666666666666664,35,7
208,2004,14.771078176927508,0.041666666666666664,33,6
209,2004,14.325926974523831,0.041666666666666664,35,6
210,2004,14.125398693956956,0.041666666666666664,34,7
211,2004,13.859343818042381,0.041666666666666664,36,6
212,2004,14.36895803663351,0.041666666666666664,34,6
213,2004,14.607903052507025,0.041666666666666664,35,7
214,2004,14.186221924014463,0.041666666666666664,29,5
215,2004,15.535353595146853,0.041666666666666664,39,10
216,2004,15.176299726126352,0.041666666666666664,36,8
217,2004,13.26203214322305,0.041666666666666664,30,11
301,2004,20.96398175110059,0.5,56,24
302,2004,21.03395933065429,0.5833333333333334,61,28
303,2004,20.914055068268713,0.5833333333333334,58,27
304,2004,20.76254697787256,0.5833333333333334,63,26
305,2004,21.10699222120897,0.5833333333333334,62,28
306,2004,23.859487155599147,0.25,54,13
307,2004,18.820900326608864,0.375,49,14
308,2004,22.77734308030231,0.5833333333333334,67,22
309,2004,21.053647841335742,0.6666666666666666,64,32
310,2004,20.413790771447783,0.5416666666666666,62,23
311,2004,20.722301497106262,0.5833333333333334,58,24
312,2004,23.241239873915607,0.5833333333333334,66,20
313,2004,20.925224695488378,0.5833333333333334,61,27
314,2004,20.834346235799412,0.625,61,25
315,2004,25.324138615908744,0.3333333333333333,44,2
316,2004,20.79927200979999,0.4583333333333333,65,28
317,2004,18.124887016331712,0.4166666666666667,54,16
318,2004,24.409371543078176,0.4166666666666667,68,21
319,2004,21.232584710398335,0.5,69,26
401,2004,15.81325368298961,0.16666666666666666,47,11
402,2004,16.53885525771982,0.16666666666666666,45,10
403,2004,16.067442972898203,0.125,45,10
404,2004,16.807958921024742,0.125,44,11
405,2004,16.16542662961777,0.2916666666666667,43,18
406,2004,18.458694947856504,0.375,45,21
407,2004,15.359342142735422,0.125,44,10
501,2004,16.495436575381255,0.2916666666666667,56,21
502,2004,18.38476016330543,0.2916666666666667,46,14
503,2004,18.70332873192257,0.25,47,16
504,2004,18.291176485115216,0.25,49,19
505,2004,18.635429238115268,0.25,48,17
506,2004,18.42319067231506,0.2916666666666667,54,19
507,2004,18.605866811550126,0.25,47,17
509,2004,16.74368487357327,0.25,50,18
510,2004,26.49085740447251,0.25,44,12
511,2004,19.738371523354086,0.16666666666666666,45,10
601,2004,11.546689647339829,0.041666666666666664,34,6
602,2004,11.57024174023326,0.08333333333333333,27,1
603,2004,10.169691856841217,0.041666666666666664,33,6
604,2004,11.70184060193454,0.08333333333333333,27,3
701,2004,27.52383633410225,0.20833333333333334,36,13
702,2004,24.928998795272115,0.4166666666666667,49,11
801,2004,13.766517037745194,0.4583333333333333,48,20
101,2005,14.019051205398906,0.5,45,8
102,2005,18.14537751485759,0.5416666666666666,48,14
103,2005,15.198542707278435,0.5416666666666666,47,12
104,2005,18.879689395422385,0.7083333333333334,53,19
105,2005,18.851328982421812,0.5833333333333334,52,10
106,2005,18.094667294105502,0.5833333333333334,48,19
107,2005,17.249924498748012,0.5,44,11
108,2005,18.461944961942518,0.6666666666666666,50,16
109,2005,16.14371209240616,0.25,29,6
110,2005,17.05311558666342,0.6666666666666666,48,14
111,2005,18.511624963317793,0.5,46,17
112,2005,20.34455351492254,0.7916666666666666,58,26
113,2005,15.7168296017082,0.375,40,8
114,2005,15.996732672962846,0.4583333333333333,44,9
115,2005,17.865858840184355,0.5416666666666666,46,15
116,2005,18.15606246923619,0.5833333333333334,47,13
117,2005,18.740259923295273,0.5416666666666666,48,11
118,2005,18.68375349276731,0.5416666666666666,43,11
119,2005,18.365205217962853,0.5416666666666666,47,12
120,2005,18.547470295713495,0.5833333333333334,49,14
121,2005,18.178713017177085,0.5416666666666666,48,14
122,2005,18.29394553158318,0.5,39,13
123,2005,17.108264341790132,0.5416666666666666,47,10
124,2005,17.0829831434167,0.5416666666666666,53,13
125,2005,18.34873356414165,0.5833333333333334,45,14
126,2005,18.351665677878295,0.5833333333333334,49,15
127,2005,17.936732964495114,0.5416666666666666,43,12
128,2005,18.099702600334457,0.5416666666666666,49,10
201,2005,12.907255497817934,0.4166666666666667,38,11
202,2005,14.125912648237055,0.25,35,10
203,2005,14.723365439887168,0.4583333333333333,46,14
204,2005,13.744198633247883,0.20833333333333334,31,5
205,2005,14.156791149048617,0.5833333333333334,45,15
206,2005,15.929913557352695,0.625,42,14
207,2005,15.41335568960952,0.5416666666666666,43,13
208,2005,15.56986905253549,0.5416666666666666,42,14
209,2005,14.975068982026658,0.5,42,12
210,2005,14.78244007535853,0.5,42,13
211,2005,14.533445114785199,0.4583333333333333,41,13
212,2005,15.107586813409677,0.5416666666666666,42,15
213,2005,15.302803086192677,0.5416666666666666,44,16
214,2005,14.97132723537915,0.5833333333333334,41,12
215,2005,15.901617873244422,0.375,38,9
216,2005,15.410007536373282,0.16666666666666666,31,10
217,2005,13.922240029210823,0.4166666666666667,46,13
301,2005,21.168251053926806,0.6666666666666666,58,22
302,2005,21.26054774409949,0.7083333333333334,60,21
303,2005,21.15483002657989,0.7083333333333334,58,21
304,2005,21.027801539554492,0.7083333333333334,60,23
305,2005,21.347612719358395,0.7083333333333334,59,21
306,2005,24.234687234158486,0.7083333333333334,64,13
307,2005,19.57313075278036,0.8333333333333334,61,23
308,2005,23.079824037215527,0.75,60,30
309,2005,21.28190763162052,0.875,60,32
310,2005,20.764147337774602,0.7083333333333334,59,27
311,2005,21.011429963005675,0.75,60,25
312,2005,23.551853255677415,0.875,80,32
313,2005,21.12025312399398,0.7083333333333334,59,26
314,2005,21.066772979126142,0.7083333333333334,62,24
315,2005,25.92036192759521,0.6666666666666666,63,23
316,2005,20.95403033677457,0.5416666666666666,47,21
317,2005,18.763013944855892,0.8333333333333334,62,25
318,2005,24.7627042679759,0.7083333333333334,78,21
319,2005,21.664479919364858,0.7916666666666666,52,26
401,2005,16.140785937546124,0.5,39,10
402,2005,16.785922443892055,0.4583333333333333,37,12
403,2005,16.418279534966388,0.4583333333333333,41,13
404,2005,17.105921257138284,0.4166666666666667,39,14
405,2005,16.45542697472749,0.5416666666666666,39,9
406,2005,18.754409607329215,0.5416666666666666,40,12
407,2005,15.715218497791556,0.4583333333333333,43,9
501,2005,15.893463920007358,0.041666666666666664,38,10
502,2005,17.76978082305029,0.08333333333333333,30,11
503,2005,17.99587539678928,0.041666666666666664,27,11
504,2005,17.63272479420306,0.041666666666666664,32,10
505,2005,17.95695910702011,0.041666666666666664,29,11
506,2005,17.702616607992578,0.041666666666666664,32,9
507,2005,17.895534166018443,0.041666666666666664,28,11
509,2005,16.343596566695854,0.125,38,13
510,2005,27.209171852095928,0.7083333333333334,80,27
511,2005,19.817158906733663,0.20833333333333334,43,15
601,2005,12.389119363275329,0.5416666666666666,50,15
602,2005,12.201646525192178,0.5,38,9
603,2005,11.04520712718626,0.6666666666666666,49,13
604,2005,12.278509642159184,0.4583333333333333,36,9
701,2005,28.17992966469019,0.75,57,13
702,2005,25.61942806653103,0.75,57,10
801,2005,13.833820978140533,0.5416666666666666,42,11
101,2006,13.993032886888324,0.4583333333333333,57,23
102,2006,17.97083383666585,0.2916666666666667,56,17
103,2006,15.31855715215818,0.625,68,21
104,2006,18.22798511204883,0.16666666666666666,45,13
105,2006,18.801458553267,0.5416666666666666,73,25
106,2006,18.026757336095343,0.4583333333333333,60,19
107,2006,16.961296471205916,0.25,47,16
108,2006,18.016096798468713,0.20833333333333334,52,15
109,2006,16.433869758203564,0.4583333333333333,63,20
110,2006,16.817208479950427,0.4166666666666667,60,17
111,2006,18.36895251563038,0.3333333333333333,60,18
112,2006,19.739808788162577,0.25,51,10
113,2006,15.944483722471087,0.5416666666666666,64,21
114,2006,15.802080734077446,0.2916666666666667,47,18
115,2006,17.650336745497842,0.3333333333333333,54,21
116,2006,17.94052753237881,0.3333333333333333,48,22
117,2006,18.47091001089112,0.2916666666666667,55,14
118,2006,18.414648003371788,0.3333333333333333,56,15
119,2006,18.112027112627935,0.2916666666666667,52,19
120,2006,18.28691891051984,0.2916666666666667,53,16
121,2006,17.962308175153108,0.375,55,15
122,2006,18.083243538363796,0.3333333333333333,52,14
123,2006,17.002591232046065,0.3333333333333333,47,16
124,2006,16.953327504408193,0.3333333333333333,51,19
125,2006,18.098255091162553,0.3333333333333333,50,17
126,2006,18.11081950151854,0.3333333333333333,51,19
127,2006,17.78774079846463,0.2916666666666667,48,18
128,2006,17.859396819517553,0.2916666666666667,54,16
201,2006,12.812025015798326,0.3333333333333333,45,17
202,2006,14.155847851774926,0.375,46,16
203,2006,14.1593098789479,0.08333333333333333,39,16
204,2006,14.014723598614285,0.4583333333333333,56,17
205,2006,13.602291096433573,0.125,41,17
206,2006,15.305394525916086,0.125,41,19
207,2006,14.833339711875917,0.08333333333333333,41,18
208,2006,14.946341876546056,0.125,40,19
209,2006,14.463064170283204,0.08333333333333333,40,16
210,2006,14.290939816857104,0.08333333333333333,41,18
211,2006,14.006283339000484,0.08333333333333333,39,17
