SA2_MAIN16,Year,AvgFCTemp,rHist_AvgFCTemp,nAtRisk_FCHeat,nHighRisk_FCHeat
105031103,2000,16.451881139081966,0.041666666666666664,29,1
105031104,2000,16.81864258369399,0.041666666666666664,23,1
105031105,2000,17.43663383982787,0.041666666666666664,32,1
105031106,2000,15.646793454282786,0.125,36,1
106011107,2000,17.43016802336202,0.125,36,9
106011108,2000,17.442253096900274,0.125,35,10
106011109,2000,16.791408213088797,0.16666666666666666,37,12
106011110,2000,16.891405315863388,0.16666666666666666,35,10
106011111,2000,17.695744176709017,0.125,33,10
106011112,2000,17.74825966085929,0.25,40,9
106011113,2000,16.72541747940847,0.16666666666666666,40,8
106021114,2000,17.827172404715846,0.125,34,10
106021115,2000,17.855888336418033,0.125,34,11
106021116,2000,17.86154426271038,0.125,33,9
106021117,2000,17.716762804004098,0.125,34,8
106021118,2000,18.012640608618852,0.125,33,12
106031119,2000,18.197810950463115,0.08333333333333333,30,14
106031120,2000,18.19472724247951,0.08333333333333333,29,14
106031121,2000,18.169186732230873,0.041666666666666664,29,12
106031122,2000,18.07460206860109,0.125,32,12
106031123,2000,17.915221746124317,0.125,33,12
106031124,2000,18.18704602063661,0.08333333333333333,29,11
106031125,2000,18.06403219343033,0.08333333333333333,31,13
106041126,2000,17.200301627456284,0.16666666666666666,36,4
106041127,2000,16.10579581375,0.16666666666666666,41,4
106041128,2000,16.67441292660929,0.08333333333333333,33,2
106041129,2000,15.24282063488388,0.08333333333333333,36,2
107011131,2000,16.876133749168034,0.16666666666666666,48,18
107011132,2000,16.337889912801913,0.16666666666666666,46,14
107011133,2000,17.48846661663798,0.25,45,16
107011134,2000,16.71154724748634,0.20833333333333334,46,15
107011545,2000,17.30938588518989,0.25,48,16
107011546,2000,17.466298360602458,0.25,47,16
107011547,2000,17.41797522502186,0.20833333333333334,49,16
107021135,2000,15.32543884589754,0.20833333333333334,47,14
107031136,2000,15.920890306778688,0.16666666666666666,47,15
107031137,2000,17.20116485444672,0.125,46,18
107031138,2000,17.12949064606694,0.20833333333333334,45,20
107031139,2000,17.259562899162567,0.20833333333333334,46,19
107031140,2000,16.05234568167623,0.16666666666666666,45,16
107031141,2000,17.116883453709015,0.16666666666666666,47,19
107031142,2000,17.262611569856556,0.20833333333333334,47,18
107031143,2000,17.29548279412705,0.20833333333333334,47,17
107041144,2000,17.20196269625,0.20833333333333334,45,16
107041145,2000,17.063793359668033,0.20833333333333334,45,15
107041146,2000,16.718498263505463,0.20833333333333334,45,15
107041147,2000,16.420985722102458,0.20833333333333334,42,14
107041148,2000,16.38174633104235,0.20833333333333334,43,15
107041150,2000,16.91158412720355,0.20833333333333334,44,15
107041548,2000,17.55919302110109,0.25,45,16
107041549,2000,17.43412247020492,0.25,46,16
108011151,2000,17.589095958639344,0.125,33,11
108011152,2000,18.35479568464481,0.16666666666666666,32,10
108011153,2000,18.205708798255465,0.16666666666666666,35,10
108011154,2000,18.452199575539616,0.20833333333333334,33,10
108021155,2000,18.672731253797814,0.3333333333333333,32,6
108021156,2000,17.26253470273224,0.25,30,5
108021157,2000,19.082273058331968,0.25,37,6
108021158,2000,19.043604032353826,0.25,35,5
108021159,2000,18.033088934228143,0.25,31,5
108021160,2000,19.32678984578142,0.375,44,7
108031161,2000,NA,NA,0,0
108041162,2000,17.811572715994537,0.25,33,7
108041163,2000,18.288896884139344,0.2916666666666667,32,4
108041164,2000,18.243500804382514,0.2916666666666667,30,5
108041165,2000,16.756396488631147,0.20833333333333334,32,7
108041166,2000,18.175018541856556,0.2916666666666667,29,7
108051167,2000,15.86278077599317,0.16666666666666666,37,7
108051168,2000,18.305417406484974,0.25,39,9
108051169,2000,18.441190826185792,0.2916666666666667,41,12
108051170,2000,17.158461199637976,0.20833333333333334,36,8
108051171,2000,18.40354425644672,0.2916666666666667,41,13
109011172,2000,15.636197175498634,0.20833333333333334,47,9
109011173,2000,15.181198983430328,0.20833333333333334,48,10
109011174,2000,15.26656476154235,0.20833333333333334,48,10
109011175,2000,14.897973002084699,0.16666666666666666,46,8
109011176,2000,15.337162366177596,0.20833333333333334,49,10
109021177,2000,17.459247387098362,0.125,41,12
109021178,2000,17.67445050328552,0.5,53,18
109021179,2000,17.932779882453552,0.375,48,17
109031180,2000,15.490087824266393,0.16666666666666666,48,10
109031181,2000,15.939969330838798,0.125,47,10
109031182,2000,16.46310425794809,0.375,51,16
109031183,2000,16.58913029325956,0.3333333333333333,49,16
109031184,2000,15.787257530927596,0.25,50,15
109031185,2000,16.23645799261612,0.125,47,14
110011186,2000,13.024115771420766,0.125,21,2
110011187,2000,13.084404393963116,0.125,25,3
110011188,2000,13.643394084613387,0.16666666666666666,20,3
110011189,2000,13.055611070740436,0.125,28,3
110021190,2000,14.097687929504099,0.2916666666666667,23,5
110021191,2000,15.996633276153005,0.25,18,2
110021192,2000,16.659572722467214,0.25,20,2
110021193,2000,17.2822311915888,0.2916666666666667,20,3
110021194,2000,15.844187935647541,0.3333333333333333,23,6
110031195,2000,19.479462106405737,0.2916666666666667,23,3
110031196,2000,19.723131817538253,0.2916666666666667,21,3
110031197,2000,19.375461982237706,0.3333333333333333,39,2
110031198,2000,18.807298671479508,0.2916666666666667,29,2
110041199,2000,18.20427811060656,0.3333333333333333,36,2
110041200,2000,17.894067312684427,0.25,32,2
110041201,2000,16.185311992308744,0.125,33,2
110041202,2000,16.516373502596995,0.20833333333333334,27,2
110041203,2000,16.268065750128414,0.16666666666666666,26,2
110041204,2000,16.80303788522268,0.20833333333333334,28,2
110041205,2000,15.241855703912568,0.16666666666666666,26,2
111011206,2000,18.133542217013662,0.16666666666666666,28,12
111011207,2000,18.22813067245082,0.16666666666666666,30,12
111011208,2000,18.013600293963115,0.16666666666666666,30,12
111011209,2000,18.006950064674864,0.16666666666666666,29,12
111011210,2000,18.050365202412568,0.16666666666666666,28,12
111011211,2000,18.091404493927595,0.16666666666666666,30,12
111011212,2000,18.157358532342897,0.20833333333333334,30,13
111011213,2000,18.035513579244537,0.16666666666666666,30,12
111011214,2000,18.03256681525,0.16666666666666666,29,12
111021215,2000,18.04362654090437,0.16666666666666666,30,12
111021216,2000,18.103970413094263,0.20833333333333334,32,13
111021217,2000,17.910743828703552,0.125,30,11
111021218,2000,17.59150531325,0.16666666666666666,32,13
111021219,2000,17.973117148163933,0.20833333333333334,31,12
111021220,2000,18.08055235469809,0.20833333333333334,31,12
111021221,2000,17.72785165627186,0.125,29,11
111031222,2000,17.962512261811476,0.16666666666666666,29,12
111031223,2000,18.057323386008196,0.125,31,11
111031224,2000,18.198281964924863,0.16666666666666666,31,12
111031225,2000,18.027696941916666,0.16666666666666666,28,11
111031226,2000,17.95315863961202,0.125,29,10
111031227,2000,18.19777479752459,0.16666666666666666,30,12
111031228,2000,18.16073819226093,0.16666666666666666,30,12
111031229,2000,18.177815156754097,0.16666666666666666,29,12
111031230,2000,18.202553288382514,0.125,29,11
111031231,2000,18.138162452815575,0.16666666666666666,29,11
111031232,2000,18.16302113494672,0.08333333333333333,34,14
111031233,2000,17.999474953710383,0.16666666666666666,29,11
111031234,2000,18.15267436381011,0.16666666666666666,29,11
111031235,2000,18.238224356786887,0.16666666666666666,30,12
112011236,2000,19.469044897103824,0.08333333333333333,17,6
112011237,2000,19.346584825001365,0.08333333333333333,21,6
112011238,2000,19.391474448255465,0.08333333333333333,17,4
112011239,2000,19.854381320994534,0.08333333333333333,16,5
112011240,2000,19.686133890871584,0.08333333333333333,19,3
112011241,2000,19.557304690502733,0.16666666666666666,23,6
112011242,2000,19.53388271801776,0.08333333333333333,18,4
112011243,2000,19.04665778506694,0.125,19,4
112021244,2000,19.388443839413934,0.125,25,7
112021245,2000,18.85347104062295,0.125,25,5
112021246,2000,19.151397915795084,0.08333333333333333,24,5
112021247,2000,18.29629259570492,0.20833333333333334,26,7
112021248,2000,19.264532750449455,0.08333333333333333,24,6
112021249,2000,19.064693675935793,0.125,23,5
112031250,2000,20.09192568451366,0.125,18,5
112031251,2000,19.920661878319674,0.125,19,7
112031252,2000,18.997640952756832,0.125,22,5
112031253,2000,19.76294361003142,0.125,17,5
112031254,2000,19.745604391285518,0.125,18,7
112031550,2000,20.128657634325137,0.08333333333333333,18,6
112031551,2000,19.90302467311612,0.125,18,5
112031552,2000,20.131696388062842,0.08333333333333333,18,6
113011256,2000,16.745527610076504,0.08333333333333333,34,5
113011257,2000,17.226271258217214,0.125,36,8
113011258,2000,17.012939607681695,0.08333333333333333,43,8
113011259,2000,16.654375436726777,0.08333333333333333,44,9
113021260,2000,11.125993120290984,0.125,47,10
113021261,2000,14.978192404719945,0.16666666666666666,46,10
113021262,2000,11.96102933836612,0.125,44,10
113031263,2000,14.721222643573771,0.125,45,8
113031264,2000,14.738275450618852,0.125,46,8
113031265,2000,15.21655604434836,0.125,46,7
113031266,2000,15.985444706758196,0.125,46,9
113031267,2000,15.812587706539617,0.125,46,7
113031268,2000,15.839376850586065,0.125,47,8
113031269,2000,15.671018914624318,0.125,47,9
113031270,2000,15.799010010465848,0.125,46,9
113031271,2000,15.718805062428961,0.125,48,8
114011272,2000,15.966366633743169,0.16666666666666666,44,15
114011273,2000,17.19142507106011,0.125,41,17
114011274,2000,17.27291474128962,0.16666666666666666,42,18
114011275,2000,14.238344773851093,0.20833333333333334,45,14
114011276,2000,17.11722174045765,0.16666666666666666,42,15
114011277,2000,16.466420106618852,0.16666666666666666,43,15
114011278,2000,16.97294427587022,0.16666666666666666,42,17
114011279,2000,17.089796206077867,0.16666666666666666,42,16
114011280,2000,17.040085406244536,0.2916666666666667,43,16
114011281,2000,16.454236547994537,0.16666666666666666,42,16
114011282,2000,16.827659332177596,0.375,45,16
114011283,2000,16.243504414431694,0.2916666666666667,46,19
114021284,2000,13.503799093960383,0.20833333333333334,42,11
114021285,2000,14.371182702239071,0.20833333333333334,44,10
114021286,2000,13.827441670590163,0.20833333333333334,46,11
114021287,2000,13.497186329586066,0.20833333333333334,42,11
114021288,2000,14.006244651807377,0.20833333333333334,47,12
114021289,2000,13.719838631260929,0.20833333333333334,42,10
115011290,2000,17.46860451735929,0.16666666666666666,44,16
115011291,2000,17.559153054741802,0.16666666666666666,44,15
115011294,2000,17.263744832469946,0.16666666666666666,44,15
115011296,2000,17.37440923083197,0.16666666666666666,45,16
115011553,2000,17.449746740278687,0.16666666666666666,44,16
115011554,2000,17.253407345240436,0.16666666666666666,45,16
115011555,2000,17.301943322304645,0.16666666666666666,44,16
115011556,2000,17.44863388860246,0.16666666666666666,44,16
115011557,2000,17.39918972203415,0.16666666666666666,44,15
115011558,2000,17.184281054416665,0.16666666666666666,46,16
115011559,2000,17.51971377961612,0.16666666666666666,43,15
115021297,2000,17.2081258299153,0.125,43,14
115021298,2000,17.128240744472677,0.16666666666666666,42,16
115031299,2000,16.342278707199455,0.125,39,11
115031300,2000,17.014048032403007,0.08333333333333333,40,12
115041301,2000,17.54410774721858,0.125,41,13
115041302,2000,17.5404817087459,0.125,43,14
116011303,2000,17.64033922015164,0.16666666666666666,44,16
116011304,2000,17.64391301753142,0.16666666666666666,44,16
116011306,2000,17.631951430148906,0.16666666666666666,44,16
116011307,2000,17.60197054885246,0.16666666666666666,44,15
116011308,2000,17.67588427289891,0.16666666666666666,44,15
116011560,2000,17.611202154124317,0.16666666666666666,44,15
116011561,2000,17.623639506773223,0.16666666666666666,44,15
116021309,2000,17.586935581233607,0.16666666666666666,44,15
116021310,2000,17.57214722791257,0.16666666666666666,44,15
116021312,2000,17.62225127067213,0.125,44,13
116021562,2000,17.64426232419809,0.16666666666666666,44,16
116021563,2000,17.610034367823772,0.16666666666666666,44,15
116031313,2000,17.619485577199452,0.16666666666666666,45,14
116031314,2000,17.640710352072404,0.16666666666666666,45,16
116031315,2000,17.640710349110655,0.16666666666666666,45,16
116031316,2000,17.625752900163935,0.125,43,14
116031317,2000,17.611163150109288,0.16666666666666666,44,14
116031318,2000,17.601830966318307,0.16666666666666666,43,15
116031319,2000,17.605542556961748,0.16666666666666666,44,16
117011320,2000,18.390847017192623,0.20833333333333334,41,16
117011321,2000,18.390847009948086,0.20833333333333334,41,16
117011322,2000,18.380411975885245,0.20833333333333334,41,16
117011323,2000,18.36826767568989,0.20833333333333334,41,17
117011324,2000,18.352959919543714,0.20833333333333334,41,16
117011325,2000,18.32473778494672,0.20833333333333334,41,18
117021326,2000,18.15365677904235,0.16666666666666666,43,18
117021327,2000,18.153553840290982,0.16666666666666666,43,18
117021328,2000,18.215256748178962,0.20833333333333334,42,18
117031329,2000,18.334207541312843,0.20833333333333334,42,15
117031330,2000,18.345081989157105,0.20833333333333334,41,16
117031331,2000,18.33727756290847,0.20833333333333334,42,15
117031332,2000,18.324333057370218,0.20833333333333334,42,16
117031333,2000,18.30256740496175,0.20833333333333334,42,16
117031334,2000,18.314668039777324,0.20833333333333334,43,16
117031335,2000,18.345081987875684,0.20833333333333334,41,16
117031336,2000,18.345081977525957,0.20833333333333334,41,16
117031337,2000,18.306261567322405,0.20833333333333334,42,16
117031338,2000,18.345081981400273,0.20833333333333334,41,16
118011339,2000,18.277581103019127,0.20833333333333334,42,17
118011340,2000,18.311701594807378,0.20833333333333334,42,15
118011341,2000,18.276912532464483,0.20833333333333334,42,17
118011342,2000,18.277908292237704,0.20833333333333334,42,17
118011343,2000,18.287852629453553,0.20833333333333334,42,16
118011344,2000,18.280489619244534,0.20833333333333334,42,15
118011345,2000,18.312781954004098,0.20833333333333334,43,16
118011346,2000,18.280379536398907,0.20833333333333334,43,15
118011347,2000,18.276912509356556,0.20833333333333334,42,17
118021348,2000,18.301837655032788,0.20833333333333334,42,16
118021350,2000,18.321534000203552,0.20833333333333334,42,16
118021564,2000,18.330768940920766,0.20833333333333334,42,16
118021565,2000,18.323985411726778,0.20833333333333334,41,16
118021566,2000,18.34084694377869,0.20833333333333334,42,16
118021567,2000,18.34084693665164,0.20833333333333334,42,16
118021568,2000,18.340846943785518,0.20833333333333334,42,16
118021569,2000,18.27691264180328,0.20833333333333334,42,17
118021570,2000,18.293951769786887,0.20833333333333334,42,16
119011354,2000,17.739878766482242,0.20833333333333334,46,17
119011355,2000,17.867486459411204,0.20833333333333334,44,19
119011356,2000,17.71129802981421,0.16666666666666666,44,17
119011357,2000,17.868244058241803,0.20833333333333334,45,19
119011358,2000,17.787268535808742,0.16666666666666666,44,19
119011359,2000,17.65352102988388,0.16666666666666666,44,17
119011360,2000,17.692499824648905,0.16666666666666666,44,17
119011361,2000,17.7745326577459,0.20833333333333334,44,18
119011571,2000,17.830243737043716,0.20833333333333334,44,19
119011572,2000,17.809510065030054,0.16666666666666666,44,19
119021362,2000,17.971047713822404,0.16666666666666666,44,18
119021363,2000,17.974785182969946,0.16666666666666666,44,18
119021364,2000,17.997623415706283,0.16666666666666666,43,18
119021366,2000,17.814376446068305,0.16666666666666666,44,19
119021367,2000,17.839729856941258,0.16666666666666666,43,19
119021573,2000,17.92844297359836,0.20833333333333334,44,18
119021574,2000,17.838173872590165,0.20833333333333334,44,19
119031368,2000,17.8741803051694,0.16666666666666666,43,18
119031369,2000,17.800506212023222,0.16666666666666666,42,19
119031370,2000,17.84117413099317,0.16666666666666666,43,19
119031371,2000,17.902019966125682,0.16666666666666666,42,19
119031372,2000,17.75240834712978,0.16666666666666666,43,18
119031373,2000,17.800273187857922,0.16666666666666666,44,19
119031374,2000,17.934145780135246,0.16666666666666666,42,19
119041375,2000,18.18911468072131,0.16666666666666666,41,17
119041376,2000,17.97627277821448,0.16666666666666666,43,18
119041377,2000,17.906078265092898,0.16666666666666666,43,18
119041378,2000,18.19569472639754,0.16666666666666666,41,17
119041379,2000,18.035450363614753,0.16666666666666666,42,19
119041380,2000,18.195898104296447,0.16666666666666666,41,17
119041381,2000,18.196857974603827,0.16666666666666666,41,18
119041382,2000,18.17922770987295,0.20833333333333334,40,17
120011383,2000,18.1423497025041,0.20833333333333334,46,18
120011384,2000,18.135196201952187,0.20833333333333334,46,18
120011385,2000,18.14125682650956,0.20833333333333334,45,18
120011386,2000,18.141514988648908,0.20833333333333334,45,18
120021387,2000,18.264676014632514,0.20833333333333334,43,16
120021388,2000,18.161099542724045,0.20833333333333334,43,18
120021389,2000,18.169130754273223,0.20833333333333334,45,18
120031390,2000,18.092315502871585,0.20833333333333334,43,18
120031391,2000,18.034757660603827,0.20833333333333334,44,18
120031392,2000,18.037587815382512,0.20833333333333334,43,18
120031393,2000,17.983743191852458,0.20833333333333334,44,18
120031394,2000,18.153551963177595,0.16666666666666666,43,18
120031395,2000,18.150991103508197,0.20833333333333334,43,18
120031396,2000,18.135617111177595,0.20833333333333334,45,18
120031575,2000,18.010588178113387,0.20833333333333334,44,18
120031576,2000,17.932217823153007,0.20833333333333334,44,18
121011398,2000,17.916393427684426,0.20833333333333334,44,15
121011399,2000,17.93052800787705,0.20833333333333334,45,16
121011400,2000,18.03740107234836,0.20833333333333334,45,17
121011401,2000,17.920371936150275,0.20833333333333334,44,15
121011402,2000,17.947962462551914,0.20833333333333334,44,15
121021403,2000,17.286087496621583,0.16666666666666666,44,16
121021404,2000,17.35221555953825,0.16666666666666666,42,15
121021406,2000,17.24779054886339,0.16666666666666666,44,16
121021577,2000,17.185245885166665,0.16666666666666666,44,16
121021578,2000,17.185245869117487,0.16666666666666666,44,16
121021579,2000,17.185245908396176,0.16666666666666666,44,16
121031407,2000,17.61080543207104,0.20833333333333334,46,17
121031408,2000,17.841406046648906,0.20833333333333334,45,17
121031409,2000,17.553050162322403,0.16666666666666666,45,16
121031410,2000,17.47081487902459,0.16666666666666666,44,16
121031411,2000,17.43250906056694,0.16666666666666666,45,16
121031412,2000,17.382502599892078,0.16666666666666666,45,16
121041413,2000,18.13652774546585,0.20833333333333334,43,17
121041414,2000,18.24998967016257,0.20833333333333334,42,16
121041415,2000,18.26154607764481,0.20833333333333334,42,15
121041416,2000,18.295660864889346,0.20833333333333334,42,16
121041417,2000,18.29562841537568,0.20833333333333334,42,16
122011418,2000,18.158678777945354,0.20833333333333334,44,16
122011419,2000,18.23703913858743,0.20833333333333334,43,14
122021420,2000,17.892903050782788,0.20833333333333334,42,16
122021421,2000,17.603636809002733,0.20833333333333334,42,16
122021422,2000,17.90085334539754,0.20833333333333334,43,16
122021423,2000,18.036078926434428,0.20833333333333334,44,16
122031424,2000,17.867362809769126,0.20833333333333334,44,15
122031425,2000,17.85690074917623,0.20833333333333334,44,15
122031426,2000,18.17609292695082,0.20833333333333334,44,14
122031427,2000,17.778717415893443,0.20833333333333334,44,16
122031428,2000,17.669307444495903,0.20833333333333334,44,15
122031429,2000,18.07753415904918,0.20833333333333334,44,15
122031430,2000,17.976737624266395,0.20833333333333334,44,14
122031431,2000,18.14247099342896,0.20833333333333334,44,16
122031432,2000,17.471309033741804,0.20833333333333334,44,16
123011433,2000,16.83102041495082,0.125,42,13
123011434,2000,16.884764731786884,0.125,41,13
123011435,2000,16.86412466850683,0.125,41,13
123021436,2000,16.498991627409836,0.16666666666666666,42,12
123021437,2000,16.937848583132514,0.16666666666666666,41,12
123021438,2000,16.976200711240438,0.16666666666666666,43,12
123021439,2000,16.673217928730875,0.16666666666666666,42,12
123021440,2000,17.263037559952185,0.16666666666666666,43,13
123021441,2000,17.009231850967215,0.16666666666666666,44,12
123021442,2000,17.40243217061612,0.20833333333333334,44,17
123021443,2000,17.12910063745082,0.16666666666666666,43,13
123021444,2000,16.70133659509563,0.16666666666666666,42,12
123031445,2000,15.665426180337432,0.16666666666666666,43,12
123031446,2000,16.319550697403006,0.16666666666666666,43,14
123031447,2000,15.548364766150273,0.16666666666666666,42,11
123031448,2000,15.81703404212705,0.125,41,12
124011449,2000,13.60185708220765,0.16666666666666666,45,12
124011450,2000,16.798385638976775,0.08333333333333333,44,10
124011451,2000,14.424749836340164,0.08333333333333333,45,12
124011452,2000,12.924010619911202,0.125,43,14
124011453,2000,14.533698568666667,0.08333333333333333,45,12
124011454,2000,16.25319171365437,0.08333333333333333,43,11
124011455,2000,13.585318826668033,0.08333333333333333,44,13
124021456,2000,14.484703570549181,0.125,41,9
124031457,2000,17.67402195619672,0.125,43,12
124031458,2000,17.545108495663936,0.125,43,11
124031459,2000,17.335766439329234,0.125,43,10
124031460,2000,17.337315594297813,0.125,44,10
124031461,2000,17.5441768058347,0.125,44,10
124031462,2000,17.65741188065164,0.125,43,12
124031463,2000,17.261652684654372,0.125,44,13
124031464,2000,17.676412724978142,0.125,44,10
124031465,2000,16.51621529142213,0.125,43,11
124041466,2000,17.44138668138388,0.125,41,12
124041467,2000,17.548716080825137,0.125,42,12
124041468,2000,17.488562746077868,0.125,42,11
124051469,2000,17.555867507984974,0.125,44,14
124051470,2000,17.56003409177459,0.125,44,13
124051580,2000,17.573973932012294,0.16666666666666666,44,14
124051581,2000,17.62915479146448,0.125,43,13
125011473,2000,18.115617489784153,0.20833333333333334,46,20
125011475,2000,18.01397859301366,0.20833333333333334,45,20
125011582,2000,18.004343900368852,0.20833333333333334,46,19
125011583,2000,18.104940516949455,0.20833333333333334,47,20
125011584,2000,17.916135335826503,0.20833333333333334,46,18
125011585,2000,18.00583857522541,0.20833333333333334,45,20
125011586,2000,18.081453433124317,0.20833333333333334,46,20
125011587,2000,17.807163587867485,0.20833333333333334,44,19
125021476,2000,17.5735040354112,0.16666666666666666,45,16
125021477,2000,17.835369619463115,0.16666666666666666,46,16
125021478,2000,17.834196970290982,0.16666666666666666,46,16
125031479,2000,17.764457115423497,0.20833333333333334,45,17
125031480,2000,17.810520993666668,0.20833333333333334,46,17
125031481,2000,17.90174054519672,0.20833333333333334,46,18
125031482,2000,17.72993929412978,0.16666666666666666,44,16
125031483,2000,17.89318124996038,0.16666666666666666,46,17
125031484,2000,17.811093416862022,0.16666666666666666,46,17
125031485,2000,17.84813981306284,0.16666666666666666,46,16
125031486,2000,17.781173970618852,0.16666666666666666,44,17
125031487,2000,17.790720213564207,0.16666666666666666,46,17
125041489,2000,17.825732456012297,0.16666666666666666,45,16
125041490,2000,17.56503902786339,0.16666666666666666,45,16
125041491,2000,17.78137503806421,0.16666666666666666,45,16
125041492,2000,17.890304181931693,0.16666666666666666,46,16
125041493,2000,17.752541316,0.16666666666666666,44,16
125041494,2000,17.685803034456285,0.16666666666666666,45,16
