SA3_CODE16,Year,AvgFCTemp,rHist_AvgFCTemp,nAtRisk_FCHeat,nHighRisk_FCHeat
11903,2004,18.17634884349161,0.4583333333333333,46,23
11904,2004,18.41774847598619,0.4166666666666667,45,22
12001,2004,18.516096118856876,0.5,48,26
12002,2004,18.545711122567155,0.5,50,26
12003,2004,18.407631544033784,0.4583333333333333,48,25
12101,2004,18.346635186608726,0.5,49,24
12102,2004,17.773510081307776,0.5833333333333334,51,27
12103,2004,18.025012667876556,0.5416666666666666,52,26
12104,2004,18.556503400908124,0.4583333333333333,47,21
12201,2004,18.442209746349377,0.4166666666666667,41,19
12202,2004,18.20840372837312,0.4583333333333333,48,22
12203,2004,18.227703701745128,0.4583333333333333,46,21
12301,2004,17.23473592794702,0.3333333333333333,50,24
12302,2004,17.2813677092888,0.375,49,24
12303,2004,16.24151198412411,0.4166666666666667,51,27
12401,2004,15.216639149130883,0.4583333333333333,56,28
12402,2004,15.086348326693214,0.4583333333333333,53,26
12403,2004,17.92230344779331,0.4583333333333333,52,23
12404,2004,18.06275771428655,0.5,50,24
12405,2004,18.06881087918401,0.5,51,25
12501,2004,18.394306103468665,0.5,49,25
12502,2004,18.2602110219613,0.5416666666666666,51,28
12503,2004,18.231448826751627,0.5,50,27
12504,2004,18.260145264732515,0.5416666666666666,50,28
12601,2004,18.02448484920123,0.5416666666666666,51,27
12602,2004,18.383160862727554,0.5,50,27
12701,2004,17.674455730457627,0.4166666666666667,48,23
12702,2004,18.020155360126296,0.4583333333333333,49,26
12703,2004,17.858937641202175,0.4166666666666667,47,23
12801,2004,18.20462643399642,0.4166666666666667,43,19
12802,2004,17.69693933716299,0.4166666666666667,45,23
20101,2004,12.012290171721702,0.041666666666666664,33,7
20102,2004,12.076878576598185,0.041666666666666664,32,6
20103,2004,13.199356141717262,0.041666666666666664,33,6
20201,2004,13.96254503743756,0.041666666666666664,31,9
20202,2004,12.952606620310629,0.041666666666666664,35,7
20203,2004,14.84858981882972,0.041666666666666664,33,7
20301,2004,13.695096821503158,0.041666666666666664,33,8
20302,2004,14.077809062925159,0.041666666666666664,29,7
20303,2004,13.919160238586525,0.041666666666666664,29,7
20401,2004,12.938963920614583,0.041666666666666664,36,7
20402,2004,14.48591479032791,0.08333333333333333,32,10
20403,2004,13.558124063447725,0.08333333333333333,36,12
20501,2004,13.068100263692678,0.041666666666666664,32,4
20502,2004,13.415370283875394,0.16666666666666666,38,10
20503,2004,13.910443470748802,0.041666666666666664,31,6
20504,2004,13.742619879230594,0.08333333333333333,38,3
20505,2004,13.437045338614455,0.08333333333333333,38,6
20601,2004,15.092876952752786,0.041666666666666664,36,7
20602,2004,15.067774349276533,0.041666666666666664,34,7
20603,2004,15.149819699426175,0.041666666666666664,38,7
20604,2004,15.307498158112487,0.08333333333333333,38,7
20605,2004,15.227654230934197,0.041666666666666664,38,7
20606,2004,15.180422549835434,0.041666666666666664,37,7
20607,2004,15.296762448664044,0.08333333333333333,36,8
20701,2004,14.903376509781149,0.041666666666666664,35,7
20702,2004,14.649264392361454,0.041666666666666664,37,7
20703,2004,14.498614444988418,0.041666666666666664,34,7
20801,2004,14.835314262737265,0.041666666666666664,32,6
20802,2004,14.837527350488221,0.041666666666666664,34,6
20803,2004,14.653758157455458,0.041666666666666664,32,6
20804,2004,14.891384158790938,0.041666666666666664,36,7
20901,2004,14.78574192925599,0.041666666666666664,36,6
20902,2004,14.831107039623625,0.041666666666666664,33,7
20903,2004,13.835065479564777,0.041666666666666664,33,5
20904,2004,14.124164196187897,0.041666666666666664,34,6
21001,2004,14.89296344527847,0.041666666666666664,34,7
21002,2004,12.040583464741006,0.041666666666666664,33,6
21003,2004,14.76763694155058,0.041666666666666664,33,7
21004,2004,13.50414190838334,0.041666666666666664,32,7
21005,2004,14.2117799627662,0.041666666666666664,32,7
21101,2004,14.097374786447773,0.041666666666666664,36,6
21102,2004,14.236257586780622,0.041666666666666664,36,5
21103,2004,14.026163485466498,0.041666666666666664,36,5
21104,2004,14.301156020453513,0.041666666666666664,36,6
21105,2004,13.309050163443167,0.041666666666666664,33,5
21201,2004,13.96000315182911,0.041666666666666664,32,4
21202,2004,14.306191642339536,0.041666666666666664,34,6
21203,2004,14.40274270926073,0.041666666666666664,32,5
21204,2004,14.541228916550317,0.041666666666666664,32,6
21205,2004,14.456269197979626,0.041666666666666664,35,7
21301,2004,14.674202359196759,0.041666666666666664,37,7
21302,2004,14.91955114363047,0.041666666666666664,37,6
21303,2004,15.106948732125346,0.041666666666666664,38,7
21304,2004,14.15110347222445,0.041666666666666664,35,7
21305,2004,14.511398235124394,0.041666666666666664,31,6
21401,2004,14.358320321101017,0.041666666666666664,31,7
21402,2004,14.052367615169363,0.041666666666666664,28,7
21501,2004,14.025808201079622,0.041666666666666664,34,9
21502,2004,17.166695924667717,0.08333333333333333,37,13
21503,2004,16.168329356726844,0.041666666666666664,40,11
21601,2004,15.116639182019197,0.041666666666666664,34,9
21602,2004,15.502178805646587,0.041666666666666664,38,8
21603,2004,14.975257006617321,0.041666666666666664,35,5
21701,2004,13.392282931013302,0.041666666666666664,32,10
21703,2004,13.072195284706407,0.041666666666666664,33,8
21704,2004,13.41653664320776,0.041666666666666664,31,10
30101,2004,20.925595914132828,0.5,57,24
30102,2004,20.997472183578044,0.5,56,24
30103,2004,20.96346700040865,0.5,61,25
30201,2004,21.010111436689595,0.5833333333333334,60,26
30202,2004,21.006985568530116,0.5833333333333334,61,27
30203,2004,21.03317737964884,0.5416666666666666,63,26
30204,2004,21.0905795427959,0.5416666666666666,63,28
30301,2004,21.011306865171036,0.5416666666666666,59,26
30302,2004,21.105038897216954,0.5833333333333334,61,28
30303,2004,20.84548710241544,0.5416666666666666,56,26
30304,2004,20.87767595339529,0.5833333333333334,58,27
30305,2004,20.778559539195406,0.5833333333333334,59,26
30306,2004,20.745359909420976,0.5416666666666666,58,26
30401,2004,20.837151294719295,0.5833333333333334,63,25
30402,2004,20.652217712287126,0.625,64,25
30403,2004,21.03062707012033,0.5833333333333334,62,26
30404,2004,20.574043185842896,0.625,63,25
30501,2004,21.14377077274056,0.5833333333333334,61,27
30502,2004,21.151682746161836,0.5833333333333334,62,28
30503,2004,21.0989884462807,0.5833333333333334,62,28
30504,2004,21.030605139891907,0.5833333333333334,61,26
30601,2004,24.678013081535884,0.3333333333333333,54,13
30602,2004,24.49094216182395,0.3333333333333333,56,13
30603,2004,23.405025703878707,0.375,54,17
30604,2004,24.2487995311871,0.25,47,10
30605,2004,21.498810818874958,0.16666666666666666,39,10
30701,2004,20.231894902957936,0.2916666666666667,41,14
30702,2004,18.89031396175697,0.4166666666666667,53,14
30703,2004,16.881729528853338,0.4166666666666667,55,14
30801,2004,22.897567137471054,0.5833333333333334,68,23
30803,2004,22.798659071126394,0.5833333333333334,74,26
30804,2004,21.353031551636548,0.4166666666666667,57,16
30805,2004,22.985637786319078,0.5833333333333334,64,21
30901,2004,21.15246038966809,0.6666666666666666,66,33
30902,2004,20.87893434586794,0.625,64,34
30903,2004,21.397150525196178,0.6666666666666666,64,33
30904,2004,19.2984715195339,0.8333333333333334,64,25
30905,2004,20.579415133636484,0.7916666666666666,66,35
30906,2004,21.05926066917162,0.75,64,32
30907,2004,21.1185483273731,0.625,60,26
30908,2004,21.108484479983296,0.6666666666666666,67,34
30909,2004,21.302086583646652,0.6666666666666666,64,33
30910,2004,21.339627480650922,0.6666666666666666,63,34
31001,2004,20.804886568575256,0.5833333333333334,62,25
31002,2004,19.796202012715863,0.5,62,21
31003,2004,20.438394478814804,0.5416666666666666,62,23
31004,2004,20.529247390765054,0.625,62,25
31101,2004,19.636152194420948,0.75,66,24
31102,2004,20.866799915812628,0.5416666666666666,61,24
31103,2004,20.7150003123301,0.5833333333333334,58,23
31104,2004,20.528790008933427,0.625,60,24
31105,2004,20.830420881345635,0.5416666666666666,59,23
31106,2004,20.767449751008925,0.5416666666666666,57,23
31201,2004,23.779116607991337,0.7916666666666666,71,22
31202,2004,23.034386964425487,0.5416666666666666,66,20
31203,2004,23.516945137566776,0.7083333333333334,58,19
31301,2004,21.262357119650996,0.5833333333333334,62,28
31302,2004,21.037223890829093,0.5833333333333334,62,27
31303,2004,19.413519949217704,0.5,64,22
31304,2004,20.901999932883573,0.5833333333333334,62,27
31305,2004,21.283879352527546,0.5833333333333334,63,26
31401,2004,20.5567195172841,0.5833333333333334,62,25
31402,2004,21.132820458250546,0.625,61,27
31403,2004,21.02693064673404,0.625,60,26
31501,2004,26.545625115787736,0.16666666666666666,39,8
31502,2004,25.387574892254527,0.375,34,6
31503,2004,23.07471389504994,0.3333333333333333,45,11
31601,2004,20.780306379079626,0.4166666666666667,64,28
31602,2004,21.02600714824803,0.4166666666666667,64,28
31603,2004,20.831756745202537,0.4166666666666667,63,26
31605,2004,21.077927064102084,0.4583333333333333,65,29
31606,2004,20.28380930830914,0.5,63,28
31607,2004,20.649275102902553,0.4166666666666667,64,30
31608,2004,20.952147994209238,0.5416666666666666,68,30
31701,2004,18.124887016331712,0.4166666666666667,54,16
31801,2004,23.987304814632655,0.5,67,19
31802,2004,24.527550227042923,0.375,68,21
31901,2004,22.15301773184283,0.5833333333333334,64,26
31902,2004,19.740930149832177,0.375,57,17
31903,2004,20.63483454688803,0.5416666666666666,66,27
31904,2004,21.717743792766655,0.4583333333333333,62,25
31905,2004,21.609838624794598,0.5416666666666666,68,28
40101,2004,16.882885959961726,0.20833333333333334,45,11
40102,2004,14.382252869507466,0.08333333333333333,46,11
40103,2004,15.91907917220795,0.16666666666666666,47,11
40104,2004,16.173125628345876,0.16666666666666666,46,11
40105,2004,16.759415067180516,0.20833333333333334,45,12
40106,2004,16.915475257215427,0.20833333333333334,46,11
40107,2004,16.6965040704591,0.20833333333333334,46,11
40201,2004,16.542977298205376,0.20833333333333334,44,12
40202,2004,16.54621178494022,0.20833333333333334,45,10
40203,2004,16.821013573785535,0.20833333333333334,46,11
40204,2004,16.867766522845887,0.16666666666666666,46,11
40205,2004,15.890895657176443,0.16666666666666666,45,11
40301,2004,16.602822127565435,0.08333333333333333,44,11
40302,2004,16.44750995965269,0.08333333333333333,44,10
40303,2004,15.864617977582792,0.16666666666666666,47,11
40304,2004,15.935112591596967,0.125,45,10
40401,2004,16.8088438312631,0.125,44,11
40402,2004,16.898398838785045,0.16666666666666666,46,11
40403,2004,16.716339122946632,0.125,45,11
40501,2004,15.436644597122148,0.125,44,14
40502,2004,15.537509694330616,0.20833333333333334,41,18
40503,2004,17.000768489626207,0.4166666666666667,42,20
40504,2004,16.87402512883549,0.375,44,14
40601,2004,17.404448035867084,0.3333333333333333,45,17
40602,2004,20.04006531584064,0.375,38,20
40701,2004,15.224065055339796,0.16666666666666666,45,11
40702,2004,14.154891169347309,0.041666666666666664,37,10
40703,2004,16.43068983092333,0.20833333333333334,41,15
50101,2004,16.477352094534833,0.2916666666666667,53,17
50102,2004,16.790214344465632,0.2916666666666667,53,19
50103,2004,15.481798864432376,0.2916666666666667,57,16
50201,2004,18.38476016330543,0.2916666666666667,46,14
50301,2004,18.743364269155403,0.25,47,16
50302,2004,18.663293194689736,0.25,51,17
50401,2004,18.662678783776425,0.25,50,19
50402,2004,17.72645032853326,0.25,55,18
50403,2004,18.393232848194263,0.25,49,19
50501,2004,18.668539720365064,0.25,46,16
50502,2004,18.666613418444573,0.25,48,17
50503,2004,18.575420886374772,0.25,47,18
50601,2004,17.975409894965257,0.3333333333333333,54,18
50602,2004,18.735828268095638,0.2916666666666667,51,19
50603,2004,18.701738165915696,0.2916666666666667,51,19
50604,2004,18.662587096673995,0.3333333333333333,56,19
50605,2004,18.13927685813126,0.2916666666666667,54,19
50606,2004,17.85973704453248,0.3333333333333333,54,19
50607,2004,18.7124167687281,0.25,50,20
50701,2004,18.558272102002462,0.25,49,17
50702,2004,18.686141784068855,0.25,44,17
50703,2004,18.6156050146262,0.2916666666666667,46,17
50704,2004,18.605470434254002,0.25,48,17
50705,2004,18.638173544672018,0.25,41,17
50901,2004,15.669656770525663,0.25,47,17
50902,2004,18.114556065422587,0.25,54,18
50903,2004,16.364804316579377,0.25,52,19
51001,2004,26.769650423199767,0.25,42,14
51002,2004,26.017631232188602,0.2916666666666667,44,13
51003,2004,26.657170602972297,0.4583333333333333,57,16
51101,2004,16.81344639820529,0.25,41,18
51102,2004,22.830198319231982,0.08333333333333333,34,4
51103,2004,19.090657146148857,0.20833333333333334,55,17
51104,2004,20.263396185726386,0.16666666666666666,43,14
60101,2004,11.591619968241524,0.041666666666666664,30,7
60102,2004,12.152461098807015,0.041666666666666664,34,6
60103,2004,11.303711956037565,0.041666666666666664,33,6
60104,2004,10.73923653587715,0.041666666666666664,33,7
60105,2004,11.5850206983571,0.041666666666666664,34,6
60106,2004,11.731196345341399,0.041666666666666664,30,7
60201,2004,11.858683195094436,0.08333333333333333,27,1
60202,2004,10.771819754732077,0.08333333333333333,29,1
60203,2004,11.45631738959151,0.08333333333333333,29,2
60301,2004,8.992322908753113,0.041666666666666664,31,5
60302,2004,10.646246166037285,0.08333333333333333,31,7
60303,2004,11.571321134625286,0.041666666666666664,29,4
60401,2004,11.991439665488432,0.08333333333333333,31,2
60402,2004,11.810416903496527,0.08333333333333333,30,2
60403,2004,11.074407093928736,0.08333333333333333,29,7
70101,2004,27.56868992824318,0.20833333333333334,37,13
70102,2004,27.550230715319938,0.20833333333333334,37,13
70103,2004,27.408138226420153,0.16666666666666666,36,15
70104,2004,27.481672576943424,0.20833333333333334,36,13
70201,2004,22.420513714342608,0.5416666666666666,55,16
70202,2004,25.876814421899397,0.4583333333333333,30,9
70203,2004,27.259080931141686,0.25,42,17
70204,2004,26.54960231442408,0.20833333333333334,31,8
70205,2004,26.59824837508132,0.25,47,17
80101,2004,13.953772494321889,0.4583333333333333,48,20
80103,2004,13.529754581142875,0.4583333333333333,48,20
80104,2004,13.70445857853962,0.4583333333333333,48,20
80105,2004,13.898221206002015,0.4583333333333333,48,20
80106,2004,13.917159305183196,0.4583333333333333,48,21
80107,2004,13.56825143759218,0.4166666666666667,49,20
80108,2004,13.824509034348463,0.5,49,19
80109,2004,13.684299460161482,0.4583333333333333,49,19
80110,2004,14.061926207232549,0.4583333333333333,48,19
80111,2004,11.837316252073265,0.4166666666666667,49,17
10102,2005,13.235926599505369,0.4583333333333333,45,11
10103,2005,10.970265118049587,0.5,38,10
10104,2005,15.396470377112653,0.375,39,9
10105,2005,13.619395332292784,0.5833333333333334,53,8
10106,2005,14.654449415928806,0.5416666666666666,42,11
10201,2005,17.982397333084908,0.5,48,14
10202,2005,18.33164057974065,0.5833333333333334,46,13
10301,2005,13.433875329234827,0.4166666666666667,45,11
10302,2005,17.137558850625503,0.5833333333333334,48,11
10303,2005,14.77247090331171,0.5416666666666666,49,15
10304,2005,13.724285504577988,0.4583333333333333,45,11
10401,2005,19.801826084368262,0.75,56,18
10402,2005,18.57231049910709,0.7083333333333334,52,20
10501,2005,20.27331658899543,0.7083333333333334,50,15
10502,2005,19.72446005452955,0.625,43,12
10503,2005,17.744303960286366,0.5416666666666666,50,16
10601,2005,17.791126492868013,0.5416666666666666,50,18
10602,2005,18.347713742767425,0.4583333333333333,52,20
10603,2005,18.755697617773404,0.4583333333333333,51,16
10604,2005,17.1527525690249,0.5416666666666666,49,18
10701,2005,17.4035321475078,0.4583333333333333,43,12
10702,2005,15.762757714630897,0.5416666666666666,47,11
10703,2005,17.24544687746291,0.4166666666666667,38,12
10704,2005,17.305891275382944,0.5,45,10
10801,2005,18.56867963941131,0.625,51,18
10802,2005,18.956333586041204,0.6666666666666666,47,17
10803,2005,NA,NA,0,0
10804,2005,18.21659744652392,0.5833333333333334,51,17
10805,2005,18.028638386467662,0.625,56,18
10901,2005,15.221731873483838,0.16666666666666666,30,3
10902,2005,17.83580968410901,0.4583333333333333,39,8
10903,2005,16.065980145656678,0.16666666666666666,32,8
11001,2005,14.004650570403964,0.5833333333333334,49,15
11002,2005,16.62677260599112,0.625,53,18
11003,2005,19.821761636455616,0.5416666666666666,48,12
11004,2005,17.51754283941065,0.6666666666666666,48,14
11101,2005,18.531275899226586,0.5416666666666666,45,16
11102,2005,18.376161221319297,0.625,49,20
11103,2005,18.566724089804246,0.4583333333333333,45,17
11201,2005,20.287405538641142,0.7083333333333334,59,21
11202,2005,19.925010255533337,0.8333333333333334,65,23
11203,2005,20.71635893574584,0.8333333333333334,59,28
11301,2005,17.538653762068698,0.5,45,10
11302,2005,13.004183148945035,0.375,36,5
11303,2005,15.811345459135701,0.3333333333333333,39,6
11401,2005,16.851153099989848,0.4583333333333333,43,11
11402,2005,14.287891818908843,0.5833333333333334,52,12
11501,2005,17.956922230389164,0.5833333333333334,46,15
11502,2005,17.716989637966698,0.5,45,17
11503,2005,17.28314011129844,0.5416666666666666,53,16
11504,2005,18.096598125161492,0.5,46,15
11601,2005,18.164361498787414,0.5833333333333334,45,13
11602,2005,18.155019378136814,0.5833333333333334,45,13
11603,2005,18.148508504755945,0.5416666666666666,46,12
11701,2005,18.81148907158681,0.5416666666666666,48,13
11702,2005,18.61013584746839,0.5416666666666666,49,12
11703,2005,18.736559657068423,0.5416666666666666,48,10
11801,2005,18.65229709427434,0.5416666666666666,41,11
11802,2005,18.715209891260287,0.5416666666666666,44,11
11901,2005,18.24216364280386,0.5416666666666666,46,14
11902,2005,18.364827053465387,0.5833333333333334,48,13
11903,2005,18.304522846265687,0.5416666666666666,48,11
11904,2005,18.57243515608189,0.5416666666666666,51,12
12001,2005,18.59003453924123,0.5833333333333334,49,15
12002,2005,18.619554211333956,0.5416666666666666,47,12
12003,2005,18.504524882272126,0.5833333333333334,49,14
12101,2005,18.385565967300195,0.5416666666666666,48,14
12102,2005,17.77063713607621,0.5416666666666666,48,16
12103,2005,18.04067113943884,0.5833333333333334,46,15
12104,2005,18.627201377660917,0.5416666666666666,44,11
12201,2005,18.526293396630024,0.5,36,12
12202,2005,18.225801811806196,0.5416666666666666,42,14
12203,2005,18.27259877036254,0.5416666666666666,39,15
12301,2005,17.320138105869702,0.4166666666666667,46,9
12302,2005,17.386592918870857,0.5,45,10
12303,2005,16.323119720298816,0.5,50,10
12401,2005,15.25949681448727,0.5833333333333334,52,17
12402,2005,15.107579302659866,0.5416666666666666,52,13
12403,2005,17.9426073441239,0.5416666666666666,49,12
12404,2005,18.064774040103806,0.5416666666666666,50,13
12405,2005,18.09743755512589,0.5416666666666666,47,12
12501,2005,18.4949154191013,0.7083333333333334,44,15
12502,2005,18.297495392799703,0.625,45,17
12503,2005,18.29010949375019,0.5833333333333334,44,13
12504,2005,18.28771810262564,0.5833333333333334,44,12
12601,2005,18.04269028109756,0.5833333333333334,45,15
12602,2005,18.428909527073476,0.5833333333333334,49,16
12701,2005,17.73825846532589,0.5416666666666666,42,11
12702,2005,18.075928939102038,0.5416666666666666,43,12
12703,2005,17.933407653442668,0.5,45,11
12801,2005,18.385391401833566,0.5416666666666666,49,12
12802,2005,17.84575699900191,0.5416666666666666,47,10
20101,2005,12.552347485218721,0.4583333333333333,36,11
20102,2005,12.64398016768164,0.4583333333333333,41,11
20103,2005,13.685728582085703,0.375,38,9
20201,2005,14.372603795648065,0.20833333333333334,35,9
20202,2005,13.43561463683801,0.375,39,11
20203,2005,15.210042092790156,0.125,35,8
20301,2005,14.339561240484924,0.5,46,15
20302,2005,14.821430379117812,0.4166666666666667,46,14
20303,2005,14.735481817665447,0.5,45,13
20401,2005,13.35235904309197,0.2916666666666667,35,12
20402,2005,14.630298536674257,0.16666666666666666,29,5
20403,2005,13.631205732531798,0.16666666666666666,31,3
20501,2005,13.710895553502153,0.5416666666666666,42,13
20502,2005,13.895351569610703,0.5416666666666666,43,12
20503,2005,14.703088179178375,0.75,47,16
20504,2005,14.3251921898544,0.5416666666666666,46,14
20505,2005,13.981386986267633,0.5416666666666666,46,15
20601,2005,15.781850255413975,0.5833333333333334,44,15
20602,2005,15.761146309494693,0.5833333333333334,43,14
20603,2005,15.841622416871248,0.5833333333333334,43,15
20604,2005,16.0137594313134,0.7083333333333334,43,15
20605,2005,15.964062403629333,0.625,44,15
20606,2005,15.9154382967808,0.625,42,14
20607,2005,16.000818888777935,0.7083333333333334,42,14
20701,2005,15.617751541581276,0.5416666666666666,43,13
20702,2005,15.309230375530765,0.5,41,12
20703,2005,15.210611884574519,0.5416666666666666,43,12
20801,2005,15.639921319924458,0.5416666666666666,43,14
20802,2005,15.618105238326248,0.5416666666666666,42,15
20803,2005,15.474658487931075,0.5416666666666666,43,12
20804,2005,15.642189426739101,0.5416666666666666,44,15
20901,2005,15.44574018863774,0.5416666666666666,43,14
20902,2005,15.515449890306254,0.5416666666666666,42,14
20903,2005,14.45193651726397,0.4583333333333333,40,12
20904,2005,14.770317847804224,0.5,41,12
21001,2005,15.57299576654783,0.5416666666666666,43,16
21002,2005,12.64605786447948,0.5,40,12
21003,2005,15.447274530728103,0.5416666666666666,42,15
21004,2005,14.13766973369749,0.5,42,13
21005,2005,14.867265355934295,0.5,42,13
21101,2005,14.805680051613017,0.4583333333333333,41,14
21102,2005,14.879525673257774,0.4583333333333333,40,13
21103,2005,14.684542154736766,0.4583333333333333,41,13
21104,2005,15.002617993200639,0.5,41,13
21105,2005,13.955474263202985,0.4583333333333333,40,12
21201,2005,14.638830596502196,0.4583333333333333,42,13
21202,2005,15.02676740907852,0.5,41,15
21203,2005,15.127408134647991,0.5416666666666666,42,14
21204,2005,15.327740957481407,0.5416666666666666,44,15
21205,2005,15.209809384882242,0.5416666666666666,43,14
21301,2005,15.353360322322555,0.5416666666666666,44,15
21302,2005,15.647499669956398,0.5416666666666666,44,18
21303,2005,15.80588362733729,0.5416666666666666,43,15
21304,2005,14.810707018426735,0.5,44,14
21305,2005,15.234224241069427,0.5,45,17
21401,2005,15.130839677031014,0.5416666666666666,43,12
21402,2005,14.847262002983257,0.5833333333333334,40,12
21501,2005,14.49140583880795,0.375,40,10
21502,2005,17.45232096815528,0.5,37,7
21503,2005,16.46623282998827,0.20833333333333334,34,7
21601,2005,15.393670355507991,0.125,35,9
21602,2005,15.69979609985089,0.20833333333333334,29,8
21603,2005,15.19451386645649,0.20833333333333334,29,11
21701,2005,14.039695455150486,0.5,49,13
21703,2005,13.732345450727342,0.4166666666666667,44,14
21704,2005,14.089626470996373,0.4583333333333333,49,13
30101,2005,21.122775702279235,0.6666666666666666,57,22
30102,2005,21.20601031766082,0.625,61,21
30103,2005,21.169318211895217,0.6666666666666666,59,21
30201,2005,21.242425783237803,0.7083333333333334,62,22
30202,2005,21.23762952187505,0.7083333333333334,59,21
30203,2005,21.252827982272265,0.7083333333333334,60,20
30204,2005,21.31392676961071,0.7083333333333334,62,23
30301,2005,21.235508820528562,0.6666666666666666,59,20
30302,2005,21.34414814163167,0.7083333333333334,59,22
30303,2005,21.08003702565243,0.6666666666666666,58,21
30304,2005,21.11634139440018,0.7083333333333334,59,22
30305,2005,21.040501081062786,0.75,59,23
30306,2005,20.99725502778458,0.7083333333333334,59,23
30401,2005,21.120218753684682,0.7083333333333334,58,25
30402,2005,20.93186271691418,0.7083333333333334,59,25
30403,2005,21.28132966196155,0.7083333333333334,60,23
30404,2005,20.826712701090006,0.75,60,23
30501,2005,21.38723735564448,0.7083333333333334,59,22
30502,2005,21.387803102520593,0.7083333333333334,59,21
30503,2005,21.336430621071123,0.7083333333333334,60,21
30504,2005,21.27881736743717,0.7083333333333334,59,22
30601,2005,25.03899107414233,0.7083333333333334,71,14
30602,2005,24.850475754149947,0.7083333333333334,70,15
30603,2005,23.757950283840838,0.6666666666666666,59,10
30604,2005,24.679579944480846,0.6666666666666666,63,13
30605,2005,21.939442026453985,0.5,45,5
30701,2005,21.04803936520122,0.7916666666666666,57,20
30702,2005,19.63037187642413,0.8333333333333334,63,25
30703,2005,17.558884999849422,0.8333333333333334,58,25
30801,2005,23.052788549198095,0.8333333333333334,56,26
30803,2005,22.98360590812865,0.7083333333333334,66,28
30804,2005,21.893873229570566,0.75,56,21
30805,2005,23.507939290414825,0.9166666666666666,67,33
30901,2005,21.365584270595875,0.875,61,32
30902,2005,21.066484192492688,0.8333333333333334,60,26
30903,2005,21.648184282812966,0.875,62,32
30904,2005,19.523328396885862,0.875,62,28
30905,2005,20.77231789310531,0.875,63,30
30906,2005,21.28392491405971,0.875,60,31
30907,2005,21.37836037188172,0.875,60,31
30908,2005,21.32259753926451,0.875,62,32
30909,2005,21.542426586154775,0.875,60,34
30910,2005,21.57597323214916,0.875,60,34
31001,2005,21.076966892421055,0.7083333333333334,59,23
31002,2005,20.204930204909424,0.7916666666666666,57,23
31003,2005,20.816655419630084,0.7083333333333334,57,27
31004,2005,20.85256738279584,0.75,61,27
31101,2005,19.974250198722018,0.8333333333333334,65,28
31102,2005,21.166648389213957,0.75,59,26
31103,2005,21.0061697848133,0.75,60,25
31104,2005,20.84721029915074,0.8333333333333334,61,27
31105,2005,21.117409428449317,0.7083333333333334,57,26
31106,2005,21.03208139249024,0.7083333333333334,59,25
31201,2005,24.06687497837962,0.9583333333333334,88,30
31202,2005,23.351659983517653,0.8333333333333334,77,34
31203,2005,23.82791226007906,0.875,76,34
31301,2005,21.425588416723564,0.7083333333333334,58,26
31302,2005,21.210730310224864,0.7083333333333334,59,27
31303,2005,19.680563435359634,0.7083333333333334,56,24
31304,2005,21.09996831906759,0.7083333333333334,60,25
31305,2005,21.485707063805222,0.7083333333333334,66,26
31401,2005,20.797398823363295,0.7083333333333334,62,24
31402,2005,21.351687880954927,0.7083333333333334,62,26
31403,2005,21.257148036398835,0.7083333333333334,63,24
31501,2005,27.029753670047057,0.6666666666666666,60,22
31502,2005,26.12678487003112,0.5833333333333334,61,10
31503,2005,23.758318437233154,0.8333333333333334,66,18
31601,2005,20.936852688003373,0.5,47,21
31602,2005,21.183585746728337,0.5416666666666666,47,21
31603,2005,21.021697430411674,0.5,46,18
31605,2005,21.245625148079807,0.5416666666666666,48,19
31606,2005,20.39884559591109,0.5833333333333334,53,25
31607,2005,20.797744825442123,0.5,49,21
31608,2005,21.12231090035999,0.625,50,27
31701,2005,18.763013944855892,0.8333333333333334,62,25
31801,2005,24.285354329370282,0.7083333333333334,75,19
31802,2005,24.896362250785476,0.75,81,22
31901,2005,22.478247365319742,0.7083333333333334,55,26
31902,2005,20.465624813206194,0.8333333333333334,60,21
31903,2005,20.96735776949454,0.75,57,26
31904,2005,22.084880932281447,0.7916666666666666,48,26
31905,2005,21.9850006424884,0.8333333333333334,59,25
40101,2005,17.18693772848896,0.4583333333333333,37,12
40102,2005,14.75453936685313,0.4583333333333333,42,9
40103,2005,16.248053903338626,0.5,39,11
40104,2005,16.470871128554766,0.5,38,10
40105,2005,17.04936979802693,0.4583333333333333,38,11
40106,2005,17.204104101874986,0.4583333333333333,37,12
40107,2005,17.02573765695905,0.4583333333333333,38,12
40201,2005,16.77329875650187,0.5,38,15
40202,2005,16.786389540177282,0.5,38,13
40203,2005,17.077500523760566,0.4583333333333333,38,11
40204,2005,17.09117468361084,0.4583333333333333,40,12
40205,2005,16.186154646088706,0.5,40,10
40301,2005,16.945353494116805,0.4166666666666667,39,13
40302,2005,16.798654029465848,0.4583333333333333,41,13
40303,2005,16.213664421153062,0.5,39,12
40304,2005,16.287275393023382,0.5,41,13
40401,2005,17.10698122406772,0.4166666666666667,39,14
40402,2005,17.160320105043482,0.4166666666666667,38,13
40403,2005,17.050109119993856,0.4166666666666667,38,14
40501,2005,15.750669187611626,0.5,38,9
40502,2005,15.852078841584836,0.5416666666666666,37,9
40503,2005,17.345659264961785,0.6666666666666666,39,8
40504,2005,17.071628993593208,0.625,39,14
40601,2005,17.720170409432107,0.5416666666666666,46,13
40602,2005,20.305768404174877,0.625,39,10
40701,2005,15.606365483208528,0.5,43,15
