SA3_CODE16,Year,AvgTemp,rHist_tHeatAvg,rSpat_rHist_tHeatAvg,cSpat_rHist_tHeatAvg,nAtRisk_tHeat,nHighRisk_tHeat,rHist_tHeat,rSpat_rHist_tHeat,cSpat_rHist_tHeat,nHW_EHF,nSHW_EHF,EHFAvg,rSpat_EHFAvg,cSpat_EHFAvg,rHist_tColdAvg,rSpat_rHist_tColdAvg,cSpat_rHist_tColdAvg,nAtRisk_tCold,nHighRisk_tCold,rHist_tCold,rSpat_rHist_tCold,cSpat_rHist_tCold,nCW_ECF,nSCW_ECF,ECFAvg,rSpat_ECFAvg,cSpat_ECFAvg
10801,2000,18.150450004173113,0.19047619047619047,0.3492537313432836,2,36,11,174.64880719593273,0.45535714285714285,3,7,3,5.701264644820783,0.5803571428571429,3,0.8095238095238095,0.5552238805970149,3,66,22,191.35119280406727,0.5505952380952381,3,21,6,2.3419786480353,0.5148809523809523,3
10802,2000,18.570170304533573,0.2857142857142857,0.5761194029850746,3,40,8,179.51466562377786,0.6488095238095238,4,5,0,0.8125205992246003,0.1636904761904762,1,0.7142857142857143,0.408955223880597,3,58,19,186.48533437622214,0.35714285714285715,2,11,5,5.504501973119965,0.8630952380952381,5
10803,2000,NA,NA,NA,NA,0,0,0,0.002976190476190476,1,0,0,0,0.002976190476190476,1,NA,NA,NA,0,0,0,0.002976190476190476,1,0,0,0,0.002976190476190476,1
10804,2000,17.85507708694277,0.3333333333333333,0.5970149253731343,3,36,8,177.2788423934298,0.5982142857142857,3,3,0,2.318080721128712,0.3125,2,0.6666666666666667,0.3940298507462687,2,57,19,188.7211576065702,0.40773809523809523,3,13,4,3.487084092653028,0.6815476190476191,4
10805,2000,17.634278892972027,0.2857142857142857,0.5761194029850746,3,40,12,178.3217311954113,0.6160714285714286,4,6,0,2.0873664167366925,0.27380952380952384,2,0.7142857142857143,0.408955223880597,3,64,23,187.6782688045887,0.3898809523809524,2,20,6,2.3216566265498915,0.5059523809523809,3
10901,2000,15.263819257812985,0.23809523809523808,0.4507462686567164,3,49,11,177.20088645548168,0.5922619047619048,3,8,0,5.335656817569389,0.5476190476190477,3,0.7619047619047619,0.4298507462686567,3,64,18,188.79911354451832,0.41369047619047616,3,14,5,2.8972377970660457,0.6279761904761905,4
10902,2000,17.688825924265863,0.38095238095238093,0.6119402985074627,4,48,17,177.60461478294877,0.6041666666666666,4,9,1,9.129977147519156,0.7142857142857143,4,0.6190476190476191,0.3850746268656716,2,66,23,188.39538521705123,0.4017857142857143,3,16,0,0.790718311568098,0.08630952380952381,1
10903,2000,16.084334538330516,0.23809523809523808,0.4507462686567164,3,49,16,176.02711510885152,0.5595238095238095,3,9,1,10.906355298624252,0.8035714285714286,5,0.7619047619047619,0.4298507462686567,3,72,23,189.97288489114848,0.44642857142857145,3,16,0,1.1924414234061327,0.2708333333333333,2
11001,2000,13.201881330141763,0.14285714285714285,0.1791044776119403,1,29,3,172.82192673706166,0.31845238095238093,2,0,0,0,0.002976190476190476,1,0.8571428571428572,0.6567164179104478,4,69,29,193.17807326293834,0.6875,4,19,4,4.118875482147221,0.7023809523809523,4
11002,2000,15.976062611064526,0.3333333333333333,0.5970149253731343,3,25,6,176.6872637205058,0.5833333333333334,3,0,0,0,0.002976190476190476,1,0.6666666666666667,0.3940298507462687,2,57,22,189.3127362794942,0.4226190476190476,3,18,6,5.479904821858424,0.8601190476190477,5
11003,2000,19.346338644425916,0.38095238095238093,0.6119402985074627,4,32,3,178.5262677616999,0.6220238095238095,4,0,0,0,0.002976190476190476,1,0.6190476190476191,0.3850746268656716,2,52,24,187.4737322383001,0.38392857142857145,2,16,7,6.715257877441645,0.9255952380952381,5
11004,2000,16.730427179619323,0.23809523809523808,0.4507462686567164,3,34,2,174.6593664450528,0.46130952380952384,3,0,0,0,0.002976190476190476,1,0.7619047619047619,0.4298507462686567,3,61,26,191.3406335549472,0.5446428571428571,3,22,6,4.389364975674699,0.7202380952380952,4
11101,2000,18.083270207961263,0.19047619047619047,0.3492537313432836,2,33,12,174.2591578672924,0.4226190476190476,3,8,2,7.911221769757312,0.6577380952380952,4,0.8095238095238095,0.5552238805970149,3,65,24,191.7408421327076,0.5833333333333334,3,21,3,1.5546626816649478,0.35119047619047616,2
11102,2000,17.918766750710542,0.23809523809523808,0.4507462686567164,3,33,12,175.73054360578803,0.5416666666666666,3,7,2,7.719452486148717,0.6517857142857143,4,0.7619047619047619,0.4298507462686567,3,60,24,190.26945639421197,0.4642857142857143,3,20,2,1.521479225958517,0.3392857142857143,2
11103,2000,18.11638656357459,0.14285714285714285,0.1791044776119403,1,35,12,172.60565767175075,0.30654761904761907,2,9,3,7.627933319919445,0.6488095238095238,4,0.8571428571428572,0.6567164179104478,4,67,25,193.39434232824925,0.6994047619047619,4,22,3,1.5678797985029032,0.3601190476190476,2
11201,2000,19.485683071971593,0.09523809523809523,0.08656716417910448,1,19,4,170.65832355625082,0.2708333333333333,2,3,0,1.2532304345682517,0.21428571428571427,2,0.9047619047619048,0.826865671641791,5,58,26,195.34167644374918,0.7351190476190477,4,19,7,5.677990366235568,0.8809523809523809,5
11202,2000,19.00313863633218,0.14285714285714285,0.1791044776119403,1,27,8,172.39056185634206,0.29464285714285715,2,3,0,4.70850164771578,0.5178571428571429,3,0.8571428571428572,0.6567164179104478,4,62,25,193.60943814365794,0.7113095238095238,4,20,6,4.587046559532342,0.75,4
11203,2000,19.83526940151154,0.14285714285714285,0.1791044776119403,1,19,6,170.5661582583757,0.26785714285714285,2,1,0,0.394517265881366,0.13690476190476192,1,0.8571428571428572,0.6567164179104478,4,66,25,195.4338417416243,0.7380952380952381,4,18,8,8.05757825363725,0.9851190476190477,5
11301,2000,16.90977847821679,0.09523809523809523,0.08656716417910448,1,42,9,173.44270629644114,0.34523809523809523,2,7,0,4.792431940987234,0.5267857142857143,3,0.9047619047619048,0.826865671641791,5,71,21,192.55729370355886,0.6607142857142857,4,15,2,2.407982128932674,0.5267857142857143,3
11302,2000,12.688404954418557,0.19047619047619047,0.3492537313432836,2,51,13,175.95202711510885,0.5505952380952381,3,7,0,3.6169683294255224,0.4494047619047619,3,0.8095238095238095,0.5552238805970149,3,69,22,190.04797288489115,0.45535714285714285,3,20,6,3.1640136558285925,0.6607142857142857,4
11303,2000,15.500255265539526,0.14285714285714285,0.1791044776119403,1,49,10,176.04275844088124,0.5625,3,6,0,2.235136451607998,0.2916666666666667,2,0.8571428571428572,0.6567164179104478,4,67,25,189.95724155911876,0.44345238095238093,3,16,4,3.293263809292582,0.6726190476190477,4
11401,2000,16.573409937462305,0.23809523809523808,0.4507462686567164,3,47,18,173.87198539955676,0.39285714285714285,2,9,3,5.351037987017132,0.5505952380952381,3,0.7619047619047619,0.4298507462686567,3,74,31,192.12801460044324,0.6130952380952381,4,22,3,1.4516056989952573,0.3273809523809524,2
11402,2000,13.820948846631417,0.23809523809523808,0.4507462686567164,3,47,12,176.10063876939122,0.5684523809523809,3,8,1,6.575458221900714,0.625,4,0.7619047619047619,0.4298507462686567,3,67,25,189.89936123060878,0.4375,3,20,5,3.3205624712643167,0.6785714285714286,4
11501,2000,17.38389340801335,0.19047619047619047,0.3492537313432836,2,46,16,173.52639812280015,0.3482142857142857,2,10,0,2.911050311063586,0.38095238095238093,2,0.8095238095238095,0.5552238805970149,3,70,28,192.47360187719985,0.6577380952380952,4,21,5,2.8262681098853935,0.6160714285714286,4
11502,2000,17.168183287249406,0.14285714285714285,0.1791044776119403,1,44,15,173.15995307000392,0.3333333333333333,2,7,0,3.9711549443070235,0.49107142857142855,3,0.8571428571428572,0.6567164179104478,4,71,28,192.84004692999608,0.6726190476190477,4,24,5,2.5568360419043965,0.5654761904761905,3
11503,2000,16.678163369896808,0.14285714285714285,0.1791044776119403,1,47,12,172.59692347803414,0.30357142857142855,2,5,0,1.4547659233968366,0.2261904761904762,2,0.8571428571428572,0.6567164179104478,4,75,30,193.40307652196586,0.7023809523809523,4,25,9,3.196058433097908,0.6666666666666666,4
11504,2000,17.54229472785975,0.14285714285714285,0.1791044776119403,1,46,13,173.24507886846564,0.3392857142857143,2,6,0,2.4911581037223445,0.3333333333333333,2,0.8571428571428572,0.6567164179104478,4,73,29,192.75492113153436,0.6666666666666666,4,26,6,2.630125726322927,0.5803571428571429,3
11601,2000,17.632700021555365,0.19047619047619047,0.3492537313432836,2,45,16,174.18954503976013,0.4107142857142857,3,10,0,2.2533586734500104,0.3005952380952381,2,0.8095238095238095,0.5552238805970149,3,72,29,191.81045496023987,0.5952380952380952,3,23,4,2.3274607112197727,0.5089285714285714,3
11602,2000,17.60712615441928,0.19047619047619047,0.3492537313432836,2,46,16,173.70486246903923,0.36904761904761907,2,8,0,2.379673464758811,0.31845238095238093,2,0.8095238095238095,0.5552238805970149,3,71,29,192.29513753096077,0.6369047619047619,4,24,5,2.4536050670804723,0.5416666666666666,3
11603,2000,17.620742264544344,0.19047619047619047,0.3492537313432836,2,46,16,173.8775909268674,0.3958333333333333,2,8,0,1.8125196876210667,0.24107142857142858,2,0.8095238095238095,0.5552238805970149,3,70,27,192.1224090731326,0.6101190476190477,4,24,6,2.4442114547808043,0.5357142857142857,3
11701,2000,18.368011897270364,0.23809523809523808,0.4507462686567164,3,46,18,175.00664841611263,0.4851190476190476,3,13,4,5.677581878780416,0.5744047619047619,3,0.7619047619047619,0.4298507462686567,3,64,24,190.99335158388737,0.5208333333333334,3,24,7,2.099223369199858,0.45535714285714285,3
11702,2000,18.174155789212026,0.23809523809523808,0.4507462686567164,3,44,18,175.1123712684135,0.5059523809523809,3,12,2,5.825514479231336,0.5922619047619048,3,0.7619047619047619,0.4298507462686567,3,65,26,190.8876287315865,0.5,3,22,6,2.387541272181062,0.5238095238095238,3
11703,2000,18.32996431100564,0.23809523809523808,0.4507462686567164,3,46,19,175.5552079259549,0.5267857142857143,3,11,3,6.629989631089299,0.6279761904761905,4,0.7619047619047619,0.4298507462686567,3,65,21,190.4447920740451,0.4791666666666667,3,22,5,2.137856544750443,0.4642857142857143,3
11801,2000,18.28694664121905,0.23809523809523808,0.4507462686567164,3,48,19,176.02111849824013,0.5535714285714286,3,11,3,6.97272368027664,0.6398809523809523,4,0.7619047619047619,0.4298507462686567,3,66,21,189.97888150175987,0.4523809523809524,3,22,6,2.173157941050571,0.4732142857142857,3
11802,2000,18.319059027131576,0.23809523809523808,0.4507462686567164,3,47,20,175.64541780732628,0.5327380952380952,3,13,3,5.794057797855843,0.5863095238095238,3,0.7619047619047619,0.4298507462686567,3,63,22,190.35458219267372,0.4732142857142857,3,21,6,2.289818954646223,0.49404761904761907,3
11901,2000,17.773448316516777,0.19047619047619047,0.3492537313432836,2,46,19,174.74722982661973,0.47619047619047616,3,12,0,3.8824061157553893,0.47619047619047616,3,0.8095238095238095,0.5552238805970149,3,72,29,191.25277017338027,0.5297619047619048,3,20,6,2.7263477339183897,0.6041666666666666,4
11902,2000,17.909168494482888,0.19047619047619047,0.3492537313432836,2,45,19,175.15591187589624,0.5089285714285714,3,12,1,4.821689404103762,0.5327380952380952,3,0.8095238095238095,0.5552238805970149,3,70,25,190.84408812410376,0.49702380952380953,3,21,6,2.6617277683226512,0.5863095238095238,3
11903,2000,17.843529704164286,0.19047619047619047,0.3492537313432836,2,45,19,174.59196975622473,0.44642857142857145,3,11,1,4.92915679656099,0.5357142857142857,3,0.8095238095238095,0.5552238805970149,3,70,27,191.40803024377524,0.5595238095238095,3,22,6,2.695335135854928,0.5982142857142857,3
11904,2000,18.10932432534428,0.19047619047619047,0.3492537313432836,2,43,19,174.67135966627558,0.46726190476190477,3,12,1,5.295450714553052,0.5446428571428571,3,0.8095238095238095,0.5552238805970149,3,69,28,191.32864033372442,0.5386904761904762,3,23,6,2.4667983453242504,0.5505952380952381,3
12001,2000,18.14007942997367,0.23809523809523808,0.4507462686567164,3,45,18,175.42132707600052,0.5238095238095238,3,11,2,5.664858982872412,0.5714285714285714,3,0.7619047619047619,0.4298507462686567,3,68,20,190.57867292399948,0.48214285714285715,3,20,5,2.1998469564017227,0.4851190476190476,3
12002,2000,18.19830210384776,0.23809523809523808,0.4507462686567164,3,45,18,175.10611393560163,0.5029761904761905,3,11,2,6.255941762505774,0.6130952380952381,4,0.7619047619047619,0.4298507462686567,3,67,21,190.89388606439837,0.5029761904761905,3,22,5,2.1664223075702522,0.46726190476190477,3
12003,2000,18.05904115002736,0.23809523809523808,0.4507462686567164,3,46,19,175.56029200886456,0.5297619047619048,3,11,2,5.8109536168874545,0.5892857142857143,3,0.7619047619047619,0.4298507462686567,3,67,23,190.43970799113544,0.47619047619047616,3,21,6,2.451346396984432,0.5386904761904762,3
12101,2000,17.95053138127093,0.23809523809523808,0.4507462686567164,3,46,17,174.51192804067267,0.44047619047619047,3,11,2,5.764080746089016,0.5833333333333334,3,0.7619047619047619,0.4298507462686567,3,67,20,191.48807195932733,0.5654761904761905,3,21,5,2.1107426954765294,0.4583333333333333,3
12102,2000,17.24030521132039,0.19047619047619047,0.3492537313432836,2,46,16,173.63551036370748,0.3601190476190476,2,9,0,4.543301735759674,0.5089285714285714,3,0.8095238095238095,0.5552238805970149,3,65,24,192.36448963629252,0.6458333333333334,4,22,5,2.4551554229555124,0.5476190476190477,3
12103,2000,17.54851469668969,0.19047619047619047,0.3492537313432836,2,47,17,174.04249771868075,0.40476190476190477,3,9,1,5.465114646061098,0.5565476190476191,3,0.8095238095238095,0.5552238805970149,3,66,22,191.95750228131925,0.6011904761904762,4,21,5,2.281309765911626,0.49107142857142855,3
12104,2000,18.247870554689502,0.23809523809523808,0.4507462686567164,3,47,17,175.65675922304786,0.5357142857142857,3,11,2,6.518281704136221,0.6220238095238095,4,0.7619047619047619,0.4298507462686567,3,66,20,190.34324077695214,0.47023809523809523,3,21,5,2.091301116911382,0.4494047619047619,3
12201,2000,18.197858958296443,0.23809523809523808,0.4507462686567164,3,48,19,175.86416373354191,0.5446428571428571,3,11,4,6.707257487682466,0.6339285714285714,4,0.7619047619047619,0.4298507462686567,3,67,21,190.13583626645809,0.46130952380952384,3,21,5,2.0857293804013133,0.44642857142857145,3
12202,2000,17.85836803277985,0.23809523809523808,0.4507462686567164,3,44,17,175.04536566288618,0.49107142857142855,3,10,2,6.306920221915276,0.6160714285714286,4,0.7619047619047619,0.4298507462686567,3,66,24,190.95463433711382,0.5148809523809523,3,20,5,2.1345488718113987,0.46130952380952384,3
12203,2000,17.89071479521163,0.23809523809523808,0.4507462686567164,3,47,16,175.084734715161,0.49404761904761907,3,11,2,6.15770786543608,0.6071428571428571,4,0.7619047619047619,0.4298507462686567,3,65,20,190.915265284839,0.5119047619047619,3,21,5,2.078488650042528,0.44345238095238093,3
12301,2000,16.8599699384538,0.14285714285714285,0.1791044776119403,1,45,14,172.84187198539956,0.32142857142857145,2,6,0,2.7237082244172965,0.35714285714285715,2,0.8571428571428572,0.6567164179104478,4,73,29,193.15812801460044,0.6845238095238095,4,28,6,2.454126629316843,0.5446428571428571,3
12302,2000,16.95459974051437,0.19047619047619047,0.3492537313432836,2,47,15,173.71072871855037,0.37202380952380953,2,11,0,2.0983792111259243,0.27976190476190477,2,0.8095238095238095,0.5552238805970149,3,71,27,192.2892712814496,0.6339285714285714,4,24,6,2.6059977511424046,0.5714285714285714,3
12303,2000,15.837593921466576,0.19047619047619047,0.3492537313432836,2,46,15,172.80224221092425,0.3125,2,8,0,3.294076357829452,0.40476190476190477,3,0.8095238095238095,0.5552238805970149,3,70,31,193.19775778907575,0.6934523809523809,4,28,7,2.6708008033032433,0.5892857142857143,3
12401,2000,14.588744612373342,0.09523809523809523,0.08656716417910448,1,50,13,171.54034676052666,0.28273809523809523,2,8,0,2.906832060509686,0.37797619047619047,2,0.9047619047619048,0.826865671641791,5,78,29,194.45965323947334,0.7232142857142857,4,26,7,4.184444472794007,0.7053571428571429,4
12402,2000,14.484703570600518,0.14285714285714285,0.1791044776119403,1,46,11,172.0508408290966,0.2857142857142857,2,7,0,3.474761521575977,0.4375,3,0.8571428571428572,0.6567164179104478,4,73,33,193.9491591709034,0.7202380952380952,4,28,7,3.4947007397072554,0.6845238095238095,4
12403,2000,17.39423131917162,0.14285714285714285,0.1791044776119403,1,49,12,172.90627036892192,0.3244047619047619,2,4,0,3.075003680299651,0.3958333333333333,2,0.8571428571428572,0.6567164179104478,4,77,30,193.09372963107808,0.6815476190476191,4,28,7,2.424352479539886,0.5297619047619048,3
12404,2000,17.492888502724465,0.14285714285714285,0.1791044776119403,1,46,12,172.8141050710468,0.31547619047619047,2,3,0,2.372241522315686,0.31547619047619047,2,0.8571428571428572,0.6567164179104478,4,75,30,193.1858949289532,0.6904761904761905,4,22,6,3.5620463532812483,0.6875,4
12405,2000,17.579757580860928,0.14285714285714285,0.1791044776119403,1,47,15,173.77278060226828,0.38095238095238093,2,7,0,1.9463067002090386,0.25892857142857145,2,0.8571428571428572,0.6567164179104478,4,74,28,192.22721939773172,0.625,4,27,6,2.239111082550729,0.4880952380952381,3
12501,2000,18.006183929008543,0.23809523809523808,0.4507462686567164,3,47,20,176.11576065701993,0.5714285714285714,3,13,0,3.941499532032741,0.48214285714285715,3,0.7619047619047619,0.4298507462686567,3,66,28,189.88423934298007,0.43452380952380953,3,20,5,2.384202729332792,0.5208333333333334,3
12502,2000,17.747690208514104,0.19047619047619047,0.3492537313432836,2,48,16,174.64685177942903,0.4523809523809524,3,12,0,3.1556108908921874,0.4017857142857143,3,0.8095238095238095,0.5552238805970149,3,65,26,191.35314822057097,0.5535714285714286,3,20,5,2.671267010269915,0.5922619047619048,3
12503,2000,17.81455184587147,0.19047619047619047,0.3492537313432836,2,46,17,175.0404119410768,0.4880952380952381,3,13,0,2.8535559766677747,0.37202380952380953,2,0.8095238095238095,0.5552238805970149,3,68,31,190.9595880589232,0.5178571428571429,3,22,5,2.30796220427503,0.5,3
12504,2000,17.75192617320665,0.19047619047619047,0.3492537313432836,2,47,16,174.46969104419242,0.43154761904761907,3,12,0,2.729750244645437,0.3601190476190476,2,0.8095238095238095,0.5552238805970149,3,69,27,191.53030895580758,0.5744047619047619,3,21,5,2.6255737569546502,0.5773809523809523,3
12601,2000,17.492663836951472,0.19047619047619047,0.3492537313432836,2,49,16,173.9382088384826,0.39880952380952384,2,9,0,4.1320261319546905,0.49702380952380953,3,0.8095238095238095,0.5552238805970149,3,67,23,192.0617911615174,0.6071428571428571,4,22,5,2.521374707195502,0.5625,3
12602,2000,17.938343089297824,0.23809523809523808,0.4507462686567164,3,46,18,174.65480380654412,0.4583333333333333,3,10,2,5.432217754154345,0.5535714285714286,3,0.7619047619047619,0.4298507462686567,3,67,22,191.34519619345588,0.5476190476190477,3,21,5,2.173965575412487,0.47619047619047616,3
12701,2000,17.324929272180903,0.19047619047619047,0.3492537313432836,2,46,15,174.36514144179378,0.4255952380952381,3,10,0,2.1804101915566316,0.28869047619047616,2,0.8095238095238095,0.5552238805970149,3,71,27,191.63485855820622,0.5803571428571429,3,28,4,2.0538737481508327,0.4375,3
12702,2000,17.666402789150666,0.23809523809523808,0.4507462686567164,3,46,18,175.28523008734194,0.5178571428571429,3,12,0,2.767399000060574,0.36607142857142855,2,0.7619047619047619,0.4298507462686567,3,68,27,190.71476991265806,0.4880952380952381,3,19,5,2.647613928021867,0.5833333333333334,3
12703,2000,17.57481408887379,0.23809523809523808,0.4507462686567164,3,47,18,175.28001564333204,0.5148809523809523,3,13,0,2.822515977566,0.36904761904761907,2,0.7619047619047619,0.4298507462686567,3,70,28,190.71998435666796,0.49107142857142855,3,21,5,2.55741257121997,0.5684523809523809,3
12801,2000,17.93753537043034,0.23809523809523808,0.4507462686567164,3,43,19,174.48103245991396,0.43452380952380953,3,12,1,4.818435684844618,0.5297619047619048,3,0.7619047619047619,0.4298507462686567,3,67,25,191.51896754008604,0.5714285714285714,3,20,5,2.8183334116098493,0.6130952380952381,4
12802,2000,17.377229343274184,0.23809523809523808,0.4507462686567164,3,45,17,174.21496545430844,0.4166666666666667,3,11,0,3.965471592946671,0.4880952380952381,3,0.7619047619047619,0.4298507462686567,3,69,24,191.78503454569156,0.5892857142857143,3,20,6,3.0407616112063605,0.6517857142857143,4
